artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,2,0.77,632.841664,-0.12618131434242885,0.9177743472326759,0.7915930328902471,decreasing,0,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,3,0.77,632.841664,-0.12618131434242885,0.9177743472326759,0.7915930328902471,decreasing,0,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,2,0.77,632.841664,-0.08934343227903707,0.9177743472326759,0.8284309149536389,decreasing,0,review,1.5,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,3,0.77,632.841664,-0.08934343227903707,0.9177743472326759,0.8284309149536389,decreasing,0,review,1.5,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,2,0.77,632.841664,-0.12234637507601642,0.9958313427494533,0.8734849676734369,decreasing,0,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,3,0.77,632.841664,-0.12234637507601642,0.9958313427494533,0.8734849676734369,decreasing,0,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,632.841664,-0.06313776088609979,0.7660629784177597,0.7029252175316599,decreasing,0,review,0.75,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.9449894286714882,0.0,0.9449894286714882,increasing,C,41.686,4,0.77,632.841664,-0.1663857911780623,0.9177743472326759,0.7513885560546136,decreasing,0,review,1.0,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,632.841664,-0.12618131434242885,0.9177743472326759,0.7915930328902471,decreasing,0,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,632.841664,-0.08934343227903707,0.9177743472326759,0.8284309149536389,decreasing,0,review,1.5,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,632.841664,-0.12234637507601642,0.9958313427494533,0.8734849676734369,decreasing,0,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-1.0423670967626086,1.0423670967626086,0.0,decreasing,C,41.686,2,0.77,532.332376,-0.029814112518802283,0.6278777064813621,0.5980635939625598,decreasing,1,review,0.05,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-0.7671052104436022,0.7671052104436022,0.0,decreasing,C,41.686,3,0.77,532.332376,-0.029814112518802283,0.6278777064813621,0.5980635939625598,decreasing,1,review,0.05,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-0.7671052104436022,0.7671052104436022,0.0,decreasing,C,41.686,2,0.77,532.332376,-0.07159908027012651,0.6874657340638567,0.6158666537937302,decreasing,1,review,0.1,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-0.7671052104436022,0.7671052104436022,0.0,decreasing,C,41.686,3,0.77,532.332376,-0.07159908027012651,0.6874657340638567,0.6158666537937302,decreasing,1,review,0.1,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-0.7671052104436022,0.7671052104436022,0.0,decreasing,C,41.686,2,0.77,532.332376,-0.029987427647531928,0.6874657340638567,0.6574783064163248,decreasing,1,review,0.25,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-0.7671052104436022,0.7671052104436022,0.0,decreasing,C,41.686,3,0.77,532.332376,-0.029987427647531928,0.6874657340638567,0.6574783064163248,decreasing,1,review,0.25,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-0.4685947766044154,0.4685947766044154,0.0,decreasing,C,41.686,2,0.77,532.332376,-0.0385762981028277,0.7724917570290395,0.7339154589262118,decreasing,1,review,0.5,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-0.4685947766044154,0.4685947766044154,0.0,decreasing,C,41.686,3,0.77,532.332376,-0.0385762981028277,0.7724917570290395,0.7339154589262118,decreasing,1,review,0.5,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-0.508714627726772,0.508714627726772,0.0,decreasing,C,41.686,2,0.77,532.332376,-0.03521572118944616,0.9148971059289395,0.8796813847394933,decreasing,1,review,1.25,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,4,0.77,532.332376,-0.029814112518802283,0.6278777064813621,0.5980635939625598,decreasing,1,review,0.05,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,4,0.77,532.332376,-0.07159908027012651,0.6874657340638567,0.6158666537937302,decreasing,1,review,0.1,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,4,0.77,532.332376,-0.029987427647531928,0.6874657340638567,0.6574783064163248,decreasing,1,review,0.25,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,4,0.77,532.332376,-0.0385762981028277,0.7724917570290395,0.7339154589262118,decreasing,1,review,0.5,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.5837438797922281,0.38620304713241665,0.9699469269246448,increasing,C,41.686,2,0.77,532.332376,-0.06034613618609275,0.85276647991405,0.7924203437279572,decreasing,1,review,0.75,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.5837438797922281,0.38620304713241665,0.9699469269246448,increasing,C,41.686,3,0.77,532.332376,-0.06034613618609275,0.85276647991405,0.7924203437279572,decreasing,1,review,0.75,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,4,0.77,532.332376,-0.06034613618609275,0.85276647991405,0.7924203437279572,decreasing,1,review,0.75,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.3971562680257592,0.5825861454558863,0.9797424134816455,increasing,C,41.686,2,0.77,532.332376,-0.01708565969769449,0.8752905835056013,0.8582049238079068,decreasing,1,review,1.0,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,3,0.77,532.332376,-0.01708565969769449,0.8752905835056013,0.8582049238079068,decreasing,1,review,1.0,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,4,0.77,532.332376,-0.01708565969769449,0.8752905835056013,0.8582049238079068,decreasing,1,review,1.0,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,3,0.77,532.332376,-0.03521572118944616,0.9148971059289395,0.8796813847394933,decreasing,1,review,1.25,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,2,0.77,532.332376,-0.03367063201932319,0.9359476029452073,0.9022769709258841,decreasing,1,review,1.5,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,3,0.77,532.332376,-0.03367063201932319,0.9359476029452073,0.9022769709258841,decreasing,1,review,1.5,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,532.332376,-0.03521572118944616,0.9148971059289395,0.8796813847394933,decreasing,1,review,1.25,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,532.332376,-0.03367063201932319,0.9359476029452073,0.9022769709258841,decreasing,1,review,1.5,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,0.8333333333333334,1.2269276580726676,0.0,1.2269276580726676,increasing,C,41.686,2,0.77,532.332376,-0.05791323727542419,1.0,0.9420867627245758,decreasing,1,review,2.0,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,0.6666666666666666,1.034299683072369,0.0,1.034299683072369,increasing,C,41.686,3,0.77,532.332376,-0.05791323727542419,1.0,0.9420867627245758,decreasing,1,review,2.0,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,C,41.686,4,0.77,532.332376,-0.05791323727542419,1.0,0.9420867627245758,decreasing,1,review,2.0,0,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_d1_decrease,0.8333333333333334,0.6239256883522368,0.0,0.6239256883522368,increasing,C,41.686,2,0.77,510.770425,0.9541693733782731,0.0,0.9541693733782731,increasing,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_d1_decrease,0.6666666666666666,0.6239256883522368,0.0,0.6239256883522368,increasing,C,41.686,3,0.77,510.770425,0.9541693733782731,0.0,0.9541693733782731,increasing,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_d1_decrease,0.6666666666666666,0.36139194363074806,0.0,0.36139194363074806,increasing,C,41.686,4,0.77,510.770425,0.9541693733782731,0.0,0.9541693733782731,increasing,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,2,0.77,510.770425,-0.3815322040992112,1.0,0.6184677959007888,decreasing,2,review,0.05,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,2,0.77,510.770425,-0.3744513726239401,1.0,0.6255486273760599,decreasing,2,review,0.1,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,2,0.77,510.770425,-0.3158481978042901,1.0,0.6841518021957099,decreasing,2,review,0.25,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,41.686,2,0.77,510.770425,-0.27367523652341663,1.0,0.7263247634765834,decreasing,2,review,0.5,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,1.0,0.9869980158935039,0.0,0.9869980158935039,increasing,C,41.686,2,0.77,510.770425,-0.22588205415736118,1.0,0.7741179458426388,decreasing,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,1.0,0.9098599237239966,0.0,0.9098599237239966,increasing,C,41.686,2,0.77,510.770425,-0.17504540657616885,1.0,0.8249545934238312,decreasing,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,1.0,1.171133356090602,0.0,1.171133356090602,increasing,C,41.686,2,0.77,510.770425,-0.1262479152760304,1.0,0.8737520847239696,decreasing,2,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,1.0,0.670660979382435,0.0,0.670660979382435,increasing,C,41.686,2,0.77,510.770425,-0.10100307507654727,1.0,0.8989969249234527,decreasing,2,review,1.5,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,3,0.77,510.770425,-0.3815322040992112,1.0,0.6184677959007888,decreasing,2,review,0.05,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,510.770425,-0.3815322040992112,1.0,0.6184677959007888,decreasing,2,review,0.05,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,3,0.77,510.770425,-0.3744513726239401,1.0,0.6255486273760599,decreasing,2,review,0.1,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,510.770425,-0.3744513726239401,1.0,0.6255486273760599,decreasing,2,review,0.1,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,3,0.77,510.770425,-0.3158481978042901,1.0,0.6841518021957099,decreasing,2,review,0.25,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,510.770425,-0.3158481978042901,1.0,0.6841518021957099,decreasing,2,review,0.25,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,3,0.77,510.770425,-0.27367523652341663,1.0,0.7263247634765834,decreasing,2,review,0.5,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,510.770425,-0.27367523652341663,1.0,0.7263247634765834,decreasing,2,review,0.5,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,3,0.77,510.770425,-0.22588205415736118,1.0,0.7741179458426388,decreasing,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,41.686,4,0.77,510.770425,-0.22588205415736118,1.0,0.7741179458426388,decreasing,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.4957172089927626,0.0,0.4957172089927626,increasing,C,41.686,3,0.77,510.770425,-0.17504540657616885,1.0,0.8249545934238312,decreasing,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.913881085786397,0.0,0.913881085786397,increasing,C,41.686,3,0.77,510.770425,-0.1262479152760304,1.0,0.8737520847239696,decreasing,2,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.8333333333333334,0.670660979382435,0.0,0.670660979382435,increasing,C,41.686,3,0.77,510.770425,-0.10100307507654727,1.0,0.8989969249234527,decreasing,2,review,1.5,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.6666666666666666,0.4957172089927626,0.0,0.4957172089927626,increasing,C,41.686,4,0.77,510.770425,-0.17504540657616885,1.0,0.8249545934238312,decreasing,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.6666666666666666,0.5572677890645403,0.0,0.5572677890645403,increasing,C,41.686,4,0.77,510.770425,-0.1262479152760304,1.0,0.8737520847239696,decreasing,2,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_physics_calibration,0.6666666666666666,0.670660979382435,0.0,0.670660979382435,increasing,C,41.686,4,0.77,510.770425,-0.10100307507654727,1.0,0.8989969249234527,decreasing,2,review,1.5,0,pass
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_participation_increase,1.0,-0.9640739939632121,0.9640739939632121,0.0,decreasing,D,41.686,2,0.77,787.591725,-0.13885166370186608,0.7489111437339092,0.6100594800320431,decreasing,0,review,0.05,1,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_participation_increase,1.0,-0.9640739939632121,0.9640739939632121,0.0,decreasing,D,41.686,2,0.77,787.591725,-0.1326785192833868,0.7489111437339092,0.6162326244505224,decreasing,0,review,0.1,1,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_participation_increase,1.0,-0.9640739939632121,0.9640739939632121,0.0,decreasing,D,41.686,2,0.77,787.591725,-0.07089733959725342,0.7489111437339092,0.6780138041366558,decreasing,0,review,0.25,1,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,D,41.686,3,0.77,787.591725,-0.13885166370186608,0.7489111437339092,0.6100594800320431,decreasing,0,review,0.05,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,D,41.686,3,0.77,787.591725,-0.1326785192833868,0.7489111437339092,0.6162326244505224,decreasing,0,review,0.1,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,D,41.686,3,0.77,787.591725,-0.07089733959725342,0.7489111437339092,0.6780138041366558,decreasing,0,review,0.25,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,D,41.686,2,0.77,787.591725,-0.13311165343562525,0.8815312974397708,0.7484196440041455,decreasing,0,review,0.5,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,D,41.686,3,0.77,787.591725,-0.13311165343562525,0.8815312974397708,0.7484196440041455,decreasing,0,review,0.5,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,D,41.686,2,0.77,787.591725,-0.16533606236049303,0.9622361122701432,0.7969000499096501,decreasing,0,review,0.75,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,1.2979559019966003,0.0,1.2979559019966003,increasing,D,41.686,2,0.77,787.591725,-0.1010770500749355,0.9622361122701432,0.8611590621952077,decreasing,0,review,1.0,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,D,41.686,2,0.77,787.591725,-0.06759632017115957,0.9622361122701432,0.8946397920989836,decreasing,0,review,1.25,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,1.1339754575472987,0.02954052714355891,1.1635159846908576,increasing,D,41.686,2,0.77,787.591725,-0.05960993800227188,0.9858615062980619,0.92625156829579,decreasing,0,review,1.5,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,1.0,0.5825084877014635,0.0,0.5825084877014635,increasing,D,41.686,2,0.77,787.591725,-0.030220887560224896,1.0,0.9697791124397751,decreasing,0,review,2.0,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,D,41.686,4,0.77,787.591725,-0.13885166370186608,0.7489111437339092,0.6100594800320431,decreasing,0,review,0.05,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,D,41.686,4,0.77,787.591725,-0.1326785192833868,0.7489111437339092,0.6162326244505224,decreasing,0,review,0.1,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,D,41.686,4,0.77,787.591725,-0.07089733959725342,0.7489111437339092,0.6780138041366558,decreasing,0,review,0.25,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,D,41.686,4,0.77,787.591725,-0.13311165343562525,0.8815312974397708,0.7484196440041455,decreasing,0,review,0.5,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,D,41.686,3,0.77,787.591725,-0.16533606236049303,0.9622361122701432,0.7969000499096501,decreasing,0,review,0.75,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,D,41.686,4,0.77,787.591725,-0.16533606236049303,0.9622361122701432,0.7969000499096501,decreasing,0,review,0.75,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.928322438815573,0.0,0.928322438815573,increasing,D,41.686,3,0.77,787.591725,-0.1010770500749355,0.9622361122701432,0.8611590621952077,decreasing,0,review,1.0,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,D,41.686,4,0.77,787.591725,-0.1010770500749355,0.9622361122701432,0.8611590621952077,decreasing,0,review,1.0,0,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,D,41.686,3,0.77,787.591725,-0.06759632017115957,0.9622361122701432,0.8946397920989836,decreasing,0,review,1.25,0,review
