artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,candidate_pass,1.0,-1.3204609196440813,1.3204609196440813,0.0,decreasing,C,41.686,2,0.77,632.841664,0.14443319282282752,0.40900620546414923,0.5534393982869767,increasing,0,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed1,needs_participation_increase,1.0,-1.0423670967626086,1.0423670967626086,0.0,decreasing,C,41.686,2,0.77,532.332376,-0.029814112518802283,0.6278777064813621,0.5980635939625598,decreasing,1,review,0.05,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed2,needs_d1_decrease,0.8333333333333334,0.6239256883522368,0.0,0.6239256883522368,increasing,C,41.686,2,0.77,510.770425,0.9541693733782731,0.0,0.9541693733782731,increasing,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed0,needs_participation_increase,1.0,-0.9640739939632121,0.9640739939632121,0.0,decreasing,D,41.686,2,0.77,787.591725,-0.07089733959725342,0.7489111437339092,0.6780138041366558,decreasing,0,review,0.25,1,review
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed1,needs_participation_increase,0.8333333333333334,-0.6464424221840618,0.6464424221840618,0.0,decreasing,D,41.686,2,0.77,756.278023,-0.12776187891950597,0.9445944624741486,0.8168325835546426,decreasing,1,review,1.0,1,mismatch
dia60al40-dem-artifacts-sizeD-Emax41.686-mu0.77-seed2,candidate_pass,1.0,-0.6275052677045871,0.6275052677045871,0.0,decreasing,D,41.686,2,0.77,748.197991,0.09030013826701527,0.4901393552806483,0.5804394935476636,increasing,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeE-Emax41.686-mu0.77-seed0,candidate_pass,1.0,-0.3182777034736284,0.3182777034736284,0.0,decreasing,E,41.686,2,0.77,754.247161,0.0988269023433761,0.676483366012603,0.775310268355979,increasing,0,pass,0.75,2,pass
dia60al40-dem-artifacts-sizeE-Emax41.686-mu0.77-seed1,candidate_pass,1.0,-0.9550010463713663,0.9550010463713663,0.0,decreasing,E,41.686,2,0.77,727.171681,0.037351049012742055,0.49912517990326416,0.5364762289160062,increasing,1,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeE-Emax41.686-mu0.77-seed2,candidate_pass,1.0,-0.9628574689339516,0.9628574689339516,0.0,decreasing,E,41.686,2,0.77,575.976781,0.018733296415748946,0.686099549015908,0.7048328454316569,increasing,2,pass,0.1,2,review
