x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
84.99999999999999,4.9690127142857135,0.0005748467774737439,222817.4597082903,-11557620.095244328,11559767.726314675,1314749663.225556,293.2209348435748
89.99999999999997,4.9690127142857135,0.0005642599156020882,195307.88721932736,-11339246.465189664,11340928.338065026,1265441476.9882698,293.21932941024284
94.99999999999997,4.9690127142857135,0.0005553159887518111,165147.7467470267,-11161934.258566169,11163155.923429929,1226080074.0526023,293.21772075884354
99.99999999999997,4.9690127142857135,0.0005477451409273855,145423.43807374264,-11017262.37045054,11018222.094135089,1194449786.310309,293.2162556373754
104.99999999999997,4.9690127142857135,0.0005407736449444369,140741.88243558316,-10884223.156938093,10885133.072567323,1165768559.074345,293.2149715080188
109.99999999999997,4.9690127142857135,0.0005336709526838272,146101.49775401797,-10744002.184457155,10744995.513599161,1135945066.4499784,293.21380447215495
114.99999999999997,4.9690127142857135,0.0005261634951690351,150160.06424123244,-10588904.96719182,10589969.61511753,1103403305.7496846,293.21264098270274
119.99999999999997,4.9690127142857135,0.000518654946259704,137056.58810088655,-10424753.54647477,10425654.464496708,1069427892.0744426,293.21137516118256
125.0,4.9690127142857135,0.0005124578363589464,81996.8601349446,-10271386.16265073,10271713.44943797,1038079568.6857393,293.20992480127956
130.0,4.9690127142857135,0.0005104552602462095,-67886.30612706237,-10165501.370022345,10165728.043504104,1016767900.4398316,293.2082077955951
134.99999999999997,4.9690127142857135,0.0005192464669716527,-458744.4008187438,-10168523.970551398,10178866.644423677,1019397823.3361874,293.20612531668473
140.0,4.9690127142857135,0.0005563297003280839,-973022.3985289986,-10375068.69292738,10420596.094801916,1068390403.3796562,293.2035736979078
145.0,4.9690127142857135,0.0006165487068245525,-573908.533735163,-6941028.739862148,6964714.7086356925,750182870.2240725,293.200444667274
150.0,4.9690127142857135,0.0006465404538092001,-133388.19814550062,-3280577.7411008533,3283288.4014065657,361105785.8410052,293.1968472718871
154.99999999999997,4.9690127142857135,0.0006619626210460543,-20073.759191296256,-1313522.176457079,1313675.5550182897,145880283.5079284,293.1930575832416
160.0,4.9690127142857135,0.0006637870827125137,8917.36364014439,-447578.48010549607,447667.30417558586,49495828.35723751,293.189374505351
165.0,4.9690127142857135,0.000639578014331013,13513.839953343017,-131679.22891900825,132370.8547943585,14172921.529903963,293.18606950890046
169.99999999999997,4.9690127142857135,0.0005526884908619559,9146.165885783837,-36723.565363496215,37845.37757001844,3623131.39240618,293.1833043619692
174.99999999999997,4.9690127142857135,0.0004044238790154167,6528.994085739168,-16905.60531887754,18122.56204208659,1319317.6056570418,293.18111536783664
179.99999999999994,4.9690127142857135,0.0002861182956716914,8384.645339946825,-23468.59678362143,24921.42276173048,1238715.7487654085,293.1794721617203
185.0,4.9690127142857135,0.00023445639777643318,11189.185820441327,-58325.542754814596,59389.11362335752,2297997.8113645297,293.1783217536684
189.99999999999994,4.9690127142857135,0.0002120231839373811,16754.196177325946,-157962.52603365536,158848.5527805701,5506402.006374363,293.177574537139
194.99999999999997,4.9690127142857135,0.00019729601887957864,33690.37160747496,-390905.31343480817,392354.4382450839,12747252.07818228,293.17708025457483
199.99999999999994,4.9690127142857135,0.00018366878904817462,78250.12349861609,-840087.4832622759,843723.9248483436,25889134.30600196,293.1766499371013
205.0,4.9690127142857135,0.00016837211038035855,186198.08978554886,-1540613.0865110029,1551824.2203834641,44709390.6875441,293.1761118737818
209.99999999999994,4.9690127142857135,0.00014853345653941506,353825.8625932495,-2360962.9578957553,2387328.8063431336,62796972.65368503,293.17535616389983
214.99999999999997,4.9690127142857135,0.00012874805224756376,336857.9766508261,-2428805.762277367,2452054.389140875,59156851.4045836,293.17435181337595
219.99999999999994,4.9690127142857135,0.00011484765887433243,226022.28274376426,-2259613.812709134,2270889.83768095,50738425.518677436,293.17314223218204
225.0,4.9690127142857135,0.00010614582397318734,157091.35678973017,-2119314.886620033,2125129.003855371,44434004.0123147,293.17180362184234
229.99999999999994,4.9690127142857135,9.913852319535942e-05,133486.50596371247,-1988516.9914154632,1992992.3412854364,39080140.127461426,293.17041146316933
234.99999999999997,4.9690127142857135,9.279717337681609e-05,114887.08267650528,-1855651.409537594,1859204.4523087766,34009414.41430818,293.1690250500646
239.99999999999994,4.9690127142857135,8.764981492770889e-05,99136.3264788079,-1716818.534002448,1719678.4263117414,29096405.371386662,293.16768724347423
245.0,4.9690127142857135,8.28835407289353e-05,107070.85348163695,-1571781.42172933,1575424.0715942993,24419670.893715926,293.1664302831297
250.0,4.9690127142857135,7.69427295795452e-05,106852.41202193665,-1221546.6241306092,1226211.0719120887,17288835.218401078,293.1652773924345
254.99999999999997,4.9690127142857135,7.039606244451795e-05,83404.70721332877,-907087.2086177857,910913.5794483181,11655529.725096652,293.16423898184104
260.0,4.9690127142857135,6.503515328027454e-05,45176.58005519577,-626904.6709074238,628530.3411857131,7369363.090668061,293.1633082039005
265.0,4.9690127142857135,6.183069578752906e-05,11462.542126171455,-404740.6604796441,404902.94160143216,4465223.427708009,293.162470275615
269.99999999999994,4.9690127142857135,6.18620995738733e-05,-7460.791620023043,-277717.7284266427,277817.9261567761,3018633.8374225018,293.16171782161564
274.9999999999999,4.9690127142857135,6.47964145409364e-05,-12440.521474742736,-277874.8972705462,278153.2403328786,3098128.074473817,293.16105828065645
280.0,4.9690127142857135,6.692529689138181e-05,-3085.7380918301747,-434672.6346387907,434683.5873177166,4935849.70841819,293.16050385438956
285.0,4.9690127142857135,6.561568944417275e-05,46477.76696027115,-752483.9162530253,753917.9179732389,8487619.066353299,293.1600516288212
290.0,4.9690127142857135,5.987125310849567e-05,112897.94801690911,-1089285.2009832712,1095120.174112227,11799630.6080729,293.1596764698754
294.9999999999999,4.9690127142857135,5.4325894642481834e-05,80088.02555922816,-1054598.4008296747,1057635.0404891483,11005670.712563086,293.1593446270896
300.0,4.9690127142857135,5.1862450552572856e-05,37890.270117747685,-1032409.3117156161,1033104.3797635881,10501062.85784598,293.1590299538057
305.0,4.9690127142857135,5.0536867630707065e-05,24178.403353946138,-1014721.622176134,1015009.6382303524,10136433.723224116,293.15871624709337
309.99999999999994,4.9690127142857135,4.944461021717824e-05,22722.530118200804,-995930.984410418,996190.1621094623,9764035.500445994,293.15839570539407
314.9999999999999,4.9690127142857135,4.8264614618886985e-05,25589.91203430611,-973289.6237294623,973625.9729780024,9326724.62843464,293.1580683343913
320.0,4.9690127142857135,4.688561901374763e-05,29835.82744595846,-945801.9876713003,946272.464189024,8810027.376872484,293.157742415196
325.0,4.9690127142857135,4.528103187429114e-05,34249.22894972291,-913412.2982281635,914054.175767556,8220320.05104717,293.1574311607078
330.0,4.9690127142857135,4.346069611877534e-05,38314.016392399244,-876529.9126462727,877366.8854110003,7573686.602994686,293.15714512311087
334.9999999999999,4.9690127142857135,4.1449630235051215e-05,41829.761723299554,-835760.7655276452,836806.898968444,6889621.39447302,293.15688591122364
339.99999999999994,4.9690127142857135,3.9277719946445386e-05,44748.74061480283,-791755.6116107696,793019.1664163956,6187457.379571509,293.1566459317182
345.0,4.9690127142857135,3.697475617357093e-05,47088.92158310739,-745129.9577477031,746616.3810612205,5484535.8709360175,293.15641346818734
349.99999999999994,4.9690127142857135,3.456882778813465e-05,48872.58657903787,-696437.3985244915,698150.112642322,4795594.766282724,293.1561785353333
354.9999999999999,4.9690127142857135,3.2087497515667145e-05,50070.82505039094,-646193.4370443807,648130.4232949236,4133040.568621386,293.1559357384567
359.9999999999999,4.9690127142857135,2.9561745283095553e-05,50548.02931316463,-594954.6889350971,597098.1369534682,3507811.801893002,293.15568468647405
365.0,4.9690127142857135,2.7032694584350683e-05,50009.02218844867,-543457.0193065349,545753.0889823604,2930469.8513434576,293.15543041678353
370.0,4.9690127142857135,2.4560843064250686e-05,47947.36598468929,-492799.7089912171,495126.7545656344,2412001.877499571,293.15518272601093
374.9999999999999,4.9690127142857135,2.2237957985881754e-05,43532.92434868422,-444626.0735611303,446752.1245531306,1963713.4090938466,293.15495172843396
379.9999999999999,4.9690127142857135,2.0207550629382264e-05,35106.035361464434,-401203.3281267959,402736.32095804054,1595829.3548407515,293.1547420765655
385.0,4.9690127142857135,1.8727354449735312e-05,19620.15718571311,-365284.0134718912,365810.55351933854,1316610.4987326246,293.154551535538
389.99999999999994,4.9690127142857135,1.8245534910810953e-05,10856.676454631823,-294651.4279884307,294851.37177781947,983610.6965162299,293.15437630569033
394.99999999999994,4.9690127142857135,1.747891069739365e-05,6947.831428143531,-162791.32299274765,162939.5200781044,512599.85393088736,293.15422164279687
399.9999999999999,4.9690127142857135,1.6882113742218303e-05,3032.5284670779674,-77900.58782119903,77959.59089035794,235361.6302134573,293.15411421113953
0.0,9.938025428571427,0.00171523565333557,510977.3524642056,-16349521.61893555,16357504.547539404,2632564085.113909,293.2796706080331
5.0,9.938025428571427,0.0016896867857123597,537147.0712707657,-16729789.28046735,16738410.209605182,2756596920.106896,293.27987439882037
10.0,9.938025428571427,0.0016615209462084934,597477.7208248039,-16688849.007350052,16699540.736709222,2743809198.873247,293.27969594759736
14.999999999999996,9.938025428571427,0.0016299390136298793,694068.5965478328,-16469865.690873437,16484483.828501388,2673594618.1712494,293.27906476645546
20.0,9.938025428571427,0.00159211408655371,834481.1087621389,-16126351.720093282,16147927.99466967,2565538055.366747,293.2781311502483
24.999999999999993,9.938025428571427,0.0015464909027536654,985567.5289051023,-15663157.903607165,15694134.537060773,2423369263.1547427,293.27711630462574
29.999999999999993,9.938025428571427,0.0014935573336632,1100112.114972838,-15085270.348856753,15125330.679479597,2250891748.982524,293.27625859325826
35.0,9.938025428571427,0.0014364796912563816,1124525.4944119402,-14428476.900745133,14472232.145143274,2060705324.8646307,293.2758010297046
40.0,9.938025428571427,0.0013811047842220059,1027254.0306834056,-13783049.48916467,13821277.222612888,1879495147.0877407,293.27596049431736
44.999999999999986,9.938025428571427,0.001333754288188041,832855.210121527,-13258618.022692252,13284750.643978471,1736407555.360948,293.27685069626716
49.999999999999986,9.938025428571427,0.0012978192632098532,612035.4309516533,-12906542.152246296,12921045.534183782,1642631574.7612245,293.2784010755992
54.999999999999986,9.938025428571427,0.0012725507450928757,437140.93040408316,-12705555.772157481,12713073.572997162,1590178851.8775458,293.28033449330655
59.999999999999986,9.938025428571427,0.0012541051701694449,349141.25950977555,-12588047.000323053,12592887.949213011,1560254812.4750252,293.28221808126966
65.0,9.938025428571427,0.0012376366191418982,348079.84512300655,-12476989.033509903,12481843.410366403,1532859368.2878747,293.28356326808
70.0,9.938025428571427,0.0012192971856571442,401572.9074042553,-12315835.908922574,12322381.057874644,1493943325.4859757,293.28395476818315
75.0,9.938025428571427,0.0011974793284014727,462449.8873868595,-12084891.2644129,12093736.261843456,1439016717.85331,293.28319014952035
80.0,9.938025428571427,0.0011730521969184583,488801.0439841033,-11803618.346972547,11813734.910754807,1373154155.8502629,293.28136112741964
84.99999999999999,9.938025428571427,0.0011485992240030623,461549.9979952298,-11519269.57056045,11528512.472990144,1307649645.05305,293.2788045887828
89.99999999999997,9.938025428571427,0.0011268971971189353,393233.5906633111,-11282364.887455743,11289215.65524019,1253927397.0749493,293.2759539214562
94.99999999999997,9.938025428571427,0.0011092758649367312,319988.61211129633,-11116051.56606925,11120656.236544296,1216762130.567242,293.2731809412452
99.99999999999997,9.938025428571427,0.0010948983359078057,275989.9989776397,-10999817.06121742,11003278.868582105,1191212089.9194276,293.2706849439253
104.99999999999997,9.938025428571427,0.0010816768650389673,271566.66770184174,-10892620.006403675,10896004.729207505,1168098372.4967282,293.2684573893562
109.99999999999997,9.938025428571427,0.0010677416691376215,293487.967921815,-10762717.178225087,10766717.98858762,1140542645.06176,293.26633755858995
114.99999999999997,9.938025428571427,0.0010523280682467858,317270.10823057353,-10597858.138632635,10602606.163022308,1106038162.722697,293.26413277110953
119.99999999999997,9.938025428571427,0.0010360146583145641,315550.9953578929,-10401069.648381058,10405855.191244256,1065369865.876193,293.26171330888315
125.0,9.938025428571427,0.0010207729687109965,257645.47219966777,-10182804.90692273,10186063.860088184,1020839913.1246976,293.2590069373738
130.0,9.938025428571427,0.0010102501110945974,102224.708072177,-9950670.803384973,9951195.874279562,974306056.4602313,293.255933069956
134.99999999999997,9.938025428571427,0.0010105504979037788,-208268.538402787,-9686349.7909011,9688588.548172444,923561623.1593062,293.2523708199967
140.0,9.938025428571427,0.001031076964934876,-737248.2563787042,-9270135.518400624,9299405.761716511,850854398.2517674,293.2481881297547
145.0,9.938025428571427,0.0010842753235416492,-676449.0560403365,-7549292.663695191,7579538.44554798,659454480.6731431,293.24329198486066
150.0,9.938025428571427,0.001109997413583144,-149095.9979194935,-3428163.2966120164,3431403.969927379,289512541.8362301,293.23773900126696
154.99999999999997,9.938025428571427,0.001121535492252659,-10511.49454125144,-1341559.6969239318,1341600.8765382208,110570853.9782166,293.23183651516905
160.0,9.938025428571427,0.0011165605829784287,25202.990148802524,-450298.6889277276,451003.43675239437,36285927.249445885,293.22593675846235
165.0,9.938025428571427,0.001075838697412803,29814.080993060907,-130448.02488730104,133811.68343032946,10531216.037168806,293.2204066555481
169.99999999999997,9.938025428571427,0.0009383362379465442,20040.666863348855,-35048.50138519965,40373.577717067266,3120048.3275847016,293.21551942582084
174.99999999999997,9.938025428571427,0.0006859558181785529,15034.68703778212,-15872.209671488348,21862.49880914215,1456172.3891493615,293.21139598417903
