best_trend_score,d1_delta_mean,group_by,group_value,participation_delta_mean,pass_run_count,review_run_count,run_count
2,-1.1592771855944781,diamond_size_case,C,0.10939857640828292,3,0,3
2,-1.1592771855944781,particle_count_scale,2,0.10939857640828292,3,0,3
2,-1.1592771855944781,mu_scale,0.654,0.10939857640828292,3,0,3
2,-1.1592771855944781,e_al_emax_gpa,61.962,0.05235300964008327,1,0,1
2,-1.1592771855944781,e_al_emax_gpa,65.223,0.1365831157566314,1,0,1
2,-1.1592771855944781,e_al_emax_gpa,68.484,0.13925960382813407,1,0,1
