artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,candidate_pass,1.0,-0.6775065305680036,0.6775065305680036,0.0,decreasing,C,65.223,4,0.654,518.883754,0.1365831157566314,0.4735352928888752,0.6101184086455066,increasing,2,151,2,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,candidate_pass,1.0,-0.9859505699627173,0.9859505699627173,0.0,decreasing,C,65.223,2,0.654,518.883754,0.10052655193242443,0.5247256297114097,0.6252521816438341,increasing,2,151,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,candidate_pass,1.0,-0.6830330218236078,0.6830330218236078,0.0,decreasing,C,65.223,3,0.654,518.883754,0.10052655193242443,0.5247256297114097,0.6252521816438341,increasing,2,151,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,candidate_pass,1.0,-0.6830330218236078,0.6830330218236078,0.0,decreasing,C,65.223,4,0.654,518.883754,0.10052655193242443,0.5247256297114097,0.6252521816438341,increasing,2,151,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,candidate_pass,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,65.223,3,0.654,518.883754,0.023814770030755272,0.8300380108274588,0.853852780858214,increasing,2,151,2,pass,1.25,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,candidate_pass,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,65.223,4,0.654,518.883754,0.023814770030755272,0.8300380108274588,0.853852780858214,increasing,2,151,2,pass,1.25,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,candidate_pass,1.0,-0.7211949945972544,0.7211949945972544,0.0,decreasing,C,65.223,2,0.654,518.883754,0.01599644970441838,0.8622810120784774,0.8782774617828958,increasing,2,151,2,pass,1.5,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,candidate_pass,1.0,-0.6771681162251576,0.6771681162251576,0.0,decreasing,C,65.223,3,0.654,518.883754,0.01599644970441838,0.8622810120784774,0.8782774617828958,increasing,2,151,2,pass,1.5,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_participation_increase,1.0,-0.7872626235172642,0.7872626235172642,0.0,decreasing,C,65.223,2,0.654,518.883754,-0.0015819864919395243,0.6558767129171665,0.654294726425227,decreasing,2,151,2,review,0.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax65.223-mu0.654-seed2,needs_participation_increase,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,65.223,3,0.654,518.883754,-0.0015819864919395243,0.6558767129171665,0.654294726425227,decreasing,2,151,2,review,0.25,1,pass
