artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,candidate_pass,1.0,-1.1592771855944781,1.1592771855944781,0.0,decreasing,C,44.772,2,0.654,411.86608,0.10390046000731057,0.4735352928888752,0.5774357528961858,increasing,2,151,2,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,candidate_pass,1.0,-0.6775065305680036,0.6775065305680036,0.0,decreasing,C,44.772,3,0.654,411.86608,0.10390046000731057,0.4735352928888752,0.5774357528961858,increasing,2,151,2,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,candidate_pass,1.0,-0.6775065305680036,0.6775065305680036,0.0,decreasing,C,44.772,4,0.654,411.86608,0.10390046000731057,0.4735352928888752,0.5774357528961858,increasing,2,151,2,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,candidate_pass,1.0,-0.9859505699627173,0.9859505699627173,0.0,decreasing,C,44.772,2,0.654,411.86608,0.07192076109690171,0.5247256297114097,0.5966463908083114,increasing,2,151,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,candidate_pass,1.0,-0.6830330218236078,0.6830330218236078,0.0,decreasing,C,44.772,3,0.654,411.86608,0.07192076109690171,0.5247256297114097,0.5966463908083114,increasing,2,151,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,candidate_pass,1.0,-0.6830330218236078,0.6830330218236078,0.0,decreasing,C,44.772,4,0.654,411.86608,0.07192076109690171,0.5247256297114097,0.5966463908083114,increasing,2,151,2,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.7872626235172642,0.7872626235172642,0.0,decreasing,C,44.772,2,0.654,411.86608,-0.024355153473518354,0.6558767129171665,0.6315215594436482,decreasing,2,151,2,review,0.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,44.772,3,0.654,411.86608,-0.024355153473518354,0.6558767129171665,0.6315215594436482,decreasing,2,151,2,review,0.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,44.772,4,0.654,411.86608,-0.024355153473518354,0.6558767129171665,0.6315215594436482,decreasing,2,151,2,review,0.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.4910492865763156,0.4910492865763156,0.0,decreasing,C,44.772,2,0.654,411.86608,-0.10792940341061474,0.8095963357960019,0.7016669323853871,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,44.772,3,0.654,411.86608,-0.10792940341061474,0.8095963357960019,0.7016669323853871,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,44.772,4,0.654,411.86608,-0.10792940341061474,0.8095963357960019,0.7016669323853871,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,44.772,3,0.654,411.86608,-0.06386790225180705,0.8095963357960019,0.7457284335441948,decreasing,2,151,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,44.772,4,0.654,411.86608,-0.06386790225180705,0.8095963357960019,0.7457284335441948,decreasing,2,151,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,44.772,3,0.654,411.86608,-0.041949415272908186,0.8300380108274588,0.7880885955545506,decreasing,2,151,2,review,1.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,44.772,4,0.654,411.86608,-0.041949415272908186,0.8300380108274588,0.7880885955545506,decreasing,2,151,2,review,1.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_participation_increase,1.0,-0.454243453875988,0.6771681162251576,0.22292466234916958,decreasing,C,44.772,3,0.654,411.86608,-0.011940419275978442,0.8622810120784774,0.850340592802499,decreasing,2,151,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,0.9069831379336213,0.4910492865763156,1.398032424509937,increasing,C,44.772,2,0.654,411.86608,-0.06386790225180705,0.8095963357960019,0.7457284335441948,decreasing,2,151,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,0.890562281132833,0.500169211726854,1.390731492859687,increasing,C,44.772,2,0.654,411.86608,-0.041949415272908186,0.8300380108274588,0.7880885955545506,decreasing,2,151,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,1.2626230240853227,0.500169211726854,1.7627922358121766,increasing,C,44.772,2,0.654,411.86608,-0.009302735984271115,0.8300380108274588,0.8207352748431876,decreasing,2,151,2,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,1.0061295868428528,0.18604817767163576,1.1921777645144886,increasing,C,44.772,3,0.654,411.86608,-0.009302735984271115,0.8300380108274588,0.8207352748431876,decreasing,2,151,2,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,0.07143248944441336,0.18604817767163576,0.2574806671160491,increasing,C,44.772,4,0.654,411.86608,-0.009302735984271115,0.8300380108274588,0.8207352748431876,decreasing,2,151,2,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,0.6487515823619447,0.7211949945972544,1.3699465769591992,increasing,C,44.772,2,0.654,411.86608,-0.011940419275978442,0.8622810120784774,0.850340592802499,decreasing,2,151,2,review,1.5,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,0.22292466234916958,0.0,0.22292466234916958,increasing,C,44.772,4,0.654,411.86608,-0.011940419275978442,0.8622810120784774,0.850340592802499,decreasing,2,151,2,review,1.5,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,0.06040276745192341,0.6044794977109453,0.6648822651628687,increasing,C,44.772,2,0.654,411.86608,-0.02984694639188412,0.9232766773521921,0.893429730960308,decreasing,2,151,2,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,0.6648822651628687,0.0,0.6648822651628687,increasing,C,44.772,3,0.654,411.86608,-0.02984694639188412,0.9232766773521921,0.893429730960308,decreasing,2,151,2,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax44.772-mu0.654-seed2,needs_physics_calibration,1.0,0.43310130272987063,0.0,0.43310130272987063,increasing,C,44.772,4,0.654,411.86608,-0.02984694639188412,0.9232766773521921,0.893429730960308,decreasing,2,151,2,review,2.0,0,pass
