x_um,y_um,contact_factor,electrical_contact_factor,thermal_contact_factor,sigma_s_m,k_w_mk
30.0,9.938025428571429,0.030362729073683575,0.030362729073683575,0.3860098200449461,3133.236634460989,50.88078560359569
35.0,9.938025428571429,0.028772577351565343,0.028772577351565343,0.4124659170377349,2974.3804774213777,52.99727336301879
40.0,9.938025428571429,0.02848116704033945,0.02848116704033945,0.43661892520471535,2945.268587329911,54.929514016377226
45.0,9.938025428571429,0.029250724607246256,0.029250724607246256,0.4536026278132614,3022.147388263901,56.28821022506091
50.0,9.938025428571429,0.03057748447221423,0.03057748447221423,0.46021045368698915,3154.690698774202,56.81683629495913
55.0,9.938025428571429,0.03184372225923041,0.03184372225923041,0.4560487316195987,3281.187853697118,56.483898529567895
60.0,9.938025428571429,0.032370817313698466,0.032370817313698466,0.4434608056625562,3333.8446496384768,55.476864453004495
65.0,9.938025428571429,0.031771698530958965,0.031771698530958965,0.42784523331735735,3273.9926832428005,54.22761866538859
70.0,9.938025428571429,0.03024314194287933,0.03024314194287933,0.41613499176657615,3121.289880093645,53.29079934132609
75.0,9.938025428571429,0.028359546299624235,0.028359546299624235,0.4126097487834811,2933.118675332461,53.00877990267849
80.0,9.938025428571429,0.02669257948563192,0.02669257948563192,0.41611520979808186,2766.588690614629,53.28921678384655
85.0,9.938025428571429,0.025717675908337508,0.025717675908337508,0.4217943301570582,2669.195823242917,53.743546412564655
90.0,9.938025428571429,0.025828051809992748,0.025828051809992748,0.42478565940885915,2680.2223758182754,53.98285275270873
95.0,9.938025428571429,0.027196758026608668,0.027196758026608668,0.4224199463411143,2816.956126858206,53.79359570728914
100.0,9.938025428571429,0.029742384047357046,0.029742384047357046,0.4151428315356439,3071.2641663309687,53.21142652285151
105.0,9.938025428571429,0.033311911220978055,0.033311911220978055,0.40676450834014877,3427.859930975708,52.5411606672119
110.0,9.938025428571429,0.037581181870747035,0.037581181870747035,0.4021064547458393,3854.360068887629,52.16851637966714
115.0,9.938025428571429,0.041506240195154816,0.041506240195154816,0.4020575625667406,4246.4733954959665,52.16460500533925
120.0,9.938025428571429,0.043177456744670786,0.043177456744670786,0.4011100019080122,4413.427928792612,52.08880015264098
125.0,9.938025428571429,0.04080993199055506,0.04080993199055506,0.3911411677597717,4176.912205856451,51.291293420781734
130.0,9.938025428571429,0.03416635343442815,0.03416635343442815,0.3673816220985162,3513.218708099372,49.3905297678813
135.0,9.938025428571429,0.024954091027129942,0.024954091027129942,0.3298755063327702,2592.9136936102814,46.39004050662162
140.0,9.938025428571429,0.015764004411046858,0.015764004411046858,0.2806653445170367,1674.8240406635812,42.45322756136294
145.0,9.938025428571429,0.008569847223700985,0.008569847223700985,0.2224597155858196,956.1277376477284,37.79677724686557
150.0,9.938025428571429,0.003995480258168945,0.003995480258168945,0.16045193235093594,499.14847779107754,32.836154588074876
155.0,9.938025428571429,0.0015931813635615285,0.0015931813635615285,0.10287330232188231,259.1588182197967,28.229864185750586
160.0,9.938025428571429,0.0005420684991191692,0.0005420684991191692,0.05759523136719794,154.152643062005,24.607618509375836
165.0,9.938025428571429,0.0001574414395247871,0.0001574414395247871,0.028061138623480825,115.72839980852623,22.244891089878465
170.0,9.938025428571429,4.1443204940951914e-05,4.1443204940951914e-05,0.012797661168194524,104.14017617360109,21.023812893455563
175.0,9.938025428571429,2.231704707368538e-05,2.231704707368538e-05,0.008425739246038608,102.22947300266117,20.674059139683088
180.0,9.938025428571429,6.237880248523915e-05,6.237880248523915e-05,0.012931180429486983,106.23164236827539,21.034494434358958
185.0,9.938025428571429,0.00022106231159723709,0.00022106231159723709,0.02663699618473018,122.08412492856398,22.130959694778415
190.0,9.938025428571429,0.0006795801060118329,0.0006795801060118329,0.05055540946796529,167.89005259058212,24.04443275743722
195.0,9.938025428571429,0.001779882237025784,0.001779882237025784,0.08365416247586796,277.8102354788758,26.69233299806944
200.0,9.938025428571429,0.003978046050744496,0.003978046050744496,0.1215234065816121,497.4068004693752,29.72187252652897
205.0,9.938025428571429,0.007605867058335118,0.007605867058335118,0.15791533997408225,859.8261191276782,32.63322719792658
210.0,9.938025428571429,0.01247062300173706,0.01247062300173706,0.18767128419866108,1345.8152378735324,35.013702735892885
215.0,9.938025428571429,0.017578023303751352,0.017578023303751352,0.20804527345276957,1856.04452804476,36.643621876221566
220.0,9.938025428571429,0.02136986405402065,0.02136986405402065,0.2180027217463049,2234.849418996663,37.440217739704394
225.0,9.938025428571429,0.022542321604922345,0.022542321604922345,0.21811977091146428,2351.9779283317425,37.44958167291714
230.0,9.938025428571429,0.020910694513557843,0.020910694513557843,0.21208602665852186,2188.9783819044283,36.96688213268175
235.0,9.938025428571429,0.01755083194691543,0.01755083194691543,0.20693292157823953,1853.3281114968515,36.55463372625916
240.0,9.938025428571429,0.014005186277084051,0.014005186277084051,0.20977494461318788,1499.1181090806967,36.78199556905503
245.0,9.938025428571429,0.011230276711493065,0.011230276711493065,0.2235029109072709,1221.9046434781571,37.88023287258167
250.0,9.938025428571429,0.009204596158100068,0.009204596158100068,0.24513798158847425,1019.5391561941968,39.61103852707794
