% x_um y_um sigma_s_m k_w_mk
390 0 777.285974485 26.9935850968
395 0 498.332853568 24.4506655665
400 0 298.659766672 22.452911493
0 4.96901271429 1171.9748909 26.4050782504
5 4.96901271429 1762.65892948 30.1302109987
10 4.96901271429 2350.4609697 34.1590257269
15 4.96901271429 2783.19907418 37.7741983809
20 4.96901271429 2969.91892483 40.5432111385
25 4.96901271429 2944.45350588 42.5752695881
30 4.96901271429 2833.67281524 44.2969316671
35 4.96901271429 2756.39455893 45.9600662065
40 4.96901271429 2755.01284915 47.4138477313
45 4.96901271429 2811.82747829 48.3248062631
50 4.96901271429 2893.74453564 48.4906838217
55 4.96901271429 2962.52380547 47.9272521877
60 4.96901271429 2972.68396995 46.8314161624
65 4.96901271429 2897.31116087 45.5820432753
70 4.96901271429 2754.27356105 44.6547098686
75 4.96901271429 2592.23352037 44.3618788952
80 4.96901271429 2459.78776789 44.6593975738
85 4.96901271429 2395.36924923 45.232185142
90 4.96901271429 2424.0128205 45.7113911701
95 4.96901271429 2543.66803223 45.8180624289
100 4.96901271429 2728.33282023 45.4709137781
105 4.96901271429 2956.53395911 44.8764263697
110 4.96901271429 3212.46272568 44.4009292627
115 4.96901271429 3436.0938481 44.1895995304
120 4.96901271429 3496.76364053 43.9327697868
125 4.96901271429 3263.17868197 43.1136617884
130 4.96901271429 2717.67837045 41.4562761311
135 4.96901271429 1991.4486106 39.0422229669
140 4.96901271429 1281.82728624 36.0720482161
145 4.96901271429 735.18638753 32.7088361743
150 4.96901271429 392.716585395 29.190103271
155 4.96901271429 215.392364582 25.9242210237
160 4.96901271429 138.837035127 23.3376616499
165 4.96901271429 111.163826497 21.634984601
170 4.96901271429 102.889434423 20.7449096259
175 4.96901271429 101.449258846 20.4772996314
180 4.96901271429 103.933087952 20.7085266019
185 4.96901271429 114.101112015 21.4406603576
190 4.96901271429 144.086182312 22.7142233252
195 4.96901271429 217.818870017 24.4663618712
200 4.96901271429 369.53786144 26.4745128647
205 4.96901271429 628.945432391 28.4525367569
210 4.96901271429 991.957155997 30.1910497053
215 4.96901271429 1394.59049332 31.5709761217
220 4.96901271429 1721.35174582 32.4719044479
225 4.96901271429 1862.54290135 32.7875461197
230 4.96901271429 1787.06096823 32.6094125817
235 4.96901271429 1565.79925409 32.3287329302
240 4.96901271429 1315.70518597 32.4380055167
245 4.96901271429 1112.72567474 33.1854303323
250 4.96901271429 954.676459156 34.4036471438
255 4.96901271429 799.433951605 35.6050058871
260 4.96901271429 626.433113658 36.2273199153
265 4.96901271429 460.246395012 35.9406204231
270 4.96901271429 350.567739235 34.8974059462
275 4.96901271429 344.704851986 33.6929196183
280 4.96901271429 475.642574994 32.9769802195
285 4.96901271429 757.88118065 33.0522651623
290 4.96901271429 1180.95098472 33.8264845453
295 4.96901271429 1709.16250076 35.0771422005
300 4.96901271429 2297.47758193 36.699751357
305 4.96901271429 2911.84334536 38.7329614021
310 4.96901271429 3532.2538031 41.2116183378
315 4.96901271429 4134.85028016 44.0026863956
320 4.96901271429 4671.16253271 46.7346210023
325 4.96901271429 5066.20741882 48.8666896861
330 4.96901271429 5243.94439552 49.8944965587
335 4.96901271429 5165.44529276 49.5978301398
340 4.96901271429 4850.13917865 48.1627892402
345 4.96901271429 4365.59984225 46.0892748915
350 4.96901271429 3801.13586654 43.9677544383
355 4.96901271429 3246.6930482 42.2724117804
360 4.96901271429 2778.47520054 41.2364223925
365 4.96901271429 2438.09350258 40.7830427686
370 4.96901271429 2206.44783417 40.4961513383
375 4.96901271429 2002.96374621 39.7132268565
380 4.96901271429 1735.99559659 37.8321438206
385 4.96901271429 1373.91533929 34.7087783488
390 4.96901271429 968.616787642 30.8165885725
395 4.96901271429 608.588056001 26.9847060231
400 4.96901271429 353.067019007 23.9207261844
0 9.93802542857 1575.46473022 28.952546358
5 9.93802542857 2312.8167577 33.7920108538
10 9.93802542857 2990.580709 38.8104955826
15 9.93802542857 3422.38677958 43.1410264198
20 9.93802542857 3523.00120139 46.3752816152
25 9.93802542857 3367.4630977 48.7690673558
30 9.93802542857 3133.23663446 50.8807856036
35 9.93802542857 2974.38047742 52.997273363
40 9.93802542857 2945.26858733 54.9295140164
45 9.93802542857 3022.14738826 56.2882102251
50 9.93802542857 3154.69069877 56.816836295
55 9.93802542857 3281.1878537 56.4838985296
60 9.93802542857 3333.84464964 55.476864453
65 9.93802542857 3273.99268324 54.2276186654
70 9.93802542857 3121.28988009 53.2907993413
75 9.93802542857 2933.11867533 53.0087799027
80 9.93802542857 2766.58869061 53.2892167838
85 9.93802542857 2669.19582324 53.7435464126
90 9.93802542857 2680.22237582 53.9828527527
95 9.93802542857 2816.95612686 53.7935957073
100 9.93802542857 3071.26416633 53.2114265229
105 9.93802542857 3427.85993098 52.5411606672
110 9.93802542857 3854.36006889 52.1685163797
115 9.93802542857 4246.4733955 52.1646050053
120 9.93802542857 4413.42792879 52.0888001526
125 9.93802542857 4176.91220586 51.2912934208
130 9.93802542857 3513.2187081 49.3905297679
135 9.93802542857 2592.91369361 46.3900405066
140 9.93802542857 1674.82404066 42.4532275614
145 9.93802542857 956.127737648 37.7967772469
150 9.93802542857 499.148477791 32.8361545881
155 9.93802542857 259.15881822 28.2298641858
160 9.93802542857 154.152643062 24.6076185094
165 9.93802542857 115.728399809 22.2448910899
170 9.93802542857 104.140176174 21.0238128935
175 9.93802542857 102.229473003 20.6740591397
180 9.93802542857 106.231642368 21.0344944344
185 9.93802542857 122.084124929 22.1309596948
190 9.93802542857 167.890052591 24.0444327574
195 9.93802542857 277.810235479 26.6923329981
200 9.93802542857 497.406800469 29.7218725265
205 9.93802542857 859.826119128 32.6332271979
210 9.93802542857 1345.81523787 35.0137027359
215 9.93802542857 1856.04452804 36.6436218762
220 9.93802542857 2234.849419 37.4402177397
225 9.93802542857 2351.97792833 37.4495816729
230 9.93802542857 2188.9783819 36.9668821327
235 9.93802542857 1853.3281115 36.5546337263
240 9.93802542857 1499.11810908 36.7819955691
245 9.93802542857 1221.90464348 37.8802328726
250 9.93802542857 1019.53915619 39.6110385271
255 9.93802542857 840.059840513 41.3727418615
260 9.93802542857 653.938646153 42.4404705499
265 9.93802542857 483.120483857 42.3414625839
270 9.93802542857 381.811536131 41.2376447761
275 9.93802542857 408.045210947 39.9200669476
280 9.93802542857 609.494412893 39.2726164329
285 9.93802542857 1014.28708193 39.6889467391
290 9.93802542857 1617.91708761 41.0015186941
295 9.93802542857 2379.2501772 42.8715227717
300 9.93802542857 3237.22631864 45.1458050173
305 9.93802542857 4133.00055328 47.8688417482
310 9.93802542857 5014.79273109 51.0513019946
315 9.93802542857 5827.75606246 54.4738986633
320 9.93802542857 6507.59738188 57.682650382
325 9.93802542857 6985.24342356 60.1303834514
330 9.93802542857 7198.37777542 61.3547927213
335 9.93802542857 7107.17991855 61.1356539146
340 9.93802542857 6711.40937855 59.5968623919
345 9.93802542857 6061.31947338 57.1972179298
350 9.93802542857 5254.29776516 54.5728950657
355 9.93802542857 4414.72695418 52.2853352194
360 9.93802542857 3661.62581185 50.611161822
365 9.93802542857 3070.47359646 49.4631991442
370 9.93802542857 2640.11449642 48.4112287823
375 9.93802542857 2292.08271224 46.7882299136
380 9.93802542857 1925.16618653 43.9645259215
385 9.93802542857 1494.17470318 39.7529335191
390 9.93802542857 1040.62543903 34.6426284873
395 9.93802542857 647.695422948 29.5872073605
400 9.93802542857 371.745044471 25.4736093378
0 14.9070381429 1897.93684885 31.1665898898
5 14.9070381429 2711.85610893 36.8378231259
10 14.9070381429 3390.95888479 42.479047603
15 14.9070381429 3734.78613891 47.122958664
20 14.9070381429 3685.69810538 50.4243305716
25 14.9070381429 3368.01429551 52.7810003029
30 14.9070381429 2999.7804729 54.8604575234
35 14.9070381429 2753.50443804 57.0078928401
40 14.9070381429 2684.99292001 59.0902927383
45 14.9070381429 2762.53807118 60.7781487164
50 14.9070381429 2921.73746398 61.8255210585
55 14.9070381429 3084.62155783 62.1283801648
60 14.9070381429 3170.93784585 61.7437862365
65 14.9070381429 3136.17019744 60.9640187505
70 14.9070381429 2998.47691848 60.2337686898
75 14.9070381429 2814.68723731 59.8460340698
80 14.9070381429 2641.50792367 59.7408985725
85 14.9070381429 2528.96877376 59.6420909174
90 14.9070381429 2526.99725451 59.3283362412
95 14.9070381429 2674.19402074 58.7661947596
100 14.9070381429 2987.25026784 58.1151494782
105 14.9070381429 3462.45873922 57.676367809
110 14.9070381429 4051.56364144 57.7027045311
115 14.9070381429 4608.85413723 58.0976646864
120 14.9070381429 4895.0386017 58.3171249351
125 14.9070381429 4698.69526788 57.6668563887
130 14.9070381429 3992.04422861 55.6985249227
135 14.9070381429 2969.85933357 52.3012191493
140 14.9070381429 1929.87480641 47.5647275041
145 14.9070381429 1104.06288982 41.7801266227
150 14.9070381429 572.405245698 35.5846429708
155 14.9070381429 290.007546526 29.8888507353
160 14.9070381429 165.165681388 25.4775499309
165 14.9070381429 119.069626991 22.6444548317
170 14.9070381429 105.096130446 21.2049295749
175 14.9070381429 102.953681402 20.8186714705
180 14.9070381429 108.517081973 21.3068864923
185 14.9070381429 129.941804945 22.737687866
190 14.9070381429 190.865774195 25.2530103576
195 14.9070381429 334.192465228 28.7742843629
200 14.9070381429 613.366906698 32.8295076294
205 14.9070381429 1059.45871971 36.6810127109
210 14.9070381429 1632.96237672 39.6593793993
215 14.9070381429 2200.05178696 41.4102373611
220 14.9070381429 2576.0075823 41.9199612235
225 14.9070381429 2627.99412068 41.4641519161
230 14.9070381429 2363.41388871 40.584787346
235 14.9070381429 1925.00270757 39.9724632154
240 14.9070381429 1490.94632443 40.1810059197
245 14.9070381429 1164.32974415 41.3710503707
250 14.9070381429 940.664377397 43.2680530538
255 14.9070381429 762.24544725 45.2611176706
260 14.9070381429 592.257303318 46.5813532752
265 14.9070381429 445.253886617 46.6872908037
270 14.9070381429 371.735682794 45.7437466174
275 14.9070381429 433.394377324 44.6600991176
280 14.9070381429 689.136307445 44.4573153242
285 14.9070381429 1182.31353572 45.5502573218
290 14.9070381429 1922.5041395 47.6587768277
295 14.9070381429 2876.56473563 50.3047763889
300 14.9070381429 3979.53187813 53.271995108
305 14.9070381429 5149.71454082 56.6095274704
310 14.9070381429 6292.42235005 60.311931147
315 14.9070381429 7305.5183999 64.0876032277
320 14.9070381429 8101.03381783 67.4368346788
325 14.9070381429 8623.28748124 69.8823195177
330 14.9070381429 8838.99082737 71.0945684652
335 14.9070381429 8716.02975245 70.9018420198
340 14.9070381429 8230.69962984 69.3465443212
345 14.9070381429 7407.90278719 66.7870990089
350 14.9070381429 6350.97304285 63.8378912157
355 14.9070381429 5222.47602736 61.0733626711
360 14.9070381429 4186.56498724 58.7396106461
365 14.9070381429 3350.67515937 56.7144385973
370 14.9070381429 2731.24554923 54.6306531581
375 14.9070381429 2258.65828657 51.9768279638
380 14.9070381429 1831.5366041 48.2395902334
385 14.9070381429 1392.29311973 43.2175640368
390 14.9070381429 960.58585068 37.3183162602
395 14.9070381429 597.623031584 31.4739705056
400 14.9070381429 346.013017743 26.6461257474
0 19.8760508571 2067.31349754 32.6360372231
5 19.8760508571 2878.22334702 38.7886419828
10 19.8760508571 3482.17974965 44.7009071155
15 19.8760508571 3685.28106403 49.3155088224
20 19.8760508571 3469.56280991 52.2971286638
25 19.8760508571 3003.58413979 54.10965764
30 19.8760508571 2526.9874953 55.5163212629
35 19.8760508571 2210.36570223 57.0193268354
40 19.8760508571 2099.60883891 58.7162140679
45 19.8760508571 2154.22622674 60.5026987627
50 19.8760508571 2302.75602768 62.2284454674
55 19.8760508571 2463.96236146 63.6767857878
60 19.8760508571 2559.87221239 64.5858924592
65 19.8760508571 2548.39549896 64.811970318
70 19.8760508571 2443.53449664 64.4270746646
75 19.8760508571 2292.6045521 63.6128552867
80 19.8760508571 2143.31569264 62.523438035
85 19.8760508571 2040.86142617 61.2947749455
90 19.8760508571 2038.08798336 60.1146766168
95 19.8760508571 2188.59831462 59.2142225353
100 19.8760508571 2531.67023662 58.804585239
105 19.8760508571 3077.20482116 59.0132044176
110 19.8760508571 3768.70455629 59.7851042255
115 19.8760508571 4436.31306193 60.7742441286
120 19.8760508571 4817.88745684 61.3776768977
125 19.8760508571 4690.38876868 60.9596495439
130 19.8760508571 4023.86223572 59.06811248
135 19.8760508571 3016.18979936 55.4813326582
140 19.8760508571 1972.26863142 50.2165298068
145 19.8760508571 1133.76636133 43.6672023952
150 19.8760508571 589.126625915 36.7019982023
155 19.8760508571 297.706247975 30.4269032405
160 19.8760508571 168.09137617 25.6824039202
165 19.8760508571 120.003782439 22.705623917
170 19.8760508571 105.416269306 21.2301955382
175 19.8760508571 103.393571489 20.8710127309
180 19.8760508571 110.115752735 21.4596402333
185 19.8760508571 135.388752127 23.12205076
190 19.8760508571 206.403464931 26.07654255
195 19.8760508571 370.948422544 30.2799957326
200 19.8760508571 684.974013259 35.1825175973
205 19.8760508571 1173.03859296 39.8337781939
210 19.8760508571 1776.48428348 43.3055493168
215 19.8760508571 2337.5176043 45.1024599794
220 19.8760508571 2660.79140527 45.2901420705
225 19.8760508571 2628.27369429 44.3734942441
230 19.8760508571 2278.36107049 43.0838585018
235 19.8760508571 1778.11962774 42.1336143855
240 19.8760508571 1310.9035301 41.9807483941
245 19.8760508571 973.520072198 42.7240909831
250 19.8760508571 756.892412785 44.1480075453
255 19.8760508571 602.518417812 45.7745331118
260 19.8760508571 469.913026695 46.9411400598
265 19.8760508571 364.149287484 47.141986714
270 19.8760508571 325.367247533 46.538982221
275 19.8760508571 410.641632939 46.0416200577
280 19.8760508571 683.002884337 46.665402799
285 19.8760508571 1198.90079141 48.7682842173
290 19.8760508571 1989.06724912 51.9415425661
295 19.8760508571 3044.47581488 55.5531819093
300 19.8760508571 4313.91778062 59.2852461247
305 19.8760508571 5702.00877377 63.1612711495
310 19.8760508571 7067.9171942 67.1723354964
315 19.8760508571 8251.46318138 71.0038782018
320 19.8760508571 9130.96144525 74.1657191331
325 19.8760508571 9660.1839062 76.2929304577
330 19.8760508571 9837.75578199 77.2228051989
335 19.8760508571 9646.84557026 76.8674864656
340 19.8760508571 9049.90295267 75.2217229394
345 19.8760508571 8055.64173916 72.5549949372
350 19.8760508571 6779.10383632 69.4242304174
355 19.8760508571 5420.26035284 66.3344400696
360 19.8760508571 4179.6622615 63.414246766
365 19.8760508571 3182.82300071 60.4772813444
370 19.8760508571 2452.04223838 57.2833393592
375 19.8760508571 1923.52646183 53.6101332518
380 19.8760508571 1500.23960009 49.1895494581
385 19.8760508571 1115.99712259 43.8497258154
390 19.8760508571 765.733292473 37.8419835463
395 19.8760508571 481.616671871 31.9239104532
400 19.8760508571 287.80855149 26.9847310094
0 24.8450635714 2084.6763213 33.3116415364
5 24.8450635714 2839.04227518 39.6856098857
10 24.8450635714 3335.18051584 45.6771894915
15 24.8450635714 3397.51783214 50.1030638822
20 24.8450635714 3045.59209576 52.5204381675
25 24.8450635714 2477.72558839 53.3548862253
30 24.8450635714 1936.9127513 53.4773558621
35 24.8450635714 1577.97792102 53.6844438966
40 24.8450635714 1430.66561376 54.48456824
45 24.8450635714 1446.63360852 56.1396262412
50 24.8450635714 1554.38420589 58.6592198877
55 24.8450635714 1680.88535277 61.6708990704
60 24.8450635714 1762.08321094 64.4099500757
65 24.8450635714 1764.54564411 66.0125509327
70 24.8450635714 1697.12917585 65.9508039759
75 24.8450635714 1592.97128446 64.2882140429
80 24.8450635714 1486.24039686 61.617493259
85 24.8450635714 1412.30741545 58.7833603134
90 24.8450635714 1418.89725778 56.5668372767
95 24.8450635714 1563.86299077 55.4637864111
100 24.8450635714 1900.02337625 55.6063219213
105 24.8450635714 2449.68894984 56.7884436104
110 24.8450635714 3159.52544728 58.5395453601
115 24.8450635714 3859.0985823 60.2389055731
120 24.8450635714 4290.90941174 61.265286505
125 24.8450635714 4238.80368447 61.105433706
130 24.8450635714 3670.680333 59.3587923982
135 24.8450635714 2769.35927344 55.737213692
140 24.8450635714 1820.15037967 50.2267783715
145 24.8450635714 1051.77762094 43.344197524
150 24.8450635714 550.714373667 36.1541383326
155 24.8450635714 282.148400131 29.8624817827
160 24.8450635714 162.673317127 25.2582165351
165 24.8450635714 118.393746808 22.4610181926
170 24.8450635714 105.034462288 21.1234860593
175 24.8450635714 103.441303554 20.8481899603
180 24.8450635714 110.642932898 21.5039286088
185 24.8450635714 137.161536894 23.2821814523
190 24.8450635714 211.072742788 26.4797103552
195 24.8450635714 380.514860167 31.1081538418
200 24.8450635714 699.010595186 36.5851472357
205 24.8450635714 1183.23591956 41.8073567701
210 24.8450635714 1762.16809275 45.642773435
215 24.8450635714 2269.52235868 47.488926928
220 24.8450635714 2516.79819141 47.4792037241
225 24.8450635714 2409.8019848 46.2628680214
230 24.8450635714 2012.71209173 44.6142014611
235 24.8450635714 1501.26162148 43.138155769
240 24.8450635714 1047.69244584 42.172511845
245 24.8450635714 733.506786251 41.8424268014
250 24.8450635714 544.490977313 42.1226141614
255 24.8450635714 425.341260302 42.7874656579
260 24.8450635714 335.713712154 43.3831791209
265 24.8450635714 272.095401303 43.5081603568
270 24.8450635714 261.478727786 43.3035710706
275 24.8450635714 350.19126763 43.5680354
280 24.8450635714 597.759671534 45.1950240772
285 24.8450635714 1068.76338809 48.4526185218
290 24.8450635714 1817.5037521 52.8370004362
295 24.8450635714 2869.79450202 57.5713473118
300 24.8450635714 4202.5458934 62.1767455156
305 24.8450635714 5718.70480438 66.5758174117
310 24.8450635714 7238.4571796 70.744299061
315 24.8450635714 8545.20750846 74.4076535809
320 24.8450635714 9477.60842857 77.1537837279
325 24.8450635714 9985.93036576 78.7397241498
330 24.8450635714 10090 79.1401343193
335 24.8450635714 9792.45085889 78.3571975713
340 24.8450635714 9062.57137176 76.4064191891
345 24.8450635714 7915.98005292 73.5403686877
350 24.8450635714 6488.33429945 70.2661033465
355 24.8450635714 5007.55955992 66.9662527419
360 24.8450635714 3690.66295218 63.5970051744
365 24.8450635714 2660.30319301 59.8909339883
370 24.8450635714 1928.44150876 55.7539212154
375 24.8450635714 1428.75551523 51.2957451927
380 24.8450635714 1068.66295409 46.5516815072
385 24.8450635714 778.906317549 41.4240297631
390 24.8450635714 535.923763305 35.990052184
395 24.8450635714 347.150133166 30.7330767322
400 24.8450635714 220.935513108 26.3347926878
0 29.8140762857 2019.11650409 33.4735072826
5 29.8140762857 2705.97099792 39.9507456259
10 29.8140762857 3107.21290525 45.9784862279
15 29.8140762857 3065.62022094 50.2110082897
20 29.8140762857 2626.88130237 52.01328109
25 29.8140762857 2004.53746337 51.7152774395
30 29.8140762857 1435.68631452 50.3181064306
35 29.8140762857 1056.76556013 48.9847527366
40 29.8140762857 881.981829196 48.6901503355
45 29.8140762857 857.101794228 50.0830994523
50 29.8140762857 914.274060466 53.3436875311
55 29.8140762857 993.389788679 57.941458451
60 29.8140762857 1047.97072151 62.5564868334
65 29.8140762857 1054.89132722 65.5065744066
70 29.8140762857 1018.42132378 65.5994001439
75 29.8140762857 958.038866034 62.8280658593
80 29.8140762857 894.766167038 58.365353342
85 29.8140762857 853.086374366 53.8913251632
90 29.8140762857 870.932075305 50.7909755199
95 29.8140762857 1001.28526486 49.7128765348
100 29.8140762857 1300.60063381 50.5647138232
105 29.8140762857 1800.66313138 52.7360746689
110 29.8140762857 2460.72822003 55.3757874684
115 29.8140762857 3128.34587395 57.6670660618
120 29.8140762857 3568.50831999 59.0166578688
125 29.8140762857 3580.89025593 59.0418534137
130 29.8140762857 3129.64939582 57.4135390808
135 29.8140762857 2373.29420643 53.8334971486
140 29.8140762857 1564.76327215 48.3102916096
145 29.8140762857 908.020905933 41.4781293577
150 29.8140762857 480.645646318 34.5218466818
155 29.8140762857 252.790488963 28.6447679789
160 29.8140762857 152.164480437 24.5103046525
165 29.8140762857 115.193868373 22.0995987914
170 29.8140762857 104.196571359 21.0040773624
175 29.8140762857 103.191112434 20.8464255044
180 29.8140762857 110.301742977 21.5538888979
185 29.8140762857 135.999658254 23.3835992753
190 29.8140762857 207.296196631 26.6959191282
195 29.8140762857 369.742579642 31.5474414711
200 29.8140762857 672.145738605 37.3440208472
205 29.8140762857 1124.88967748 42.8940315611
210 29.8140762857 1652.46387382 46.9527762643
215 29.8140762857 2091.97069759 48.8748386004
220 29.8140762857 2270.24249971 48.8378687244
225 29.8140762857 2115.44613359 47.5112125541
230 29.8140762857 1707.10042395 45.5545718083
235 29.8140762857 1217.84847427 43.3821520608
240 29.8140762857 802.23441842 41.2553148997
245 29.8140762857 525.353469541 39.4451553769
250 29.8140762857 369.028366719 38.2160044156
255 29.8140762857 282.709500467 37.6322584388
260 29.8140762857 228.275298313 37.4535859683
265 29.8140762857 195.999644539 37.3787448935
270 29.8140762857 200.701718881 37.4974447984
275 29.8140762857 275.853493724 38.4349812956
280 29.8140762857 472.421203702 40.9214117082
285 29.8140762857 857.284503575 45.1694222627
290 29.8140762857 1504.45171579 50.665697772
295 29.8140762857 2474.30776805 56.5337358355
300 29.8140762857 3775.88228283 62.0796056951
305 29.8140762857 5319.89677885 67.0173307213
310 29.8140762857 6902.65196569 71.2522692969
315 29.8140762857 8266.1675187 74.5939414834
320 29.8140762857 9213.12238951 76.7820621021
325 29.8140762857 9677.85897112 77.7044244595
330 29.8140762857 9685.55840086 77.4222905343
335 29.8140762857 9259.51709795 76.0090451812
340 29.8140762857 8398.24588729 73.5596289358
345 29.8140762857 7148.16850931 70.3897809467
350 29.8140762857 5668.69418857 66.9913227013
355 29.8140762857 4196.14488149 63.6199150656
360 29.8140762857 2937.41206537 60.0519837324
365 29.8140762857 1992.52546266 55.9224597365
370 29.8140762857 1352.3359858 51.2313846441
375 29.8140762857 943.060888108 46.3560670859
380 29.8140762857 676.66108454 41.618024976
385 29.8140762857 486.849189913 37.0397936319
390 29.8140762857 342.017969858 32.5752927371
395 29.8140762857 235.285511135 28.4229487626
400 29.8140762857 165.711553958 24.9860562335
0 34.783089 1949.03098593 33.4362356856
5 34.783089 2587.82144636 39.9617559632
10 34.783089 2929.18646898 46.0070820484
15 34.783089 2827.44245965 50.0906497847
20 34.783089 2342.45859524 51.4199021763
25 34.783089 1694.45107787 50.2644872664
30 34.783089 1114.54450459 47.7492491872
35 34.783089 726.042514894 45.3072188792
40 34.783089 532.251808321 44.2060886786
45 34.783089 474.993887302 45.3218120061
50 34.783089 490.18834667 48.9585303796
55 34.783089 529.004422118 54.5219930781
60 34.783089 559.315079538 60.3258346572
65 34.783089 566.034054414 64.0814501978
70 34.783089 549.938176746 64.098570685
75 34.783089 520.395669941 60.3667908652
80 34.783089 488.795174279 54.5877279853
85 34.783089 470.902642015 49.127697619
90 34.783089 494.599087586 45.7646995201
95 34.783089 603.784197007 45.0788304234
100 34.783089 851.73030687 46.6121178837
105 34.783089 1275.82762824 49.3795894835
110 34.783089 1851.29334737 52.3401069786
115 34.783089 2451.86447492 54.6952661336
120 34.783089 2871.77486705 55.9832941346
125 34.783089 2928.71037126 55.9455186049
130 34.783089 2582.39203075 54.3078132456
135 34.783089 1965.77238899 50.7880986183
140 34.783089 1297.87814452 45.4375468343
145 34.783089 755.67058417 38.9612762093
150 34.783089 405.48437605 32.5658281695
155 34.783089 220.986497814 27.3673022984
160 34.783089 140.692940817 23.8722710481
165 34.783089 111.680598167 21.9350195135
170 34.783089 103.266457161 21.113681819
175 34.783089 102.873938802 21.0799325649
180 34.783089 109.744062647 21.8407106982
185 34.783089 134.101763828 23.719818916
190 34.783089 201.518760722 27.1138500616
195 34.783089 354.741958671 32.0836705199
200 34.783089 638.692510966 38.0102176302
205 34.783089 1060.32147555 43.6635942467
210 34.783089 1544.04741503 47.7835130649
215 34.783089 1933.22008759 49.7512600936
220 34.783089 2067.39209839 49.7629317574
225 34.783089 1888.83005873 48.4038285266
230 34.783089 1483.9091227 46.1324582359
235 34.783089 1019.71692809 43.180664898
240 34.783089 637.107823411 39.8187496793
245 34.783089 389.906159192 36.5404480616
250 34.783089 257.636654557 33.9039669315
255 34.783089 193.383941719 32.2024441845
260 34.783089 160.927119756 31.3321776435
265 34.783089 146.423587123 31.0382992608
270 34.783089 155.471965684 31.3339735686
275 34.783089 210.10737046 32.6695752166
280 34.783089 351.275057375 35.6414605419
285 34.783089 643.274222145 40.4809318595
290 34.783089 1171.45724944 46.7666019927
295 34.783089 2020.69704951 53.589698029
300 34.783089 3225.43146385 60.0155686335
305 34.783089 4707.52086426 65.4479039867
310 34.783089 6255.29840709 69.6389543155
315 34.783089 7590.88967917 72.4921688947
320 34.783089 8494.69013292 73.9705530272
325 34.783089 8883.7995157 74.1385648197
330 34.783089 8780.94747432 73.1345853239
335 34.783089 8231.58218104 71.0856652075
340 34.783089 7277.14105151 68.1807720322
345 34.783089 6005.05563839 64.8318144676
350 34.783089 4589.22289766 61.5433753546
355 34.783089 3248.41925658 58.4646467809
360 34.783089 2154.1313604 55.188690933
365 34.783089 1371.76877315 51.1854606489
370 34.783089 870.768418607 46.4184428797
375 34.783089 573.10913439 41.4134707146
