artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeD-pscale2-Emax57.173-mu0.77-seed2,needs_participation_increase,1.0,-0.16442023092204994,0.16442023092204994,0.0,decreasing,D,57.173,3,0.77,634.794852,-0.13692148885408062,0.996236823514615,0.8593153346605343,decreasing,2,92,2,review,1.25,1,review
dia60al40-dem-artifacts-sizeD-pscale2-Emax57.173-mu0.847-seed2,needs_physics_calibration,1.0,0.7218213558042091,0.0,0.7218213558042091,increasing,D,57.173,2,0.847,560.089167,-0.1153137719638071,1.0,0.8846862280361929,decreasing,2,92,2,review,2.0,0,pass
dia60al40-dem-artifacts-sizeD-pscale2-Emax57.173-mu0.963-seed2,needs_d1_decrease,0.8333333333333334,0.7028453776027348,0.0,0.7028453776027348,increasing,D,57.173,2,0.963,520.276832,0.9314711611475444,0.0,0.9314711611475444,increasing,2,92,2,review,2.0,1,pass
