x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
160.0,4.969012714285714,0.0030614084748585247,-2382.2298551859053,-80238.63008669842,80273.98568199392,46614350.784892924,293.1711934734366
165.0,4.969012714285714,0.0031923982228477085,-4186.260721055773,-69034.03406580182,69160.84613582269,43214791.857055254,293.17033335768355
169.99999999999997,4.969012714285714,0.0034379932734366573,-6054.764694717523,-69906.01755678108,70167.73807211818,48059526.88581542,293.16976680510845
175.0,4.969012714285714,0.0037808711529089575,-7871.112604100865,-75989.60382797752,76396.1668119508,57778940.72044507,293.16951755372617
179.99999999999997,4.969012714285714,0.004213860213585651,-9990.69003578278,-86003.25295424263,86581.59969706343,72439041.96101853,293.1695794122423
185.0,4.969012714285714,0.004742132887031712,-12639.494832167142,-104043.85566160193,104808.78174344283,96689827.69158787,293.1699344798738
189.99999999999997,4.969012714285714,0.005321605318693379,-15397.802581686037,-142700.8599851831,143529.1878499123,143593055.7900406,293.17053595561106
195.0,4.969012714285714,0.005810785157124259,-16407.783677909378,-227433.9351063856,228025.02100251341,239742387.23674124,293.17128677667995
199.99999999999997,4.969012714285714,0.006074881822085345,-11012.735811282777,-393377.0715674592,393531.19417021953,420895907.6127633,293.17204931518677
205.0,4.969012714285714,0.006108798891586339,5715.588908398427,-665329.6164863374,665354.1662381222,706916488.0434228,293.1726777542342
209.99999999999997,4.969012714285714,0.005984006070167244,34127.59449575545,-1025497.1969591501,1026064.9071462979,1065938310.7508191,293.17304587421324
215.0,4.969012714285714,0.005764755862213258,69242.24231566062,-1393075.5299248782,1394795.296879216,1401036873.980797,293.1730667990993
219.99999999999997,4.969012714285714,0.0054875001593113,102897.02096376845,-1646291.2813200254,1649503.79807794,1587494878.3275423,293.1727108999016
225.0,4.969012714285714,0.005166987153906405,127197.22059520581,-1689783.1119566557,1694563.6896797551,1548405927.0993772,293.17201319837807
229.99999999999997,4.969012714285714,0.004804577792783109,137494.44877263476,-1520781.0459685395,1526983.8614800274,1310402889.94472,293.1710615907723
235.0,4.969012714285714,0.004397598469261098,133198.57361452363,-1231799.709136331,1238980.3805715784,984618732.9237295,293.1699726845417
239.99999999999997,4.969012714285714,0.003953903140417202,117508.01604355402,-940555.2304100362,947867.2245025504,685822523.2368543,293.168863776888
245.0,4.969012714285714,0.0035044803353780868,95938.40102538814,-711984.6363703553,718419.3059897091,465846886.8798075,293.16782705172295
250.0,4.969012714285714,0.003091710389739303,73001.84776292168,-542962.9667687018,547848.5676344067,315747677.5096189,293.166916972504
254.99999999999997,4.969012714285714,0.002739804019514124,51553.43378021688,-404902.04097099503,408170.8212464587,209303571.60160074,293.166153339073
260.0,4.969012714285714,0.0024468361799720984,33598.00964308449,-284065.17255571135,286045.186135133,131180685.94056417,293.1655323349364
265.0,4.969012714285714,0.0022034656793059816,19778.17203827535,-187683.22175147128,188722.46240494945,77719878.12732574,293.1650423910918
270.0,4.969012714285714,0.002017106099462581,10328.045620412791,-129518.62959765388,129929.76540882228,48363829.12964855,293.1646802061082
274.99999999999994,4.969012714285714,0.0019088565506125451,5256.68826890068,-117704.67310602625,117821.9964291596,40446474.791144416,293.1644548647244
280.0,4.969012714285714,0.0018646078610822757,2888.191493615234,-154279.29412148028,154306.3260035894,50276155.141198255,293.16437190061765
285.0,4.969012714285714,0.0018481346630975183,1831.2704492106507,-238806.8091538214,238813.8305242974,75577608.20564955,293.16440969805416
290.0,4.969012714285714,0.001840444832681976,1600.887007793913,-366284.7099462659,366288.2083546123,114100965.8625392,293.1645162824235
294.99999999999994,4.969012714285714,0.001834578749020554,2575.0843345941043,-525083.9033975673,525090.2176450787,162016712.9020817,293.16463163788774
300.0,4.969012714285714,0.0018253784809836898,6198.930816736248,-700117.1892972827,700144.6318388779,214288843.85252938,293.1647091853945
305.0,4.969012714285714,0.0018075972852382653,13938.20488644127,-878160.6542154824,878271.2611531932,266050852.43927217,293.16472050754805
310.0,4.969012714285714,0.0017775111913210541,25604.634532987588,-1049194.3242969257,1049506.706718185,313179879.3505843,293.16465208931913
314.99999999999994,4.969012714285714,0.0017351091913461244,38440.76978905309,-1202700.9232321552,1203315.0890458631,351701527.00222063,293.16450583846813
320.0,4.969012714285714,0.0016845434483933456,48215.51770863358,-1323831.86001463,1324709.6020402762,377304258.6829963,293.16430155924746
325.0,4.969012714285714,0.0016318896665040185,52099.19187516961,-1394487.9163904598,1395460.8108983396,386035851.65996134,293.16407131157064
330.0,4.969012714285714,0.001581706774787,50965.8857488481,-1399885.164657896,1400812.619781614,375817786.8092266,293.1638442370677
335.0,4.969012714285714,0.0015346996852518256,48636.50824210738,-1336162.7789044667,1337047.6736690025,347585248.3499603,293.16363249960665
339.99999999999994,4.969012714285714,0.001487549339201901,48600.107643518066,-1213240.018230527,1214213.0423854666,305288822.076723,293.1634284908708
345.0,4.969012714285714,0.0014344961532430048,51497.87187019381,-1051320.8966373522,1052581.426072836,254884130.62949198,293.16321334667373
