artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.7872626235172642,0.7872626235172642,0.0,decreasing,C,63.462,2,0.654,586.646265,-0.059005741245041876,0.6558767129171665,0.5968709716721247,decreasing,2,151,2,review,0.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,63.462,3,0.654,586.646265,-0.059005741245041876,0.6558767129171665,0.5968709716721247,decreasing,2,151,2,review,0.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.10708490931640299,0.10708490931640299,0.0,decreasing,C,63.462,4,0.654,586.646265,-0.059005741245041876,0.6558767129171665,0.5968709716721247,decreasing,2,151,2,review,0.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.4910492865763156,0.4910492865763156,0.0,decreasing,C,63.462,2,0.654,586.646265,-0.14574806304937626,0.8095963357960019,0.6638482727466256,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,63.462,3,0.654,586.646265,-0.14574806304937626,0.8095963357960019,0.6638482727466256,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,63.462,4,0.654,586.646265,-0.14574806304937626,0.8095963357960019,0.6638482727466256,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,63.462,3,0.654,586.646265,-0.08695179353256144,0.8095963357960019,0.7226445422634404,decreasing,2,151,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,63.462,4,0.654,586.646265,-0.08695179353256144,0.8095963357960019,0.7226445422634404,decreasing,2,151,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,63.462,4,0.654,586.646265,-0.06954206400617868,0.8300380108274588,0.7604959468212801,decreasing,2,151,2,review,1.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,63.462,3,0.654,586.646265,-0.028761598524776444,0.8300380108274588,0.8012764123026823,decreasing,2,151,2,review,1.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.18604817767163576,0.18604817767163576,0.0,decreasing,C,63.462,4,0.654,586.646265,-0.028761598524776444,0.8300380108274588,0.8012764123026823,decreasing,2,151,2,review,1.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.4917203642165219,0.7211949945972544,0.22947463038073257,decreasing,C,63.462,2,0.654,586.646265,-0.017525801183705836,0.8622810120784774,0.8447552108947716,decreasing,2,151,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.44769348584442503,0.6771681162251576,0.22947463038073257,decreasing,C,63.462,3,0.654,586.646265,-0.017525801183705836,0.8622810120784774,0.8447552108947716,decreasing,2,151,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_participation_increase,1.0,-0.2510040757586774,0.6044794977109453,0.35347542195226794,decreasing,C,63.462,2,0.654,586.646265,-0.04044856796944407,0.9232766773521921,0.882828109382748,decreasing,2,151,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_physics_calibration,1.0,0.5022891740290216,0.4910492865763156,0.9933384606053373,increasing,C,63.462,2,0.654,586.646265,-0.08695179353256144,0.8095963357960019,0.7226445422634404,decreasing,2,151,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_physics_calibration,1.0,1.1852736311497432,0.500169211726854,1.6854428428765973,increasing,C,63.462,2,0.654,586.646265,-0.06954206400617868,0.8300380108274588,0.7604959468212801,decreasing,2,151,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_physics_calibration,1.0,0.7917910282713357,0.18604817767163576,0.9778392059429715,increasing,C,63.462,3,0.654,586.646265,-0.06954206400617868,0.8300380108274588,0.7604959468212801,decreasing,2,151,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_physics_calibration,1.0,0.8830775856159884,0.500169211726854,1.3832467973428424,increasing,C,63.462,2,0.654,586.646265,-0.028761598524776444,0.8300380108274588,0.8012764123026823,decreasing,2,151,2,review,1.25,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_physics_calibration,1.0,0.22947463038073257,0.0,0.22947463038073257,increasing,C,63.462,4,0.654,586.646265,-0.017525801183705836,0.8622810120784774,0.8447552108947716,decreasing,2,151,2,review,1.5,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_physics_calibration,1.0,0.35347542195226794,0.0,0.35347542195226794,increasing,C,63.462,3,0.654,586.646265,-0.04044856796944407,0.9232766773521921,0.882828109382748,decreasing,2,151,2,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,needs_physics_calibration,1.0,0.35347542195226794,0.0,0.35347542195226794,increasing,C,63.462,4,0.654,586.646265,-0.04044856796944407,0.9232766773521921,0.882828109382748,decreasing,2,151,2,review,2.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed3,needs_participation_increase,1.0,-0.9572758432836078,0.9572758432836078,0.0,decreasing,C,63.462,2,0.654,550.731032,-0.01000895562420101,0.5218179820866032,0.5118090264624022,decreasing,2,151,3,review,0.05,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed3,needs_participation_increase,1.0,-0.9572758432836078,0.9572758432836078,0.0,decreasing,C,63.462,2,0.654,550.731032,-0.001630099096832871,0.5218179820866032,0.5201878829897704,decreasing,2,151,3,review,0.1,1,pass
