source_run_id,source_run_dir,artifact,diamond_size_case,particle_count_scale,particle_count_total,seed_index,e_al_emax_gpa,mu_scale,p95_mpa,pressure_in_window,status,trend_gate,calibration_diagnosis,threshold_factor,min_chain_length,participation_delta,d1_delta,zhang_stage_status
27898770533,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_seed_recheck_run_27898770533,dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed0,C,2.0,151.0,0,63.462,0.654,493.878095,False,pass,pass,candidate_pass,1.5,2.0,0.01835448694037023,-0.525466359524693,pass
27898770533,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_seed_recheck_run_27898770533,dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed1,C,2.0,151.0,1,63.462,0.654,496.225566,False,pass,pass,candidate_pass,0.1,2.0,0.09072698726109152,-1.3586283788251257,pass
27898770533,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_seed_recheck_run_27898770533,dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed2,C,2.0,151.0,2,63.462,0.654,586.646265,True,pass,pass,candidate_pass,0.05,2.0,0.06508292468119092,-1.1592771855944781,pass
27898770533,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_seed_recheck_run_27898770533,dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed3,C,2.0,151.0,3,63.462,0.654,550.731032,False,review,review,needs_participation_increase,0.1,2.0,-0.001630099096832871,-0.9572758432836078,pass
27898770533,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_seed_recheck_run_27898770533,dia60al40-dem-artifacts-sizeC-pscale2-Emax63.462-mu0.654-seed4,C,2.0,151.0,4,63.462,0.654,495.614135,False,pass,pass,candidate_pass,0.75,3.0,0.3116066524864647,-0.5059155602963195,pass
