source_run_id,source_run_dir,artifact,diamond_size_case,particle_count_scale,particle_count_total,seed_index,e_al_emax_gpa,mu_scale,p95_mpa,pressure_in_window,status,trend_gate,calibration_diagnosis,threshold_factor,min_chain_length,participation_delta,d1_delta,zhang_stage_status,top_velocity_cm_s,time_step_seconds,initial_settle_steps,stage_settle_steps,final_settle_steps
28710536524,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_settle_recheck_run_28710536524,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle4,C,2.0,151.0,0,72.581,0.654,574.407459,True,pass,pass,candidate_pass,0.1,2.0,0.4125370913597953,-1.1499995883956546,pass,50.0,2e-10,80000.0,80000.0,200000.0
28710536524,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_settle_recheck_run_28710536524,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle4,C,2.0,151.0,1,72.581,0.654,557.363897,False,pass,pass,candidate_pass,0.1,2.0,0.09188953598938898,-0.9826876297173348,pass,50.0,2e-10,80000.0,80000.0,200000.0
28710536524,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_settle_recheck_run_28710536524,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle4,C,2.0,151.0,2,72.581,0.654,526.498004,False,pass,pass,candidate_pass,0.25,2.0,0.19157543846370367,-0.7772201796713829,pass,50.0,2e-10,80000.0,80000.0,200000.0
28710536524,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_settle_recheck_run_28710536524,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle4,C,2.0,151.0,3,72.581,0.654,651.920164,False,pass,pass,candidate_pass,0.05,2.0,0.07962612419971338,-0.9578536980817115,pass,50.0,2e-10,80000.0,80000.0,200000.0
28710536524,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_settle_recheck_run_28710536524,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle4,C,2.0,151.0,4,72.581,0.654,525.969686,False,pass,pass,candidate_pass,0.05,2.0,0.1316988875876398,-1.1241047599349985,pass,50.0,2e-10,80000.0,80000.0,200000.0
