source_run_id,source_run_dir,artifact,diamond_size_case,particle_count_scale,seed_index,e_al_emax_gpa,mu_scale,mu_wall_scale,mu_al_al,mu_al_diamond,mu_diamond_diamond,mu_al_wall,mu_diamond_wall,mu_al_tool,mu_diamond_tool,liggghts_commit,top_velocity_cm_s,time_step_seconds,initial_settle_steps,stage_settle_steps,final_settle_steps,p95_mpa,pressure_in_window,status,participation_delta,d1_delta
28789107809,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_particle_friction_recheck_run_28789107809,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed0-settle1-vel50,C,2,0,72.581,0.654,1.0,0.001,0.001,0.001,0.05232,0.05232,0.05232,0.05232,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,50.0,2e-10,20000,20000,50000,417.418431,False,review,0.01594398378710482,0.6320628370565224
28789107809,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_particle_friction_recheck_run_28789107809,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed1-settle1-vel50,C,2,1,72.581,0.654,1.0,0.001,0.001,0.001,0.05232,0.05232,0.05232,0.05232,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,50.0,2e-10,20000,20000,50000,385.385438,False,pass,0.03854386736602333,-1.1710836252018688
28789107809,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_particle_friction_recheck_run_28789107809,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed2-settle1-vel50,C,2,2,72.581,0.654,1.0,0.001,0.001,0.001,0.05232,0.05232,0.05232,0.05232,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,50.0,2e-10,20000,20000,50000,415.840968,False,review,-0.0437264023017373,1.4096743312353675
28789107809,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_particle_friction_recheck_run_28789107809,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,C,2,3,72.581,0.654,1.0,0.001,0.001,0.001,0.05232,0.05232,0.05232,0.05232,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,50.0,2e-10,20000,20000,50000,397.212225,False,pass,0.6412912934179953,-0.06985616416927998
28789107809,docs/reproduction_goal/03_zhang_particle_scale/evidence/pscale2_c_particle_friction_recheck_run_28789107809,dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,C,2,4,72.581,0.654,1.0,0.001,0.001,0.001,0.05232,0.05232,0.05232,0.05232,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,50.0,2e-10,20000,20000,50000,434.123362,False,pass,0.5299592990453874,-0.4720185026827639
