artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,final_settle_steps,initial_settle_steps,liggghts_commit,min_chain_length,mu_al_al,mu_al_diamond,mu_al_tool,mu_al_wall,mu_diamond_diamond,mu_diamond_tool,mu_diamond_wall,mu_scale,mu_wall_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,stage_settle_steps,status,threshold_factor,time_step_seconds,top_velocity_cm_s,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,candidate_pass,1.0,-0.06985616416927998,1.047504299159025,0.9776481349897451,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.6412912934179953,0.27597287471152865,0.9172641681295239,increasing,2,151,3,20000,pass,1.0,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.5719652940202099,0.16223090563037287,0.7341961996505828,increasing,2,151,3,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.5709162081397139,0.20675226631836327,0.7776684744580772,increasing,2,151,3,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.6000464385106719,0.23409379463722443,0.8341402331478963,increasing,2,151,3,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.6205275089871327,0.26653055735609305,0.8870580663432257,increasing,2,151,3,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.9776481349897451,0.0,0.9776481349897451,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.6412912934179953,0.27597287471152865,0.9172641681295239,increasing,2,151,3,20000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.6412912934179953,0.27597287471152865,0.9172641681295239,increasing,2,151,3,20000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.9540667206778422,1.1107678425721936,2.064834563250036,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.5728573295685848,0.3632131161571434,0.9360704457257282,increasing,2,151,3,20000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,1.325868177545347,0.0,1.325868177545347,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.5728573295685848,0.3632131161571434,0.9360704457257282,increasing,2,151,3,20000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.979452656878713,1.209691943525526,2.189144600404239,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.5469710927477431,0.4059504874849536,0.9529215802326967,increasing,2,151,3,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.9416964222437869,0.0,0.9416964222437869,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.5728573295685848,0.3632131161571434,0.9360704457257282,increasing,2,151,3,20000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,1.2006179661534047,0.0,1.2006179661534047,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.5469710927477431,0.4059504874849536,0.9529215802326967,increasing,2,151,3,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.8507734472343753,0.0,0.8507734472343753,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,0.5469710927477431,0.4059504874849536,0.9529215802326967,increasing,2,151,3,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,0.6764004238286854,0.0,0.6764004238286854,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,-0.030569736094008038,1.0,0.969430263905992,decreasing,2,151,3,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.5958518983028284,0.0,0.5958518983028284,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,-0.030569736094008038,1.0,0.969430263905992,decreasing,2,151,3,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.4489494317585811,0.0,0.4489494317585811,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,397.212225,-0.030569736094008038,1.0,0.969430263905992,decreasing,2,151,3,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.4720185026827639,0.4720185026827639,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.5299592990453874,0.15062815418611314,0.6805874532315006,increasing,2,151,4,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.4720185026827639,0.4720185026827639,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.5299592990453874,0.15062815418611314,0.6805874532315006,increasing,2,151,4,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.4720185026827639,0.4720185026827639,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.5299592990453874,0.15062815418611314,0.6805874532315006,increasing,2,151,4,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.7804089763021543,0.7804089763021543,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.5238060585506823,0.17058909648898105,0.6943951550396633,increasing,2,151,4,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.5873526586600651,0.5873526586600651,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.5238060585506823,0.17058909648898105,0.6943951550396633,increasing,2,151,4,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.5873526586600651,0.5873526586600651,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.5238060585506823,0.17058909648898105,0.6943951550396633,increasing,2,151,4,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.7835784346610823,0.7835784346610823,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.5244600057265425,0.20685423936646521,0.7313142450930077,increasing,2,151,4,20000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.5936576231117716,0.5936576231117716,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.5244600057265425,0.20685423936646521,0.7313142450930077,increasing,2,151,4,20000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.5936576231117716,0.5936576231117716,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.5244600057265425,0.20685423936646521,0.7313142450930077,increasing,2,151,4,20000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-1.0505485586547736,1.0505485586547736,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.48208447369536495,0.3020053974925225,0.7840898711878874,increasing,2,151,4,20000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-1.003914603301265,1.003914603301265,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.48208447369536495,0.3020053974925225,0.7840898711878874,increasing,2,151,4,20000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.838147996492312,0.838147996492312,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.48208447369536495,0.3020053974925225,0.7840898711878874,increasing,2,151,4,20000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,1.0,-0.7385144074167362,0.7385144074167362,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.43096869743560723,0.39827578947877734,0.8292444869143846,increasing,2,151,4,20000,pass,0.75,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,candidate_pass,0.8333333333333334,-0.7259644144883469,0.7259644144883469,0.0,decreasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.43096869743560723,0.39827578947877734,0.8292444869143846,increasing,2,151,4,20000,pass,0.75,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.6238170733764963,0.771573535938304,1.3953906093148003,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.40199167948418674,0.4588857148715843,0.860877394355771,increasing,2,151,4,20000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.20172562749147827,0.7721355032844118,0.9738611307758901,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.3892965695330445,0.49759695356655076,0.8868935230995952,increasing,2,151,4,20000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.5794027938017855,0.7721355032844118,1.3515382970861973,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.4096393280027727,0.49759695356655076,0.9072362815693235,increasing,2,151,4,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,1.0,0.44270520211910713,0.562243679554755,1.004948881673862,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.40505305626176713,0.5293093961065756,0.9343624523683427,increasing,2,151,4,20000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.43096869743560723,0.39827578947877734,0.8292444869143846,increasing,2,151,4,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.40199167948418674,0.4588857148715843,0.860877394355771,increasing,2,151,4,20000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.3892965695330445,0.49759695356655076,0.8868935230995952,increasing,2,151,4,20000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.4096393280027727,0.49759695356655076,0.9072362815693235,increasing,2,151,4,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.7789276495327501,0.0,0.7789276495327501,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.40505305626176713,0.5293093961065756,0.9343624523683427,increasing,2,151,4,20000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.40199167948418674,0.4588857148715843,0.860877394355771,increasing,2,151,4,20000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.3892965695330445,0.49759695356655076,0.8868935230995952,increasing,2,151,4,20000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.4096393280027727,0.49759695356655076,0.9072362815693235,increasing,2,151,4,20000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-wallmu1-seed4-settle1-vel50,needs_d1_decrease,0.6666666666666666,0.46947281677166364,0.0,0.46947281677166364,increasing,C,72.581,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.001,0.001,0.05232,0.05232,0.001,0.05232,0.05232,0.654,1.0,434.123362,0.40505305626176713,0.5293093961065756,0.9343624523683427,increasing,2,151,4,20000,review,2.0,2e-10,50.0,1,pass
