x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
0.0,0.0,0.0,-0.0,-13756373.747686246,13756373.747686246,2753146866.5817494,293.15
2.5,0.0,0.0,-0.0,-16126103.991262024,16126103.991262024,3077787486.3041053,293.15
5.0,0.0,0.0,-0.0,-18185950.735805184,18185950.735805184,3299016479.722901,293.15
7.499999999999998,0.0,0.0,-0.0,-17751018.422969524,17751018.422969524,3143105900.259082,293.15
10.0,0.0,0.0,-0.0,-17484043.774927076,17484043.774927076,3049272483.727929,293.15
12.499999999999996,0.0,0.0,-0.0,-17275669.322971094,17275669.322971094,2977023271.149599,293.15
14.999999999999996,0.0,0.0,-0.0,-17082616.449086756,17082616.449086756,2910859504.216802,293.15
17.5,0.0,0.0,-0.0,-16886108.983986847,16886108.983986847,2844275368.092837,293.15
20.0,0.0,0.0,-0.0,-16677585.270873228,16677585.270873228,2774462147.947408,293.15
22.499999999999993,0.0,0.0,-0.0,-16453433.6057859,16453433.6057859,2700384151.8403883,293.15
24.999999999999993,0.0,0.0,-0.0,-16212944.387335455,16212944.387335455,2622021511.88096,293.15
27.499999999999993,0.0,0.0,-0.0,-15957473.413130572,15957473.413130572,2540040980.3640356,293.15
29.999999999999993,0.0,0.0,-0.0,-15690048.111768616,15690048.111768616,2455619169.769275,293.15
32.5,0.0,0.0,-0.0,-15415082.287749061,15415082.287749061,2370304599.2707796,293.15
35.0,0.0,0.0,-0.0,-15138038.475334086,15138038.475334086,2285870768.052856,293.15
37.5,0.0,0.0,-0.0,-14864970.035808085,14864970.035808085,2204146925.5527935,293.15
40.0,0.0,0.0,-0.0,-14601946.323115738,14601946.323115738,2126835788.8874824,293.15
42.49999999999999,0.0,0.0,-0.0,-14354423.696042236,14354423.696042236,2055341477.4523969,293.15
44.999999999999986,0.0,0.0,-0.0,-14126663.628275761,14126663.628275761,1990635170.5673099,293.15
47.499999999999986,0.0,0.0,-0.0,-13921301.224312808,13921301.224312808,1933179253.82202,293.15
49.999999999999986,0.0,0.0,-0.0,-13739133.830690883,13739133.830690883,1882916981.8663173,293.15
52.499999999999986,0.0,0.0,-0.0,-13579150.475534419,13579150.475534419,1839321579.9926398,293.15
54.999999999999986,0.0,0.0,-0.0,-13438777.32925786,13438777.32925786,1801490517.784575,293.15
57.499999999999986,0.0,0.0,-0.0,-13314283.804162111,13314283.804162111,1768267987.1343737,293.15
59.999999999999986,0.0,0.0,-0.0,-13201280.134452632,13201280.134452632,1738379366.0167665,293.15
62.5,0.0,0.0,-0.0,-13095237.349022688,13095237.349022688,1710563548.481997,293.15
65.0,0.0,0.0,-0.0,-12991969.62054704,12991969.62054704,1683691258.8079147,293.15
67.49999999999999,0.0,0.0,-0.0,-12888032.296032151,12888032.296032151,1656859551.8652353,293.15
70.0,0.0,0.0,-0.0,-12781003.549994292,12781003.549994292,1629455015.5573254,293.15
72.5,0.0,0.0,-0.0,-12669631.358383741,12669631.358383741,1601180976.6466768,293.15
75.0,0.0,0.0,-0.0,-12553840.256254591,12553840.256254591,1572047486.7198222,293.15
77.49999999999999,0.0,0.0,-0.0,-12434604.090183863,12434604.090183863,1542326741.9843092,293.15
80.0,0.0,0.0,-0.0,-12313702.662230095,12313702.662230095,1512480518.600413,293.15
82.5,0.0,0.0,-0.0,-12193391.964228608,12193391.964228608,1483069603.4294972,293.15
84.99999999999999,0.0,0.0,-0.0,-12076029.167483948,12076029.167483948,1454657568.9947717,293.15
87.49999999999999,0.0,0.0,-0.0,-11963702.723337838,11963702.723337838,1427722127.7045457,293.15
89.99999999999997,0.0,0.0,-0.0,-11857921.556752022,11857921.556752022,1402586358.0834641,293.15
92.5,0.0,0.0,-0.0,-11759411.870231712,11759411.870231712,1379379183.8712032,293.15
94.99999999999997,0.0,0.0,-0.0,-11668052.939860739,11668052.939860739,1358029631.937408,293.15
97.49999999999999,0.0,0.0,-0.0,-11582956.596257757,11582956.596257757,1338293357.3611767,293.15
99.99999999999997,0.0,0.0,-0.0,-11502665.488349304,11502665.488349304,1319804013.6054957,293.15
102.5,0.0,0.0,-0.0,-11425424.382675018,11425424.382675018,1302138396.1492836,293.15
104.99999999999997,0.0,0.0,-0.0,-11349472.98572918,11349472.98572918,1284883805.5552456,293.15
107.49999999999999,0.0,0.0,-0.0,-11273317.712841917,11273317.712841917,1267698446.0923681,293.15
109.99999999999997,0.0,0.0,-0.0,-11195958.800098639,11195958.800098639,1250359930.6142044,293.15
112.5,0.0,0.0,-0.0,-11117070.352699846,11117070.352699846,1232801552.1398022,293.15
114.99999999999997,0.0,0.0,-0.0,-11037150.470323682,11037150.470323682,1215140206.8752618,293.15
117.49999999999999,0.0,0.0,-0.0,-10957677.148186216,10957677.148186216,1197703904.3814948,293.15
119.99999999999997,0.0,0.0,-0.0,-10881328.72926672,10881328.72926672,1181071869.8734126,293.15
122.5,0.0,0.0,-0.0,-10812368.823025027,10812368.823025027,1166149331.3808994,293.15
125.0,0.0,0.0,-0.0,-10757387.435938574,10757387.435938574,1154319640.559702,293.15
127.49999999999999,0.0,0.0,-0.0,-10726819.325418385,10726819.325418385,1147768749.4185677,293.15
130.0,0.0,0.0,-0.0,-10738281.732286206,10738281.732286206,1150223013.1072357,293.15
132.5,0.0,0.0,-0.0,-10824595.856970323,10824595.856970323,1168788273.8263283,293.15
134.99999999999997,0.0,0.0,-0.0,-11055135.804543499,11055135.804543499,1219103640.9549236,293.15
137.49999999999994,0.0,0.0,-0.0,-10285068.462422963,10285068.462422963,1191660382.8584104,293.15
140.0,0.0,0.0,-0.0,-9516376.05623476,9516376.05623476,1171747300.343364,293.15
142.5,0.0,0.0,-0.0,-7725075.928567837,7725075.928567837,1008504890.533025,293.15
145.0,0.0,0.0,-0.0,-5694150.833717304,5694150.833717304,789666126.773836,293.15
147.49999999999994,0.0,0.0,-0.0,-4303004.800983771,4303004.800983771,619413178.3873738,293.15
150.0,0.0,0.0,-0.0,-2765951.5704088206,2765951.5704088206,408558518.0303538,293.15
152.5,0.0,0.0,-0.0,-1959757.105018408,1959757.105018408,294644081.2663005,293.15
154.99999999999997,0.0,0.0,-0.0,-1117729.617723305,1117729.617723305,170110104.05735016,293.15
157.49999999999994,0.0,0.0,-0.0,-754389.8705623157,754389.8705623157,115547295.29457368,293.15
160.0,0.0,0.0,-0.0,-383846.0099808463,383846.0099808463,58784596.62488074,293.15
162.5,0.0,0.0,-0.0,-249597.91960821586,249597.91960821586,37877131.52618459,293.15
165.0,0.0,0.0,-0.0,-115805.28060950922,115805.28060950922,17124549.97693767,293.15
167.49999999999994,0.0,0.0,-0.0,-74450.56871435337,74450.56871435337,10489025.7229562,293.15
169.99999999999997,0.0,0.0,-0.0,-35088.891588564686,35088.891588564686,4497546.436199164,293.15
172.5,0.0,0.0,-0.0,-25371.98574185253,25371.98574185253,2828121.899284045,293.15
174.99999999999997,0.0,0.0,-0.0,-16786.611440273122,16786.611440273122,1552697.2756990911,293.15
177.49999999999994,0.0,0.0,-0.0,-19083.315302211886,19083.315302211886,1467732.6861600876,293.15
179.99999999999994,0.0,0.0,-0.0,-20876.327075535224,20876.327075535224,1384638.5658437668,293.15
182.5,0.0,0.0,-0.0,-35688.29116410339,35688.29116410339,2129574.247724615,293.15
185.0,0.0,0.0,-0.0,-48989.39347255993,48989.39347255993,2722883.5058866045,293.15
187.49999999999994,0.0,0.0,-0.0,-91566.86391675405,91566.86391675405,4824811.493173903,293.15
189.99999999999994,0.0,0.0,-0.0,-131124.7577687302,131124.7577687302,6627828.5762256775,293.15
192.5,0.0,0.0,-0.0,-231597.54337031336,231597.54337031336,11267081.93186002,293.15
194.99999999999997,0.0,0.0,-0.0,-325208.25519146706,325208.25519146706,15268035.26407186,293.15
197.49999999999997,0.0,0.0,-0.0,-521329.2870713622,521329.2870713622,23569199.307727728,293.15
199.99999999999994,0.0,0.0,-0.0,-701361.3338666769,701361.3338666769,30485592.50817969,293.15
202.5,0.0,0.0,-0.0,-1009534.38736621,1009534.38736621,41942978.198849425,293.15
205.0,0.0,0.0,-0.0,-1281484.817286961,1281484.817286961,50589031.63196036,293.15
207.49999999999997,0.0,0.0,-0.0,-1646694.866215039,1646694.866215039,61132284.53830163,293.15
209.99999999999994,0.0,0.0,-0.0,-1949700.2951779435,1949700.2951779435,67577998.550734,293.15
212.5,0.0,0.0,-0.0,-2217817.9912214894,2217817.9912214894,70179788.02444984,293.15
214.99999999999997,0.0,0.0,-0.0,-2426200.573725075,2426200.573725075,70140472.41868475,293.15
217.49999999999997,0.0,0.0,-0.0,-2457175.7261279617,2457175.7261279617,65565149.54241952,293.15
219.99999999999994,0.0,0.0,-0.0,-2497440.243516368,2497440.243516368,62216084.481706254,293.15
222.5,0.0,0.0,-0.0,-2380149.40037516,2380149.40037516,56509426.6591704,293.15
225.0,0.0,0.0,-0.0,-2288186.903507788,2288186.903507788,52227045.1664711,293.15
227.49999999999997,0.0,0.0,-0.0,-2208677.3581930622,2208677.3581930622,48660551.04216481,293.15
229.99999999999994,0.0,0.0,-0.0,-2136129.545487006,2136129.545487006,45516372.00815821,293.15
232.5,0.0,0.0,-0.0,-2069145.0572352598,2069145.0572352598,42706535.38642144,293.15
234.99999999999997,0.0,0.0,-0.0,-2010607.3743446907,2010607.3743446907,40324315.739786856,293.15
237.49999999999997,0.0,0.0,-0.0,-1879357.9937968776,1879357.9937968776,36962115.36154728,293.15
239.99999999999994,0.0,0.0,-0.0,-1759003.9023218078,1759003.9023218078,34052253.07972571,293.15
242.49999999999997,0.0,0.0,-0.0,-1615309.649916661,1615309.649916661,30875625.012304544,293.15
