% x_um y_um sigma_s_m k_w_mk
295 39.7521017143 100000 50.2359067015
300 39.7521017143 100000 57.3453145448
305 39.7521017143 100000 63.1106053929
310 39.7521017143 100000 67.066409763
315 39.7521017143 100000 69.1978799628
320 39.7521017143 100000 69.7488728292
325 39.7521017143 100000 69.0478721363
330 39.7521017143 100000 67.3738863675
335 39.7521017143 100000 64.921178226
340 39.7521017143 100000 61.9473383935
345 39.7521017143 100000 58.9322265
350 39.7521017143 100000 56.3900639067
355 39.7521017143 100000 54.3607169604
360 39.7521017143 100000 52.1806368366
365 39.7521017143 79419.1401791 48.9824761115
370 39.7521017143 43784.1451671 44.5020156371
375 39.7521017143 24144.5231637 39.3291586483
380 39.7521017143 13774.8281169 34.3786659061
385 39.7521017143 8105.32800645 30.226891542
390 39.7521017143 4708.04818012 26.9548894742
395 39.7521017143 2562.29398951 24.4310324153
400 39.7521017143 1268.80097466 22.5640693854
0 44.7211144286 100000 33.1392550744
5 44.7211144286 100000 39.4297976674
10 44.7211144286 100000 45.1744504558
15 44.7211144286 100000 49.0156849965
20 44.7211144286 100000 50.4066462537
25 44.7211144286 100000 49.8783884531
30 44.7211144286 78501.5565753 48.5815557449
35 44.7211144286 38924.1284937 47.5229907075
40 44.7211144286 18005.9555822 47.2107603756
45 44.7211144286 9631.09983498 47.9266438403
50 44.7211144286 7873.22241958 50.0051716668
55 44.7211144286 8994.28520272 53.4582509553
60 44.7211144286 10973.6309837 57.2960973275
65 44.7211144286 12621.8722287 59.6177055351
70 44.7211144286 13198.9545038 58.8381259536
75 44.7211144286 12467.9629395 55.0587367971
80 44.7211144286 10838.742974 50.2391240698
85 44.7211144286 9416.20839411 46.9045701894
90 44.7211144286 10049.8282493 46.4469026843
95 44.7211144286 15530.24929 48.3798812673
100 44.7211144286 29565.8483224 51.0166026284
105 44.7211144286 55449.0330836 52.8164528974
110 44.7211144286 92767.1318184 53.2268070017
115 44.7211144286 100000 52.5416909501
120 44.7211144286 100000 51.2418049011
125 44.7211144286 100000 49.4901785207
130 44.7211144286 100000 47.0546112458
135 44.7211144286 100000 43.5953559232
140 44.7211144286 73522.3473144 39.1152918757
145 44.7211144286 39558.1259895 34.2224905421
150 44.7211144286 18020.0983706 29.9006341919
155 44.7211144286 6976.66155554 26.9115662944
160 44.7211144286 2331.35352182 25.349556674
165 44.7211144286 722.971220386 24.7319333233
170 44.7211144286 305.092836995 24.5034073211
175 44.7211144286 414.810069607 24.5058006355
180 44.7211144286 1227.49030599 25.0811690969
185 44.7211144286 3885.53438842 26.8159572719
190 44.7211144286 11024.2457253 30.1374939531
195 44.7211144286 26960.8156549 34.9583728903
200 44.7211144286 56155.2900321 40.5322020147
205 44.7211144286 99125.740736 45.6826082943
210 44.7211144286 100000 49.3613390935
215 44.7211144286 100000 51.1237586269
220 44.7211144286 100000 51.0960373495
225 44.7211144286 100000 49.5371598837
230 44.7211144286 100000 46.5506947871
235 44.7211144286 86351.3987782 42.2657553768
240 44.7211144286 47052.2193486 37.182546503
245 44.7211144286 22050.6440426 32.1753534301
250 44.7211144286 9150.38494313 28.086482323
255 44.7211144286 3599.53326728 25.3182549685
260 44.7211144286 1550.26372617 23.7869388295
265 44.7211144286 1004.37431154 23.2171758375
270 44.7211144286 1489.29349005 23.5038620617
275 44.7211144286 3813.25522771 24.8944216061
280 44.7211144286 10499.9833178 27.8886054236
285 44.7211144286 26761.9776221 32.8885700599
290 44.7211144286 60967.270536 39.7679229638
295 44.7211144286 100000 47.6540573479
300 44.7211144286 100000 55.1653766833
305 44.7211144286 100000 61.0070077308
310 44.7211144286 100000 64.4984647927
315 44.7211144286 100000 65.6922053842
320 44.7211144286 100000 65.1266143401
325 44.7211144286 100000 63.4671627865
330 44.7211144286 100000 61.2332134027
335 44.7211144286 100000 58.739581994
340 44.7211144286 100000 56.2907372825
345 44.7211144286 100000 54.3875074178
350 44.7211144286 100000 53.5283438622
355 44.7211144286 100000 53.5923287016
360 44.7211144286 86864.3496329 53.4908738811
365 44.7211144286 46504.8145426 51.7514710317
370 44.7211144286 23380.7263884 47.675822864
375 44.7211144286 11486.899155 41.9176043288
380 44.7211144286 5798.66725727 35.9040498981
385 44.7211144286 3092.67841112 30.7881565336
390 44.7211144286 1703.67908633 26.9501610583
395 44.7211144286 924.040144879 24.2369533066
400 44.7211144286 483.642011724 22.3868554309
0 49.6901271429 100000 32.9742485291
5 49.6901271429 100000 38.9921383029
10 49.6901271429 100000 44.4112546704
15 49.6901271429 100000 48.1455131746
20 49.6901271429 100000 50.0724781777
25 49.6901271429 100000 51.0577257044
30 49.6901271429 75802.8828025 52.1441784392
35 49.6901271429 36336.1106589 53.6160904141
40 49.6901271429 15604.436489 54.9103978497
45 49.6901271429 7576.01599941 55.498302014
50 49.6901271429 6637.83356845 55.6596331934
55 49.6901271429 9364.05090702 56.1144356406
60 49.6901271429 13673.3639212 56.9344588023
65 49.6901271429 17704.7512211 57.1561403265
70 49.6901271429 19692.2947736 55.7159546681
75 49.6901271429 18706.5849962 52.7787354134
80 49.6901271429 15281.465564 50.0454929318
85 49.6901271429 11209.4658693 49.5823776092
90 49.6901271429 8823.38884787 52.0950127209
95 49.6901271429 10604.1159492 56.1823126176
100 49.6901271429 19213.6344772 59.3276316049
105 49.6901271429 36901.6791265 59.7636180243
110 49.6901271429 63367.4134425 57.5109351744
115 49.6901271429 93229.5501532 53.8459531944
120 49.6901271429 100000 50.0432351931
125 49.6901271429 100000 46.6078670885
130 49.6901271429 100000 43.3403443741
135 49.6901271429 82172.9812781 39.8494351857
140 49.6901271429 52115.6812826 36.0819438225
145 49.6901271429 27896.0046538 32.5578859549
150 49.6901271429 12622.6024772 30.1030130684
155 49.6901271429 4856.84239247 29.2109901202
160 49.6901271429 1627.71272431 29.5703135665
165 49.6901271429 536.228567887 30.2420103645
170 49.6901271429 307.691462454 30.4006974712
175 49.6901271429 576.113805192 30.0014617231
180 49.6901271429 1727.08872484 29.7977026242
185 49.6901271429 5160.8602682 30.7576587003
190 49.6901271429 13860.8872914 33.415208344
195 49.6901271429 32509.2768284 37.5779000038
200 49.6901271429 65745.0777335 42.4326219446
205 49.6901271429 100000 46.9155890492
210 49.6901271429 100000 50.1705710409
215 49.6901271429 100000 51.8193972705
220 49.6901271429 100000 51.8461468083
225 49.6901271429 100000 50.2797110059
230 49.6901271429 100000 47.0972063544
235 49.6901271429 98534.0124494 42.4767865443
240 49.6901271429 54296.5440507 37.0499224944
245 49.6901271429 25712.0738544 31.7704759238
250 49.6901271429 10642.6797335 27.4684245868
255 49.6901271429 3999.11219809 24.5022841574
260 49.6901271429 1499.39526782 22.7790704723
265 49.6901271429 755.061295463 22.0469033973
270 49.6901271429 945.189590526 22.2098284899
275 49.6901271429 2487.82007742 23.4932751909
280 49.6901271429 7379.48707905 26.3849692923
285 49.6901271429 20133.0827456 31.3258207695
290 49.6901271429 48301.8873214 38.2466942828
295 49.6901271429 100000 46.2572102569
300 49.6901271429 100000 53.8300377837
305 49.6901271429 100000 59.4638264054
310 49.6901271429 100000 62.3526944373
315 49.6901271429 100000 62.5998334589
320 49.6901271429 100000 60.9600594262
325 49.6901271429 100000 58.4015630277
330 49.6901271429 100000 55.7346246436
335 49.6901271429 100000 53.4705199033
340 49.6901271429 100000 51.9961506941
345 49.6901271429 100000 51.8328706342
350 49.6901271429 100000 53.4476041002
355 49.6901271429 90366.330782 56.485584527
360 49.6901271429 50279.7779252 59.2480938357
365 49.6901271429 25422.8397082 59.4133780401
370 49.6901271429 11832.6582923 55.7000784467
375 49.6901271429 5235.75131931 48.8701560989
380 49.6901271429 2333.40694492 41.042785485
385 49.6901271429 1117.82303444 34.1297631704
390 49.6901271429 590.323239103 28.9277869346
395 49.6901271429 336.882295072 25.3318156481
400 49.6901271429 206.974873685 22.9576410774
0 54.6591398571 100000 32.9961553665
5 54.6591398571 100000 38.8035812574
10 54.6591398571 100000 43.941922481
15 54.6591398571 100000 47.602442568
20 54.6591398571 100000 50.1201272597
25 54.6591398571 100000 52.7352383967
30 54.6591398571 74704.1398656 56.3913231508
35 54.6591398571 35485.5519933 60.604371205
40 54.6591398571 15370.6174089 63.6607644525
45 54.6591398571 8595.50249508 64.1547999235
50 54.6591398571 10072.8906682 62.294534012
55 54.6591398571 16739.0150579 59.5473204724
60 54.6591398571 26107.9532763 57.1248093285
65 54.6591398571 34864.6174488 55.0858273574
70 54.6591398571 39315.2624214 52.9394572544
75 54.6591398571 37367.0701736 50.900773548
80 54.6591398571 29990.3179806 50.3372550878
85 54.6591398571 20588.7663491 52.7642919009
90 54.6591398571 12961.1940008 58.1570451642
95 54.6591398571 9845.04065724 64.2367199435
100 54.6591398571 12886.7991223 67.7458497764
105 54.6591398571 22938.1143421 66.7605714844
110 54.6591398571 39287.3035196 61.8778159446
115 54.6591398571 58212.7290213 55.3027994899
120 54.6591398571 73068.5552622 49.0432223299
125 54.6591398571 77370.4671809 43.9219355231
130 54.6591398571 69039.6748219 39.8005753608
135 54.6591398571 51900.5208379 36.3126948086
140 54.6591398571 32873.2766545 33.4603593151
145 54.6591398571 17557.3569014 31.7999450793
150 54.6591398571 7928.95403747 32.0811180473
155 54.6591398571 3057.76565254 34.4676214898
160 54.6591398571 1051.61991077 37.9591187391
165 54.6591398571 409.924326411 40.7308991392
170 54.6591398571 400.620845769 41.3616364941
175 54.6591398571 1000.4087425 39.9267494449
180 54.6591398571 2956.28266234 37.9067325428
185 54.6591398571 8186.43373183 37.0213901997
190 54.6591398571 20316.7879483 38.1160582806
195 54.6591398571 44539.621749 40.9334701162
200 54.6591398571 85453.0362612 44.5962860342
205 54.6591398571 100000 48.1768316961
210 54.6591398571 100000 51.0062849088
215 54.6591398571 100000 52.7014651873
220 54.6591398571 100000 53.0147700101
225 54.6591398571 100000 51.708470966
230 54.6591398571 100000 48.6471592077
235 54.6591398571 100000 44.05360842
240 54.6591398571 69203.4458773 38.6228873661
245 54.6591398571 34415.4785126 33.2899671851
250 54.6591398571 15246.8062921 28.8149846443
255 54.6591398571 6247.90039357 25.5333633343
260 54.6591398571 2547.81297717 23.4187476493
265 54.6591398571 1223.00628284 22.328119719
270 54.6591398571 1048.38912465 22.241029599
275 54.6591398571 2079.16923833 23.3902111378
280 54.6591398571 5819.38968982 26.2176462717
285 54.6591398571 15991.4922014 31.0977563387
290 54.6591398571 38999.8272274 37.8973666521
295 54.6591398571 82230.3179601 45.6784423997
300 54.6591398571 100000 52.8958129685
305 54.6591398571 100000 58.0641133183
310 54.6591398571 100000 60.4038184706
315 54.6591398571 100000 60.0262277832
320 54.6591398571 100000 57.7033770415
325 54.6591398571 100000 54.5120236162
330 54.6591398571 100000 51.4936118746
335 54.6591398571 100000 49.4261830662
340 54.6591398571 100000 48.8871837373
345 54.6591398571 100000 50.4877102151
350 54.6591398571 83936.677766 54.6729175073
355 54.6591398571 49390.9333957 60.8198321889
360 54.6591398571 26386.3943941 66.572169877
365 54.6591398571 12759.080955 68.7294132365
370 54.6591398571 5616.90394432 65.4203145266
375 54.6591398571 2308.68199925 57.5051346313
380 54.6591398571 943.589503275 47.7644301409
385 54.6591398571 427.249981126 38.8414136541
390 54.6591398571 235.867773898 31.9652632549
395 54.6591398571 159.476796306 27.1442897037
400 54.6591398571 125.525401284 23.9480993605
0 59.6281525714 100000 33.2980959756
5 59.6281525714 100000 39.0983261313
10 59.6281525714 100000 44.1562368656
15 59.6281525714 100000 47.798803875
20 59.6281525714 100000 50.6428421241
25 59.6281525714 100000 54.2048953545
30 59.6281525714 73650.1816602 59.4253500572
35 59.6281525714 35033.346522 65.3656716362
40 59.6281525714 16011.7519616 69.5624039053
45 59.6281525714 11342.7299335 69.9983438814
50 59.6281525714 16773.4988012 66.786238954
55 59.6281525714 29751.6873245 61.857061796
60 59.6281525714 47093.7723413 57.1851128174
65 59.6281525714 63195.403277 53.5490004155
70 59.6281525714 71395.0132646 50.8807699021
75 59.6281525714 67847.589191 49.4285573838
80 59.6281525714 54262.8957836 50.2743840224
85 59.6281525714 36660.4395805 54.4753663662
90 59.6281525714 21385.4438447 61.4816191284
95 59.6281525714 12097.8637486 68.5032537714
100 59.6281525714 9616.1679184 71.9425548137
105 59.6281525714 13263.0872932 69.8980156695
110 59.6281525714 21541.3044035 63.3668816608
115 59.6281525714 31739.5120472 55.0851700414
120 59.6281525714 39896.4235115 47.428018772
125 59.6281525714 42315.51446 41.3527932876
130 59.6281525714 37796.2165028 36.7782153822
135 59.6281525714 28423.2616195 33.4809986894
140 59.6281525714 18004.0119936 31.7185840141
145 59.6281525714 9621.3172734 32.3203127483
150 59.6281525714 4360.32884846 36.137650745
155 59.6281525714 1708.33632012 42.9838893735
160 59.6281525714 636.099695665 50.8631028448
165 59.6281525714 367.312479351 56.5718290215
170 59.6281525714 655.426190359 57.7072396965
175 59.6281525714 1909.65325988 54.4544434634
180 59.6281525714 5494.43069714 49.3758694554
185 59.6281525714 14231.4780026 45.3944152594
190 59.6281525714 32718.2920332 43.9564929952
195 59.6281525714 66592.9351189 44.8165067668
200 59.6281525714 100000 46.9914745251
205 59.6281525714 100000 49.6112179526
210 59.6281525714 100000 52.1009430645
215 59.6281525714 100000 53.990783842
220 59.6281525714 100000 54.7792497708
225 59.6281525714 100000 54.0045348233
230 59.6281525714 100000 51.4566463971
235 59.6281525714 100000 47.3582055729
240 59.6281525714 93712.1120433 42.337903715
245 59.6281525714 50078.7834745 37.1733042637
250 59.6281525714 24529.4065946 32.4932217138
255 59.6281525714 11491.139306 28.6535505471
260 59.6281525714 5500.24831039 25.8055192366
265 59.6281525714 2982.31842428 24.0330433352
270 59.6281525714 2206.15191551 23.473709839
275 59.6281525714 2800.47375155 24.3886958958
280 59.6281525714 5694.46443336 27.1132113939
285 59.6281525714 13623.880901 31.8229080615
290 59.6281525714 31479.4159599 38.1983136932
295 59.6281525714 64921.9031368 45.2618381043
300 59.6281525714 100000 51.6377544403
305 59.6281525714 100000 56.1224338975
310 59.6281525714 100000 58.1165667211
315 59.6281525714 100000 57.656869829
320 59.6281525714 100000 55.257284993
325 59.6281525714 100000 51.8081516754
330 59.6281525714 100000 48.4321080396
335 59.6281525714 100000 46.2082263986
340 59.6281525714 100000 46.0281238208
345 59.6281525714 69944.6347867 48.6777231561
350 59.6281525714 42758.0189682 54.5962014491
355 59.6281525714 24071.7961789 62.9444517852
360 59.6281525714 12374.6183259 70.9158628004
365 59.6281525714 5779.52750467 74.7414854617
370 59.6281525714 2463.43827053 72.1396653161
375 59.6281525714 987.354196689 63.9341416757
380 59.6281525714 406.680103485 53.1986404144
385 59.6281525714 202.496008302 42.9738594726
390 59.6281525714 135.680398575 34.8086864365
395 59.6281525714 113.517042183 28.9048356503
400 59.6281525714 105.346536719 24.9171811767
0 64.5971652857 100000 33.8551653964
5 64.5971652857 100000 39.9106705303
10 64.5971652857 100000 45.1695816668
15 64.5971652857 100000 48.8586756565
20 64.5971652857 100000 51.549512269
25 64.5971652857 100000 54.8218967454
30 64.5971652857 71368.8438726 59.7573396296
35 64.5971652857 34135.3723743 65.5338166286
40 64.5971652857 16773.4320738 69.6943421541
45 64.5971652857 14801.6995909 70.1171050361
50 64.5971652857 25071.9840685 66.7751855867
55 64.5971652857 45690.9871031 61.5293098724
60 64.5971652857 72645.2273693 56.4255227766
65 64.5971652857 97579.4653971 52.4349680723
70 64.5971652857 100000 49.6739425995
75 64.5971652857 100000 48.4105598988
80 64.5971652857 83735.8570405 49.5296069211
85 64.5971652857 56340.9525778 53.7892444754
90 64.5971652857 32138.187394 60.4517656264
95 64.5971652857 16173.0995024 66.7941291553
100 64.5971652857 8697.85228724 69.4945738819
105 64.5971652857 7611.09351353 66.9485325608
110 64.5971652857 10468.0044937 60.3005234147
115 64.5971652857 14938.1676068 52.2373257672
120 64.5971652857 18689.2938627 44.9545943214
125 64.5971652857 19818.6842212 39.2285599202
130 64.5971652857 17711.6325397 34.9425408093
135 64.5971652857 13331.4829501 32.0864666602
140 64.5971652857 8460.23100239 31.3691464182
145 64.5971652857 4542.44554162 34.1573435496
150 64.5971652857 2086.68798948 41.6277718219
155 64.5971652857 856.904462671 53.3079738308
160 64.5971652857 394.595034343 66.0639279111
165 64.5971652857 429.667858293 75.0388836043
170 64.5971652857 1146.86230978 76.616597017
175 64.5971652857 3527.7027376 71.058545467
180 64.5971652857 9895.64469005 62.1915043987
185 64.5971652857 24424.5309518 54.4180441384
190 64.5971652857 52924.1532058 50.0049325196
195 64.5971652857 100000 48.7919141743
200 64.5971652857 100000 49.6106686058
205 64.5971652857 100000 51.4742268885
210 64.5971652857 100000 53.740696157
215 64.5971652857 100000 55.8122493984
220 64.5971652857 100000 57.0386280286
225 64.5971652857 100000 56.8985219082
230 64.5971652857 100000 55.1970437388
235 64.5971652857 100000 52.099725047
240 64.5971652857 100000 48.0034661587
245 64.5971652857 74617.5093098 43.3565383717
250 64.5971652857 40800.9186175 38.5653225737
255 64.5971652857 21964.0563379 34.0212772445
260 64.5971652857 12320.0180267 30.1421160867
265 64.5971652857 7729.37981758 27.349196462
270 64.5971652857 5963.91385528 26.0289036731
275 64.5971652857 6178.86838957 26.508960425
280 64.5971652857 8591.39628581 28.9753614913
285 64.5971652857 14685.0452835 33.2940560217
290 64.5971652857 27469.6219855 38.8649397417
295 64.5971652857 50599.4896502 44.7022742639
300 64.5971652857 85395.1422357 49.7776221442
305 64.5971652857 100000 53.3813176148
310 64.5971652857 100000 55.188946178
315 64.5971652857 100000 55.075002968
320 64.5971652857 100000 53.077839754
325 64.5971652857 100000 49.664444058
330 64.5971652857 100000 45.8828701708
335 64.5971652857 83465.735651 43.0776720822
340 64.5971652857 54811.4936631 42.4877657582
345 64.5971652857 33736.5183222 45.0840377066
350 64.5971652857 19440.6957999 51.2914497422
355 64.5971652857 10419.7698091 60.1912927432
360 64.5971652857 5156.74492584 68.9532378346
365 64.5971652857 2351.11244623 73.8143388593
370 64.5971652857 1002.01478882 72.3965114874
375 64.5971652857 423.8326458 65.260388378
380 64.5971652857 204.944363108 55.168717186
385 64.5971652857 131.829601478 45.0155132544
390 64.5971652857 109.879094628 36.4661607471
395 64.5971652857 103.544563721 29.9983781648
400 64.5971652857 101.513409206 25.5125671443
0 69.566178 100000 34.6244565615
5 69.566178 100000 41.1660429595
10 69.566178 100000 46.8757973642
15 69.566178 100000 50.6566036148
20 69.566178 100000 52.713831451
25 69.566178 100000 54.4726003419
30 69.566178 67759.7276019 57.2907319507
35 69.566178 32569.013363 61.0315975585
40 69.566178 17117.7984726 64.0056042388
45 69.566178 17685.1626556 64.4911755063
50 69.566178 32195.1462471 62.2600266387
55 69.566178 59399.8163444 58.5500251824
60 69.566178 94609.7690731 54.7958833686
65 69.566178 100000 51.6778851049
70 69.566178 100000 49.3100253414
75 69.566178 100000 47.9888277272
80 69.566178 100000 48.4717893802
85 69.566178 73307.2689694 51.3393160169
90 69.566178 41551.5497966 55.9577382537
95 69.566178 20139.0834995 60.1930946949
100 69.566178 8997.30043614 61.5645520754
105 69.566178 4963.82725276 59.0357350296
110 69.566178 4788.88628919 53.714253946
115 69.566178 6160.29021304 47.7567766296
120 69.566178 7534.91724442 42.6781174065
125 69.566178 7946.6718655 38.7009369039
130 69.566178 7095.15710604 35.4524939346
135 69.566178 5349.96328909 33.0783722895
140 69.566178 3414.60795922 32.8444997026
145 69.566178 1860.35087526 36.8527618523
150 69.566178 888.967565991 46.7961268727
155 69.566178 414.856482201 62.0822656042
160 69.566178 297.899597427 78.6382112981
165 69.566178 593.509369284 90.1909801726
170 69.566178 1888.23695635 92.0657742865
175 69.566178 5883.82478759 84.5459786491
180 69.566178 16176.5808179 72.4957957403
185 69.566178 38629.8269515 61.5849880188
190 69.566178 80261.1726709 54.835723293
195 69.566178 100000 52.195680963
200 69.566178 100000 52.2678416828
205 69.566178 100000 53.7973480502
210 69.566178 100000 55.9426975181
215 69.566178 100000 58.0116433371
220 69.566178 100000 59.4093920717
225 69.566178 100000 59.7901182919
230 69.566178 100000 59.0916604725
235 69.566178 100000 57.3818810002
240 69.566178 100000 54.6909161089
245 69.566178 100000 50.9982359903
250 69.566178 66066.8145704 46.396451341
255 69.566178 40621.6001987 41.2757234818
260 69.566178 26269.9270507 36.3239419525
265 69.566178 18776.4274981 32.3358219491
270 69.566178 15732.5103676 30.0099151192
275 69.566178 15926.9982324 29.8072123533
280 69.566178 18752.5692543 31.7919593888
285 69.566178 24140.9185307 35.4923044316
290 69.566178 32852.1105497 39.9878725353
295 69.566178 46333.332959 44.2964424636
300 69.566178 65231.1769742 47.8021110218
305 69.566178 87016.9129596 50.3447546675
310 69.566178 100000 51.8779298632
315 69.566178 100000 52.0914038772
320 69.566178 100000 50.5345093007
325 69.566178 86566.0654481 47.2238170484
330 69.566178 63324.4208454 43.0521371125
335 69.566178 41947.2981666 39.5050692093
340 69.566178 25646.2301732 38.0395717458
345 69.566178 14683.8281299 39.7006202728
350 69.566178 7923.87025248 44.8595116514
355 69.566178 4029.34106887 52.6823285144
360 69.566178 1930.31737659 60.7703999314
365 69.566178 881.747641751 65.9452071809
370 69.566178 403.10914007 66.0487451657
375 69.566178 206.827537604 61.1864492616
380 69.566178 135.918177498 53.2674721989
385 69.566178 113.789447088 44.5407248208
390 69.566178 107.675546729 36.5809557445
395 69.566178 105.589958454 30.1797679319
400 69.566178 104.071114802 25.5943895257
0 74.5351907143 100000 35.5611446973
5 74.5351907143 100000 42.7109428567
10 74.5351907143 100000 48.9861597424
15 74.5351907143 100000 52.8529588988
20 74.5351907143 100000 53.99226603
25 74.5351907143 100000 53.5697560507
30 74.5351907143 64217.1623577 53.3021663114
35 74.5351907143 30847.1052913 54.0573901613
40 74.5351907143 16802.6437445 55.3339403238
45 74.5351907143 18734.6289942 56.0706660227
50 74.5351907143 35145.8337653 55.7576447643
55 74.5351907143 65159.8788079 54.6529425715
60 74.5351907143 100000 53.188577986
65 74.5351907143 100000 51.5312237507
70 74.5351907143 100000 49.7635293836
75 74.5351907143 100000 48.2698157007
80 74.5351907143 100000 47.7336285136
85 74.5351907143 80493.7987577 48.6109511791
90 74.5351907143 45603.990395 50.5004585816
95 74.5351907143 21960.2518438 52.0912766386
100 74.5351907143 9335.63887916 51.9990830427
105 74.5351907143 4091.05812244 49.897292513
110 74.5351907143 2612.53733564 46.8213073133
115 74.5351907143 2596.38892805 44.2191320859
120 74.5351907143 2863.90973551 42.6500906686
125 74.5351907143 2887.18393729 41.442817774
130 74.5351907143 2525.11719147 39.6406383961
135 74.5351907143 1894.71118681 37.355919189
140 74.5351907143 1223.73199175 36.4091722737
145 74.5351907143 694.271855288 39.7296881345
150 74.5351907143 369.094278076 49.6357607299
155 74.5351907143 229.348292145 65.6496922559
160 74.5351907143 290.385062839 83.3066153277
165 74.5351907143 814.256376659 95.705988177
170 74.5351907143 2756.29217212 97.6989503278
175 74.5351907143 8586.00210247 89.5239873841
180 74.5351907143 23252.2205119 76.4013416266
185 74.5351907143 54282.2811812 64.4784371805
190 74.5351907143 100000 57.097996049
195 74.5351907143 100000 54.2670774284
200 74.5351907143 100000 54.433942482
205 74.5351907143 100000 56.0906872016
210 74.5351907143 100000 58.196345444
215 74.5351907143 100000 60.0601980436
220 74.5351907143 100000 61.3331442415
225 74.5351907143 100000 62.02416162
230 74.5351907143 100000 62.2865954017
235 74.5351907143 100000 62.0821147003
240 74.5351907143 100000 61.0358124819
245 74.5351907143 100000 58.6322955915
250 74.5351907143 100000 54.6233602182
255 74.5351907143 69916.7729572 49.3341753927
260 74.5351907143 51254.7448938 43.6230028766
265 74.5351907143 40931.8509455 38.5737921694
270 74.5351907143 37051.6097114 35.1854946596
275 74.5351907143 38368.1319432 34.1213564774
280 74.5351907143 43432.8442617 35.430347473
285 74.5351907143 50308.9717912 38.3918681065
290 74.5351907143 57035.9837581 41.8028619346
295 74.5351907143 62544.2468661 44.6550887079
300 74.5351907143 66888.744446 46.6439145005
305 74.5351907143 70110.6159322 48.018677137
310 74.5351907143 70932.7176302 48.9285541359
315 74.5351907143 67194.8884373 48.9570814292
320 74.5351907143 57917.7026631 47.3901213019
325 74.5351907143 44690.4681914 44.0027786147
330 74.5351907143 30802.3682597 39.5536219075
335 74.5351907143 19141.6201973 35.4867943938
340 74.5351907143 10906.6388014 33.2217950992
345 74.5351907143 5806.13712142 33.6878767022
350 74.5351907143 2934.47140995 37.1503575794
355 74.5351907143 1427.61277526 42.9753542488
360 74.5351907143 683.622700834 49.4675754576
365 74.5351907143 340.19918592 54.3560847129
370 74.5351907143 195.675540146 55.9005361211
375 74.5351907143 143.862933075 53.7154516481
380 74.5351907143 131.36883713 48.6489208683
385 74.5351907143 132.051239973 42.0814774839
390 74.5351907143 133.436749987 35.3594812279
395 74.5351907143 130.701503038 29.5356059213
400 74.5351907143 123.930184859 25.2158240636
0 79.5042034286 100000 36.51635024
5 79.5042034286 100000 44.2255443353
10 79.5042034286 100000 50.9823882992
15 79.5042034286 100000 54.852816889
20 79.5042034286 100000 55.0519116911
25 79.5042034286 100000 52.5338947084
30 79.5042034286 62454.2700471 49.3917333501
35 79.5042034286 29737.6647109 47.4900800861
40 79.5042034286 15934.8765395 47.4865550622
45 79.5042034286 17436.5370413 48.9111622199
50 79.5042034286 32535.8632966 50.8525778794
55 79.5042034286 60279.2468814 52.4657670881
60 79.5042034286 96066.5276715 53.1404939542
65 79.5042034286 100000 52.6160605581
70 79.5042034286 100000 51.1029139231
75 79.5042034286 100000 49.2144792771
80 79.5042034286 100000 47.6416620354
85 79.5042034286 74650.4045132 46.7439745254
90 79.5042034286 42565.3575518 46.322310969
95 79.5042034286 20932.376076 45.7837046711
100 79.5042034286 9443.71802495 44.6989184714
105 79.5042034286 4583.61858452 43.3798621321
110 79.5042034286 2901.08563154 42.8564465529
115 79.5042034286 2308.86185507 43.9952086349
120 79.5042034286 1929.14546714 46.4106834213
125 79.5042034286 1532.59350124 48.3353674882
130 79.5042034286 1124.93570728 47.913330458
135 79.5042034286 759.05099825 44.9888950351
140 79.5042034286 475.315048102 41.859379965
145 79.5042034286 287.278008277 42.2734859571
150 79.5042034286 186.204665063 49.1911718318
155 79.5042034286 168.627491721 62.4718277701
160 79.5042034286 314.734908875 77.9315745138
165 79.5042034286 1008.84076311 89.0564858528
170 79.5042034286 3481.87369055 90.9919013123
175 79.5042034286 10800.9520193 83.8677387491
180 79.5042034286 28922.8456553 72.3880335109
185 79.5042034286 66461.5685397 62.1225935528
190 79.5042034286 100000 56.1072430262
195 79.5042034286 100000 54.3241769819
200 79.5042034286 100000 55.2583014905
205 79.5042034286 100000 57.354755523
210 79.5042034286 100000 59.5170087684
215 79.5042034286 100000 61.1561292808
220 79.5042034286 100000 62.2320906875
225 79.5042034286 100000 63.1300111626
230 79.5042034286 100000 64.2168801215
235 79.5042034286 100000 65.3648930148
240 79.5042034286 100000 65.8620420837
245 79.5042034286 100000 64.8035710985
250 79.5042034286 100000 61.6740549761
255 79.5042034286 100000 56.7017817172
260 79.5042034286 89571.5333171 50.7758702823
265 79.5042034286 78600.0977174 45.1013640928
270 79.5042034286 75947.1081457 40.8756589988
275 79.5042034286 80765.7718177 38.9791292331
280 79.5042034286 90908.8600263 39.5692871931
285 79.5042034286 100000 41.8463882984
290 79.5042034286 100000 44.4345564104
295 79.5042034286 100000 46.252029212
300 79.5042034286 99527.7398702 47.0898426577
305 79.5042034286 83925.8207117 47.3406506886
310 79.5042034286 66341.8592343 47.2226462897
315 79.5042034286 49699.8706473 46.3507379049
320 79.5042034286 35271.1856566 44.0888578371
325 79.5042034286 23456.2299214 40.2926139746
330 79.5042034286 14436.35839 35.6789796935
335 79.5042034286 8181.70325028 31.4913541055
340 79.5042034286 4298.21751397 28.8586816298
345 79.5042034286 2131.18369587 28.4217593264
