x_um,y_um,contact_factor,electrical_contact_factor,thermal_contact_factor,sigma_s_m,k_w_mk
160.0,0.0,0.024025347895243576,0.024025347895243576,0.025815828972650556,2500.132254734833,22.065266317812046
165.0,0.0,0.006818598953248557,0.006818598953248557,0.01268058156181961,781.1780354295308,21.01444652494557
170.0,0.0,0.0017324457590433859,0.0017324457590433859,0.005762775137710363,273.0713313284342,20.46102201101683
175.0,0.0,0.0008111161092581849,0.0008111161092581849,0.0036012776009485595,181.03049931489267,20.288102208075884
180.0,0.0,0.002141813421132836,0.002141813421132836,0.005189162095905039,313.9671607711703,20.415132967672402
185.0,0.0,0.007799796740162754,0.007799796740162754,0.010444335066433184,879.1996943422591,20.835546805314653
190.0,0.0,0.024901703244146856,0.024901703244146856,0.01959189326841396,2587.680154090271,21.567351461473116
195.0,0.0,0.06816408869990812,0.06816408869990812,0.032177872048973,6909.592461120821,22.57422976391784
200.0,0.0,0.1601139987446383,0.1601139987446383,0.04676081200923425,16095.388474589367,23.74086496073874
205.0,0.0,0.3231277384216124,0.3231277384216124,0.06167827731454425,32380.46106831908,24.93426218516354
210.0,0.0,0.5606640043231671,0.5606640043231671,0.07591004372106035,56110.33403188439,26.072803497684827
215.0,0.0,0.8369752137354312,0.8369752137354312,0.08873300006627474,83713.82385216957,27.09864000530198
220.0,0.0,1.0,1.0,0.09865578709105981,100000.0,27.892462967284786
225.0,0.0,1.0,1.0,0.10372031153590595,100000.0,28.297624922872476
230.0,0.0,1.0,1.0,0.10367911523929749,100000.0,28.294329219143798
235.0,0.0,1.0,1.0,0.1014712466632855,100000.0,28.11769973306284
240.0,0.0,0.9062651947879797,0.9062651947879797,0.10157898089453012,90635.89295931917,28.12631847156241
245.0,0.0,0.7793455199152903,0.7793455199152903,0.10655524563827644,77956.6174395375,28.524419651062114
250.0,0.0,0.6736778215515752,0.6736778215515752,0.11510826925093873,67400.41437300236,29.2086615400751
255.0,0.0,0.5588758570463755,0.5588758570463755,0.12306482771557187,55931.698118932916,29.84518621724575
260.0,0.0,0.42262515991673805,0.42262515991673805,0.125909797580577,42320.25347568213,30.07278380644616
265.0,0.0,0.28692470565745076,0.28692470565745076,0.12139835006614884,28763.778095179332,29.711868005291905
270.0,0.0,0.19067894451933767,0.19067894451933767,0.11115927841568377,19148.826557481832,28.8927422732547
275.0,0.0,0.1672578644664391,0.1672578644664391,0.10002026630297739,16809.060660197265,28.001621304238192
280.0,0.0,0.23602710470795804,0.23602710470795804,0.09301675164578069,23679.10776032501,27.441340131662457
285.0,0.0,0.40212384378686394,0.40212384378686394,0.09250197018002072,40272.17199430771,27.400157614401657
290.0,0.0,0.6551499148706585,0.6551499148706585,0.09784986190271773,65549.4764955788,27.827988952217417
295.0,0.0,0.9708856562886694,0.9708856562886694,0.10741066954879744,97091.47706323807,28.592853563903795
300.0,0.0,1.0,1.0,0.12041342728915282,100000.0,29.633074183132223
305.0,0.0,1.0,1.0,0.13731435551761162,100000.0,30.98514844140893
310.0,0.0,1.0,1.0,0.1587410984274136,100000.0,32.69928787419309
315.0,0.0,1.0,1.0,0.18389356809119575,100000.0,34.71148544729566
320.0,0.0,1.0,1.0,0.20936448383907702,100000.0,36.74915870712616
325.0,0.0,1.0,1.0,0.22946943713329182,100000.0,38.357554970663344
330.0,0.0,1.0,1.0,0.23864194295947924,100000.0,39.091355436758334
335.0,0.0,1.0,1.0,0.23462479556144902,100000.0,38.769983644915925
340.0,0.0,1.0,1.0,0.21986900916244406,100000.0,37.589520732995524
345.0,0.0,1.0,1.0,0.20000586662415307,100000.0,36.000469329932244
350.0,0.0,1.0,1.0,0.18100869815635398,100000.0,34.48069585250832
355.0,0.0,1.0,1.0,0.16722112937382408,100000.0,33.377690349905926
360.0,0.0,1.0,1.0,0.1606113432782621,100000.0,32.84890746226097
365.0,0.0,1.0,1.0,0.16027328091414086,100000.0,32.82186247313127
370.0,0.0,1.0,1.0,0.16195499037074595,100000.0,32.95639922965968
375.0,0.0,1.0,1.0,0.15894041757571817,100000.0,32.71523340605745
380.0,0.0,1.0,1.0,0.1453071259439311,100000.0,31.62457007551449
385.0,0.0,0.9858332503368241,0.9858332503368241,0.1198828306548709,98584.74170864873,29.59062645238967
390.0,0.0,0.6779639384230243,0.6779639384230243,0.0874198137099613,67828.59744846012,26.993585096796906
395.0,0.0,0.3987315851528643,0.3987315851528643,0.055633319581460845,39933.28535677114,24.450665566516868
400.0,0.0,0.19885862529724257,0.19885862529724257,0.030661393662030103,19965.976667194533,22.452911492962407
0.0,4.969012714285714,1.0,1.0,0.08006347812940588,100000.0,26.40507825035247
5.0,4.969012714285714,1.0,1.0,0.12662763748420242,100000.0,30.130210998736192
10.0,4.969012714285714,1.0,1.0,0.1769878215859007,100000.0,34.15902572687206
15.0,4.969012714285714,1.0,1.0,0.2221774797617734,100000.0,37.77419838094187
20.0,4.969012714285714,1.0,1.0,0.25679013923085303,100000.0,40.543211138468244
25.0,4.969012714285714,1.0,1.0,0.28219086985144815,100000.0,42.57526958811585
30.0,4.969012714285714,1.0,1.0,0.3037116458386381,100000.0,44.296931667091044
35.0,4.969012714285714,1.0,1.0,0.32450082758088955,100000.0,45.96006620647117
40.0,4.969012714285714,1.0,1.0,0.3426730966415669,100000.0,47.413847731325355
45.0,4.969012714285714,1.0,1.0,0.35406007828858194,100000.0,48.32480626308656
50.0,4.969012714285714,1.0,1.0,0.3561335477717044,100000.0,48.490683821736354
55.0,4.969012714285714,1.0,1.0,0.3490906523460407,100000.0,47.92725218768325
60.0,4.969012714285714,1.0,1.0,0.3353927020296304,100000.0,46.83141616237043
65.0,4.969012714285714,1.0,1.0,0.31977554094118066,100000.0,45.58204327529445
70.0,4.969012714285714,1.0,1.0,0.3081838733574177,100000.0,44.654709868593415
75.0,4.969012714285714,1.0,1.0,0.30452348619055225,100000.0,44.36187889524418
80.0,4.969012714285714,1.0,1.0,0.30824246967303115,100000.0,44.65939757384249
85.0,4.969012714285714,1.0,1.0,0.3154023142752002,100000.0,45.23218514201602
90.0,4.969012714285714,1.0,1.0,0.32139238962680117,100000.0,45.7113911701441
95.0,4.969012714285714,1.0,1.0,0.32272578036138877,100000.0,45.818062428911105
100.0,4.969012714285714,1.0,1.0,0.3183864222266158,100000.0,45.47091377812926
105.0,4.969012714285714,1.0,1.0,0.31095532962114053,100000.0,44.876426369691245
110.0,4.969012714285714,1.0,1.0,0.30501161578398556,100000.0,44.40092926271885
115.0,4.969012714285714,1.0,1.0,0.3023699941303248,100000.0,44.18959953042598
120.0,4.969012714285714,1.0,1.0,0.2991596223353096,100000.0,43.93276978682477
125.0,4.969012714285714,1.0,1.0,0.28892077235553754,100000.0,43.113661788443004
130.0,4.969012714285714,1.0,1.0,0.2682034516384361,100000.0,41.45627613107489
135.0,4.969012714285714,1.0,1.0,0.23802778708609446,100000.0,39.04222296688756
140.0,4.969012714285714,1.0,1.0,0.20090060270149346,100000.0,36.07204821611948
145.0,4.969012714285714,0.635822209739802,0.635822209739802,0.15886045217869152,63618.63875300622,32.70883617429532
150.0,4.969012714285714,0.2930095949897503,0.2930095949897503,0.11487629088715769,29371.65853947606,29.190103270972614
155.0,4.969012714285714,0.11550787245472571,0.11550787245472571,0.07405276279682652,11639.236458227098,25.92422102374612
160.0,4.969012714285714,0.03887591103818367,0.03887591103818367,0.041720770624047394,3983.7035127145487,23.337661649923792
165.0,4.969012714285714,0.011175001498526412,0.011175001498526412,0.02043730751269848,1216.3826497027885,21.63498460101588
170.0,4.969012714285714,0.0028923267496267445,0.0028923267496267445,0.009311370324114722,388.9434422877118,20.74490962592918
175.0,4.969012714285714,0.0014507095552709665,0.0014507095552709665,0.0059662453931234325,244.92588457156955,20.477299631449874
180.0,4.969012714285714,0.003937024977347222,0.003937024977347222,0.008856582524059606,493.3087952369875,20.708526601924767
185.0,4.969012714285714,0.014115227241977068,0.014115227241977068,0.018008254469405793,1510.111201473509,21.440660357552463
190.0,4.969012714285714,0.04413031262478661,0.04413031262478661,0.03392779156475692,4508.618231216182,22.714223325180555
195.0,4.969012714285714,0.11793680682368947,0.11793680682368947,0.05582952338946024,11881.887001686579,24.46636187115682
200.0,4.969012714285714,0.26980766910898335,0.26980766910898335,0.0809314108087925,27053.786143987436,26.4745128647034
205.0,4.969012714285714,0.5294749072982624,0.5294749072982624,0.10565670946160237,52994.54323909641,28.45253675692819
210.0,4.969012714285714,0.892850006003122,0.892850006003122,0.12738812131569355,89295.7155997119,30.191049705255484
215.0,4.969012714285714,1.0,1.0,0.14463720152136736,100000.0,31.57097612170939
220.0,4.969012714285714,1.0,1.0,0.15589880559840444,100000.0,32.471904447872355
225.0,4.969012714285714,1.0,1.0,0.1598443264964567,100000.0,32.78754611971654
230.0,4.969012714285714,1.0,1.0,0.1576176572707682,100000.0,32.60941258166146
235.0,4.969012714285714,1.0,1.0,0.15410916162720936,100000.0,32.32873293017675
240.0,4.969012714285714,1.0,1.0,0.15547506895918292,100000.0,32.438005516734634
245.0,4.969012714285714,1.0,1.0,0.16481787915338286,100000.0,33.18543033227063
250.0,4.969012714285714,0.8555319911468251,0.8555319911468251,0.180045589297217,85567.64591556783,34.40364714377736
255.0,4.969012714285714,0.7001340856904126,0.7001340856904126,0.19506257358890045,70043.39516047221,35.605005887112036
260.0,4.969012714285714,0.5269600737319083,0.5269600737319083,0.20284149894069467,52743.311365817644,36.22731991525558
265.0,4.969012714285714,0.360607002014087,0.360607002014087,0.19925775528846965,36124.63950120729,35.940620423077576
270.0,4.969012714285714,0.2508185577930534,0.2508185577930534,0.18621757432744765,25156.773923526034,34.89740594619581
275.0,4.969012714285714,0.2449498017877744,0.2449498017877744,0.1711614952285805,24570.48519859866,33.69291961828644
280.0,4.969012714285714,0.3760185935877349,0.3760185935877349,0.16221225274353437,37664.257499414714,32.97698021948275
285.0,4.969012714285714,0.658539720370697,0.658539720370697,0.16315331452852433,65888.11806503263,33.05226516228195
290.0,4.969012714285714,1.0,1.0,0.17283105681564215,100000.0,33.826484545251375
295.0,4.969012714285714,1.0,1.0,0.1884642775059276,100000.0,35.077142200474206
300.0,4.969012714285714,1.0,1.0,0.2087468919628328,100000.0,36.69975135702663
305.0,4.969012714285714,1.0,1.0,0.23416201752663002,100000.0,38.7329614021304
310.0,4.969012714285714,1.0,1.0,0.2651452292220759,100000.0,41.21161833776607
315.0,4.969012714285714,1.0,1.0,0.3000335799450625,100000.0,44.002686395605004
320.0,4.969012714285714,1.0,1.0,0.3341827625285243,100000.0,46.73462100228194
325.0,4.969012714285714,1.0,1.0,0.3608336210756306,100000.0,48.86668968605045
330.0,4.969012714285714,1.0,1.0,0.3736812069835638,100000.0,49.894496558685105
335.0,4.969012714285714,1.0,1.0,0.3699728767479576,100000.0,49.5978301398366
340.0,4.969012714285714,1.0,1.0,0.3520348655030764,100000.0,48.16278924024611
345.0,4.969012714285714,1.0,1.0,0.32611593614319995,100000.0,46.089274891456
350.0,4.969012714285714,1.0,1.0,0.2995969304784264,100000.0,43.96775443827411
355.0,4.969012714285714,1.0,1.0,0.2784051472543752,100000.0,42.27241178035001
360.0,4.969012714285714,1.0,1.0,0.26545527990625073,100000.0,41.23642239250006
365.0,4.969012714285714,1.0,1.0,0.25978803460776984,100000.0,40.783042768621584
370.0,4.969012714285714,1.0,1.0,0.25620189172931107,100000.0,40.49615133834489
375.0,4.969012714285714,1.0,1.0,0.24641533570602117,100000.0,39.7132268564817
380.0,4.969012714285714,1.0,1.0,0.22290179775810381,100000.0,37.832143820648305
385.0,4.969012714285714,1.0,1.0,0.18385972936036832,100000.0,34.70877834882947
390.0,4.969012714285714,0.8694862739159964,0.8694862739159964,0.1352073571561991,86961.67876420805,30.81658857249593
395.0,4.969012714285714,0.5090971531546001,0.5090971531546001,0.08730882528896876,50958.80560014455,26.9847060231175
400.0,4.969012714285714,0.25332033934641945,0.25332033934641945,0.04900907730441431,25406.701900707303,23.920726184353146
0.0,9.938025428571429,1.0,1.0,0.11190682947442569,100000.0,28.952546357954056
5.0,9.938025428571429,1.0,1.0,0.17240013567311346,100000.0,33.79201085384908
10.0,9.938025428571429,1.0,1.0,0.23513119478211753,100000.0,38.8104955825694
15.0,9.938025428571429,1.0,1.0,0.2892628302469212,100000.0,43.14102641975369
20.0,9.938025428571429,1.0,1.0,0.3296910201897745,100000.0,46.37528161518196
25.0,9.938025428571429,1.0,1.0,0.35961334194762384,100000.0,48.76906735580991
30.0,9.938025428571429,1.0,1.0,0.3860098200449461,100000.0,50.88078560359569
35.0,9.938025428571429,1.0,1.0,0.4124659170377349,100000.0,52.99727336301879
40.0,9.938025428571429,1.0,1.0,0.43661892520471535,100000.0,54.929514016377226
45.0,9.938025428571429,1.0,1.0,0.4536026278132614,100000.0,56.28821022506091
50.0,9.938025428571429,1.0,1.0,0.46021045368698915,100000.0,56.81683629495913
55.0,9.938025428571429,1.0,1.0,0.4560487316195987,100000.0,56.483898529567895
60.0,9.938025428571429,1.0,1.0,0.4434608056625562,100000.0,55.476864453004495
65.0,9.938025428571429,1.0,1.0,0.42784523331735735,100000.0,54.22761866538859
70.0,9.938025428571429,1.0,1.0,0.41613499176657615,100000.0,53.29079934132609
75.0,9.938025428571429,1.0,1.0,0.4126097487834811,100000.0,53.00877990267849
80.0,9.938025428571429,1.0,1.0,0.41611520979808186,100000.0,53.28921678384655
85.0,9.938025428571429,1.0,1.0,0.4217943301570582,100000.0,53.743546412564655
90.0,9.938025428571429,1.0,1.0,0.42478565940885915,100000.0,53.98285275270873
95.0,9.938025428571429,1.0,1.0,0.4224199463411143,100000.0,53.79359570728914
100.0,9.938025428571429,1.0,1.0,0.4151428315356439,100000.0,53.21142652285151
105.0,9.938025428571429,1.0,1.0,0.40676450834014877,100000.0,52.5411606672119
110.0,9.938025428571429,1.0,1.0,0.4021064547458393,100000.0,52.16851637966714
115.0,9.938025428571429,1.0,1.0,0.4020575625667406,100000.0,52.16460500533925
120.0,9.938025428571429,1.0,1.0,0.4011100019080122,100000.0,52.08880015264098
125.0,9.938025428571429,1.0,1.0,0.3911411677597717,100000.0,51.291293420781734
130.0,9.938025428571429,1.0,1.0,0.3673816220985162,100000.0,49.3905297678813
135.0,9.938025428571429,1.0,1.0,0.3298755063327702,100000.0,46.39004050662162
140.0,9.938025428571429,1.0,1.0,0.2806653445170367,100000.0,42.45322756136294
145.0,9.938025428571429,0.8569847223700986,0.8569847223700986,0.2224597155858196,85712.77376477285,37.79677724686557
150.0,9.938025428571429,0.39954802581689447,0.39954802581689447,0.16045193235093594,40014.84777910776,32.836154588074876
155.0,9.938025428571429,0.1593181363561528,0.1593181363561528,0.10287330232188231,16015.881821979665,28.229864185750586
160.0,9.938025428571429,0.05420684991191691,0.05420684991191691,0.05759523136719794,5515.264306200499,24.607618509375836
165.0,9.938025428571429,0.015744143952478713,0.015744143952478713,0.028061138623480825,1672.8399808526233,22.244891089878465
170.0,9.938025428571429,0.004144320494095191,0.004144320494095191,0.012797661168194524,514.0176173601096,21.023812893455563
175.0,9.938025428571429,0.0022317047073685376,0.0022317047073685376,0.008425739246038608,322.94730026611694,20.674059139683088
180.0,9.938025428571429,0.006237880248523915,0.006237880248523915,0.012931180429486983,723.1642368275392,21.034494434358958
185.0,9.938025428571429,0.022106231159723714,0.022106231159723714,0.02663699618473018,2308.4124928563992,22.130959694778415
190.0,9.938025428571429,0.0679580106011833,0.0679580106011833,0.05055540946796529,6889.005259058212,24.04443275743722
195.0,9.938025428571429,0.17798822370257839,0.17798822370257839,0.08365416247586796,17881.02354788758,26.69233299806944
200.0,9.938025428571429,0.3978046050744496,0.3978046050744496,0.1215234065816121,39840.680046937516,29.72187252652897
205.0,9.938025428571429,0.7605867058335116,0.7605867058335116,0.15791533997408225,76082.61191276781,32.63322719792658
210.0,9.938025428571429,1.0,1.0,0.18767128419866108,100000.0,35.013702735892885
215.0,9.938025428571429,1.0,1.0,0.20804527345276957,100000.0,36.643621876221566
220.0,9.938025428571429,1.0,1.0,0.2180027217463049,100000.0,37.440217739704394
225.0,9.938025428571429,1.0,1.0,0.21811977091146428,100000.0,37.44958167291714
230.0,9.938025428571429,1.0,1.0,0.21208602665852186,100000.0,36.96688213268175
235.0,9.938025428571429,1.0,1.0,0.20693292157823953,100000.0,36.55463372625916
240.0,9.938025428571429,1.0,1.0,0.20977494461318788,100000.0,36.78199556905503
245.0,9.938025428571429,1.0,1.0,0.2235029109072709,100000.0,37.88023287258167
250.0,9.938025428571429,0.9204596158100069,0.9204596158100069,0.24513798158847425,92053.91561941968,39.61103852707794
255.0,9.938025428571429,0.7408006411541243,0.7408006411541243,0.26715927326864164,74105.98405129701,41.372741861491335
260.0,9.938025428571429,0.5544931392920965,0.5544931392920965,0.28050588187336034,55493.86461528044,42.44047054986883
265.0,9.938025428571429,0.3835039878453191,0.3835039878453191,0.2792682822985311,38412.048385747374,42.34146258388249
270.0,9.938025428571429,0.28209362976071245,0.28209362976071245,0.26547055970108074,28281.153613095175,41.237644776086455
275.0,9.938025428571429,0.30835356451163465,0.30835356451163465,0.24900083684522267,30904.5210947123,39.92006694761781
280.0,9.938025428571429,0.5100044173101294,0.5100044173101294,0.24090770541088039,51049.441289281924,39.272616432870436
285.0,9.938025428571429,0.9152022842151144,0.9152022842151144,0.24611183423850977,91528.70819308993,39.68894673908078
290.0,9.938025428571429,1.0,1.0,0.26251898367616394,100000.0,41.001518694093114
295.0,9.938025428571429,1.0,1.0,0.28589403464622226,100000.0,42.871522771697784
300.0,9.938025428571429,1.0,1.0,0.31432256271685977,100000.0,45.14580501734878
305.0,9.938025428571429,1.0,1.0,0.348360521852363,100000.0,47.86884174818904
310.0,9.938025428571429,1.0,1.0,0.38814127493210027,100000.0,51.05130199456802
315.0,9.938025428571429,1.0,1.0,0.4309237332908772,100000.0,54.47389866327018
320.0,9.938025428571429,1.0,1.0,0.4710331297753452,100000.0,57.68265038202762
325.0,9.938025428571429,1.0,1.0,0.5016297931429473,100000.0,60.13038345143578
330.0,9.938025428571429,1.0,1.0,0.5169349090158982,100000.0,61.354792721271856
335.0,9.938025428571429,1.0,1.0,0.514195673932914,100000.0,61.13565391463312
340.0,9.938025428571429,1.0,1.0,0.4949607798985853,100000.0,59.59686239188682
345.0,9.938025428571429,1.0,1.0,0.46496522412192975,100000.0,57.19721792975438
350.0,9.938025428571429,1.0,1.0,0.43216118832147915,100000.0,54.572895065718335
355.0,9.938025428571429,1.0,1.0,0.4035666902430878,100000.0,52.28533521944702
360.0,9.938025428571429,1.0,1.0,0.3826395227750353,100000.0,50.61116182200283
365.0,9.938025428571429,1.0,1.0,0.36828998930270695,100000.0,49.46319914421656
370.0,9.938025428571429,1.0,1.0,0.3551403597787805,100000.0,48.411228782302445
375.0,9.938025428571429,1.0,1.0,0.33485287392039087,100000.0,46.78822991363127
380.0,9.938025428571429,1.0,1.0,0.29955657401849123,100000.0,43.9645259214793
385.0,9.938025428571429,1.0,1.0,0.24691166898898864,100000.0,39.75293351911909
390.0,9.938025428571429,0.9415670060370195,0.9415670060370195,0.18303285609172015,94162.54390309825,34.64262848733761
395.0,9.938025428571429,0.5482436666148219,0.5482436666148219,0.11984009200687223,54869.54229482071,29.58720736054978
400.0,9.938025428571429,0.2720170615327768,0.2720170615327768,0.06842011672280128,27274.504447124404,25.4736093378241
0.0,14.907038142857143,1.0,1.0,0.13958237362243003,100000.0,31.166589889794402
5.0,14.907038142857143,1.0,1.0,0.2104727890739429,100000.0,36.837823125915435
10.0,14.907038142857143,1.0,1.0,0.28098809503755745,100000.0,42.479047603004595
15.0,14.907038142857143,1.0,1.0,0.33903698329987103,100000.0,47.12295866398968
20.0,14.907038142857143,1.0,1.0,0.3803041321451561,100000.0,50.42433057161249
25.0,14.907038142857143,1.0,1.0,0.40976250378666124,100000.0,52.781000302932895
30.0,14.907038142857143,1.0,1.0,0.4357557190423714,100000.0,54.86045752338971
35.0,14.907038142857143,1.0,1.0,0.46259866050182524,100000.0,57.00789284014602
40.0,14.907038142857143,1.0,1.0,0.48862865922898263,100000.0,59.09029273831861
45.0,14.907038142857143,1.0,1.0,0.5097268589550187,100000.0,60.778148716401496
50.0,14.907038142857143,1.0,1.0,0.5228190132312017,100000.0,61.825521058496136
55.0,14.907038142857143,1.0,1.0,0.5266047520603981,100000.0,62.12838016483185
60.0,14.907038142857143,1.0,1.0,0.5217973279558864,100000.0,61.74378623647091
65.0,14.907038142857143,1.0,1.0,0.5120502343807903,100000.0,60.964018750463225
70.0,14.907038142857143,1.0,1.0,0.5029221086226516,100000.0,60.23376868981213
75.0,14.907038142857143,1.0,1.0,0.4980754258720817,100000.0,59.84603406976654
80.0,14.907038142857143,1.0,1.0,0.4967612321558975,100000.0,59.7408985724718
85.0,14.907038142857143,1.0,1.0,0.4955261364673024,100000.0,59.642090917384195
90.0,14.907038142857143,1.0,1.0,0.49160420301441915,100000.0,59.32833624115353
95.0,14.907038142857143,1.0,1.0,0.4845774344944407,100000.0,58.766194759555255
100.0,14.907038142857143,1.0,1.0,0.47643936847730184,100000.0,58.11514947818415
105.0,14.907038142857143,1.0,1.0,0.47095459761232983,100000.0,57.676367808986384
110.0,14.907038142857143,1.0,1.0,0.47128380663921177,100000.0,57.702704531136945
115.0,14.907038142857143,1.0,1.0,0.47622080857977267,100000.0,58.09766468638181
120.0,14.907038142857143,1.0,1.0,0.4789640616888049,100000.0,58.31712493510439
125.0,14.907038142857143,1.0,1.0,0.47083570485845955,100000.0,57.66685638867676
130.0,14.907038142857143,1.0,1.0,0.4462315615339949,100000.0,55.69852492271959
135.0,14.907038142857143,1.0,1.0,0.40376523936595876,100000.0,52.301219149276704
140.0,14.907038142857143,1.0,1.0,0.3445590938014537,100000.0,47.5647275041163
145.0,14.907038142857143,1.0,1.0,0.2722515827843442,100000.0,41.78012662274753
150.0,14.907038142857143,0.47287812382134653,0.47287812382134653,0.19480803713506548,47340.52456975252,35.584642970805234
155.0,14.907038142857143,0.1901977442698381,0.1901977442698381,0.12361063419128895,19100.754652556825,29.888850735303116
160.0,14.907038142857143,0.06523091230070051,0.06523091230070051,0.06846937413648987,6616.568138839981,25.47754993091919
165.0,14.907038142857143,0.019088715706348108,0.019088715706348108,0.033055685395879796,2006.962699064176,22.644454831670384
170.0,14.907038142857143,0.005101231677821558,0.005101231677821558,0.015061619686795305,609.6130446143736,21.204929574943623
175.0,14.907038142857143,0.0029566380401791167,0.0029566380401791167,0.010233393381345863,395.36814021389375,20.81867147050767
180.0,14.907038142857143,0.0085256075808619,0.0085256075808619,0.01633608115341183,951.7081973281038,21.306886492272945
185.0,14.907038142857143,0.02997177672168928,0.02997177672168928,0.03422109832499967,3094.180494496759,22.737687865999973
190.0,14.907038142857143,0.09095673092563046,0.09095673092563046,0.0656626294695293,9186.577419470483,25.253010357562346
195.0,14.907038142857143,0.23442689212020568,0.23442689212020568,0.1096785545366366,23519.246522808546,28.774284362930928
200.0,14.907038142857143,0.5138807874849988,0.5138807874849988,0.16036884536767698,51436.69066975138,32.82950762941416
205.0,14.907038142857143,0.9604191388450248,0.9604191388450248,0.20851265888680795,96045.87197061798,36.681012710944636
210.0,14.907038142857143,1.0,1.0,0.24574224249177587,100000.0,39.65937939934207
215.0,14.907038142857143,1.0,1.0,0.2676279670139531,100000.0,41.410237361116245
220.0,14.907038142857143,1.0,1.0,0.2739995152935382,100000.0,41.91996122348306
225.0,14.907038142857143,1.0,1.0,0.26830189895120765,100000.0,41.46415191609661
230.0,14.907038142857143,1.0,1.0,0.25730984182452415,100000.0,40.58478734596193
235.0,14.907038142857143,1.0,1.0,0.24965579019217604,100000.0,39.972463215374084
240.0,14.907038142857143,1.0,1.0,0.2522625739960597,100000.0,40.18100591968478
245.0,14.907038142857143,1.0,1.0,0.26713812963325007,100000.0,41.37105037066
250.0,14.907038142857143,0.8415058832806767,0.8415058832806767,0.2908506631719483,84166.4377397396,43.268053053755864
255.0,14.907038142857143,0.6629083556055877,0.6629083556055877,0.3157639708823313,66324.54472499821,45.26111767058651
260.0,14.907038142857143,0.4927500533714971,0.4927500533714971,0.33226691594026997,49325.730331812556,46.5813532752216
265.0,14.907038142857143,0.34559948610326674,0.34559948610326674,0.33359113504568516,34625.388661716344,46.68729080365481
270.0,14.907038142857143,0.27200769048400203,0.27200769048400203,0.3217968327172332,27273.568279351803,45.743746617378655
275.0,14.907038142857143,0.3337281054299057,0.3337281054299057,0.30825123896989975,33439.43773244758,44.66009911759198
280.0,14.907038142857143,0.5897260334788798,0.5897260334788798,0.30571644155214533,59013.63074454009,44.45731532417163
285.0,14.907038142857143,1.0,1.0,0.31937821652237525,100000.0,45.55025732179002
290.0,14.907038142857143,1.0,1.0,0.3457347103456968,100000.0,47.65877682765574
295.0,14.907038142857143,1.0,1.0,0.37880970486083937,100000.0,50.304776388867154
300.0,14.907038142857143,1.0,1.0,0.41589993884978443,100000.0,53.271995107982754
305.0,14.907038142857143,1.0,1.0,0.4576190933804712,100000.0,56.6095274704377
310.0,14.907038142857143,1.0,1.0,0.503899139337272,100000.0,60.31193114698176
315.0,14.907038142857143,1.0,1.0,0.5510950403464561,100000.0,64.08760322771649
