scenario_id,model,edge_id,i,j,x_um,y_um,z_um,normal_force_n,contact_radius_um,clean_resistance_ohm,source,film_resistance_ohm,resistance_ohm,included_in_transport,delta_v_fixed_voltage,abs_current_a_fixed_voltage,joule_power_w_fixed_voltage,delta_v_fixed_current,abs_current_a_fixed_current,joule_power_w_fixed_current,electric_field_v_m,exceeds_4e8_v_m,exceeds_5e8_v_m,is_shortest_path_edge,joule_rank
intact_d5e-09_rho1e+12,intact_oxide,27,21,48,138.831,20.6055,32.3884,0.0034975065000000002,1.363021734908054,0.009721048212700593,liggghts_pair_gran_local,1713343987597431.2,1713343987597431.2,True,-2.4212492516032063e-06,1.4131717093182486e-21,3.421640943573633e-27,-67977715962.28531,3.967546298604539e-05,2697047.353537557,242.12492516032063,False,False,False,29
intact_d5e-09_rho1e+12,intact_oxide,28,21,70,159.512,19.4849,32.2899,0.005405775000000001,1.5759263831438555,0.008407753142356332,liggghts_pair_gran_local,1281676067177655.2,1281676067177655.2,True,-0.016372769169087108,1.2774498633762545e-17,2.0915391738141279e-19,-459673225032620.8,0.35865008078433974,164861839292347.4,1637276.9169087107,False,False,False,6
intact_d5e-09_rho1e+12,intact_oxide,29,95,41,192.47,23.6515,25.8561,0.00421840554,1.4508840753800303,0.009132362967406217,liggghts_pair_gran_local,1512114574321634.2,1512114574321634.2,True,-0.026447084338945936,1.7490132552164998e-17,4.625630107064514e-19,-742514380142014.4,0.49104372958981735,364607030499006.06,2644708.4338945937,False,False,True,3
intact_d5e-09_rho1e+12,intact_oxide,30,73,79,336.581,13.0098,20.6203,2.83818369e-07,0.05901061005685624,0.22453589256633227,liggghts_pair_gran_local,9.140920217964436e+17,9.140920217964436e+17,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,46
intact_d5e-09_rho1e+12,intact_oxide,31,48,75,139.476,33.934,27.2748,1.9162817400000002e-08,0.024029038404777617,0.5514161564353546,liggghts_pair_gran_local,5.51286483126537e+18,5.51286483126537e+18,True,-0.007790624616839742,1.4131717093182487e-21,1.1009490306436245e-23,-218725464559940.6,3.96754629860454e-05,8678034073.253506,779062.4616839741,False,False,False,27
intact_d5e-09_rho1e+12,intact_oxide,32,75,70,160.157,32.8134,27.1762,1.65808907e-08,0.022897385181313366,0.5786686949221334,liggghts_pair_gran_local,6.071253228763576e+18,6.071253228763576e+18,True,-0.008579723302995761,1.413171709318249e-21,1.2124622245572133e-23,-240879782756717.9,3.96754629860454e-05,9557016904.850819,857972.3302995762,False,False,False,26
intact_d5e-09_rho1e+12,intact_oxide,33,70,41,182.177,30.3866,32.2338,0.00515923454,1.5515949648775462,0.008539599766647674,liggghts_pair_gran_local,1322188587219600.5,1322188587219600.5,True,-0.010074315169858829,7.619423785107592e-18,7.676047662389259e-20,-282841155109393.56,0.21391892037441768,60505074538454.67,1007431.5169858829,False,False,False,13
intact_d5e-09_rho1e+12,intact_oxide,34,70,46,172.452,38.9211,32.2248,0.0015598013300000002,1.0413731274382327,0.012723585476605166,liggghts_pair_gran_local,2935197941805125.0,2935197941805125.0,True,-0.030845181073460043,1.0508722643247182e-17,3.2414345278172896e-19,-865993022580620.2,0.29503735003576653,255500286531649.94,3084518.1073460043,False,False,False,4
intact_d5e-09_rho1e+12,intact_oxide,35,41,46,184.433,43.0376,32.2447,0.000406684037,0.6652766995308287,0.019916524972758348,liggghts_pair_gran_local,7191930818113429.0,7191930818113429.0,True,-0.020770865903601214,2.888079213900139e-18,5.99879060708978e-20,-583151867471226.8,0.08108418757345581,47284395405847.99,2077086.5903601213,False,False,False,14
intact_d5e-09_rho1e+12,intact_oxide,36,41,36,198.667,46.3381,32.204,0.005227230530000001,1.5583816377877278,0.008502410243237751,liggghts_pair_gran_local,1310697534962726.2,1310697534962726.2,True,-0.029125635288834897,2.222147712337246e-17,6.472146382745343e-19,-817715962771930.6,0.6238784623907795,510155377526547.9,2912563.52888349,False,False,True,2
intact_d5e-09_rho1e+12,intact_oxide,37,46,85,164.127,58.8756,32.199,0.0014652487500000002,1.0198909175972424,0.01299158544446658,liggghts_pair_gran_local,3060149745039148.0,3060149745039148.0,True,-0.015540477354574832,5.078338855726822e-18,7.891980998628014e-20,-436306239363058.56,0.142576761176593,62207130489524.21,1554047.7354574832,False,False,False,12
intact_d5e-09_rho1e+12,intact_oxide,38,46,24,176.033,64.3869,32.1893,0.00107514537,0.9198965726734764,0.014403793201981175,liggghts_pair_gran_local,3761595790293072.5,3761595790293072.5,True,-0.031290695407852,8.318463001420492e-18,2.60290492038935e-19,-878501047873914.8,0.2335447764326292,205169330821543.88,3129069.5407852,False,False,False,5
intact_d5e-09_rho1e+12,intact_oxide,39,85,23,155.987,73.2256,21.5908,0.00042409055600000007,0.6746359366382175,0.01964022264515904,liggghts_pair_gran_local,6993767397319792.0,6993767397319792.0,True,-0.035516720721724515,5.078338855726818e-18,1.8036594286913144e-19,-997148703932305.5,0.14257676117659288,142170232618105.44,3551672.0721724513,False,False,False,7
intact_d5e-09_rho1e+12,intact_oxide,40,23,30,157.049,86.3582,21.7812,0.011292686100000001,2.014569973050205,0.006577086016991774,liggghts_pair_gran_local,784305777503722.8,784305777503722.8,True,-0.001724851681153508,2.1992081795487235e-18,3.793307925701162e-21,-48426025358969.78,0.061743808024848995,2990007213170.699,172485.1681153508,False,False,False,19
intact_d5e-09_rho1e+12,intact_oxide,41,23,33,169.551,86.3322,11.3743,0.00509637951,1.5452681670024786,0.008574563485445014,liggghts_pair_gran_local,1333037635948407.5,1333037635948407.5,True,-0.001724851681153508,1.2939257187036126e-18,2.2318299511936876e-21,-48426025358969.78,0.036327575496033486,1759200092200.807,172485.1681153508,False,False,False,21
intact_d5e-09_rho1e+12,intact_oxide,42,24,33,179.016,84.797,21.9361,0.0018888363600000002,1.1099788812695344,0.01193716405202715,liggghts_pair_gran_local,2583572752073419.5,2583572752073419.5,True,-0.021491354349600852,8.318463001420491e-18,1.7877503600757202e-19,-603379920780419.1,0.23354477643262914,140916228702600.44,2149135.434960085,False,False,False,8
intact_d5e-09_rho1e+12,intact_oxide,43,27,36,201.547,67.1261,23.3049,0.00457817567,1.4910106840256432,0.008886589574412546,liggghts_pair_gran_local,1431820632809306.5,1431820632809306.5,True,0.03181716943674469,2.222147712337246e-17,7.070245027690876e-19,893282054816463.1,0.6238784623907795,557299434840171.0,3181716.943674469,False,False,True,1
intact_d5e-09_rho1e+12,intact_oxide,44,27,33,190.295,84.2357,13.0924,0.004704058860000001,1.5045531011951556,0.008806601767311994,liggghts_pair_gran_local,1406161124180157.0,1406161124180157.0,True,-0.012610110935474483,8.967756766015442e-18,1.130844076618066e-19,-354034818537166.9,0.2517740054459136,89136764330419.69,1261011.0935474483,False,False,True,9
intact_d5e-09_rho1e+12,intact_oxide,45,27,49,204.001,84.2122,23.3463,0.00393964606,1.4181940965100863,0.009342867829308979,liggghts_pair_gran_local,1582627766202914.0,1582627766202914.0,True,-0.012610110935474483,7.967831226498082e-18,1.0047523568127853e-19,-354034818537166.9,0.22370062379644548,79197809752425.61,1261011.0935474483,False,False,False,10
intact_d5e-09_rho1e+12,intact_oxide,46,64,50,268.209,74.3474,32.0873,0.0023960263900000005,1.2015646330898921,0.011027288616116194,liggghts_pair_gran_local,2204732244185836.8,2204732244185836.8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,47
intact_d5e-09_rho1e+12,intact_oxide,47,50,53,264.524,88.1515,32.0424,0.00284457683,1.272298925849252,0.010414219277247052,liggghts_pair_gran_local,1966399731587843.2,1966399731587843.2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,48
intact_d5e-09_rho1e+12,intact_oxide,48,50,65,288.66,88.0747,32.1476,0.00400383453,1.425854830753754,0.009292671115050059,liggghts_pair_gran_local,1565667384648531.8,1565667384648531.8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,49
intact_d5e-09_rho1e+12,intact_oxide,49,90,69,90.4916,92.4451,32.6844,0.006800040030000001,1.7011936809586103,0.0077886487284232805,liggghts_pair_gran_local,1099873163543069.9,1099873163543069.9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,50
intact_d6e-09_rho1e+06,intact_oxide,0,44,17,64.5421,13.6718,3.67623,1.5863159000000004e-07,0.04860860566423625,0.27258547779634584,liggghts_pair_gran_local,1616609201033.7808,1616609201034.0535,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,31
intact_d6e-09_rho1e+06,intact_oxide,1,18,93,150.873,20.1285,-22.8998,0.0028599508900000003,1.2745869364875182,0.010395524715257235,liggghts_pair_gran_local,2351215561.092641,2351215561.1030364,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,32
intact_d6e-09_rho1e+06,intact_oxide,2,18,59,148.383,12.3775,-2.68812,0.00419758634,1.4484932767164465,0.00914743631398559,liggghts_pair_gran_local,1820532372.3642397,1820532372.373387,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,33
intact_d6e-09_rho1e+06,intact_oxide,3,20,62,281.998,22.9253,-28.7842,3.67690701e-05,0.29859153171085334,0.04437500261337245,liggghts_pair_gran_local,42842657313.58864,42842657313.63301,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,34
intact_d6e-09_rho1e+06,intact_oxide,4,45,81,308.919,12.1886,-20.0559,0.007953806360000001,1.7924275437680532,0.007392209546247967,liggghts_pair_gran_local,1188907742.7131312,1188907742.7205234,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,35
intact_d6e-09_rho1e+06,intact_oxide,5,38,78,383.639,25.1791,-28.5752,1.9810899200000001e-07,0.0523461405823624,0.25312276803200423,liggghts_pair_gran_local,1393997641486.2046,1393997641486.4578,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,36
intact_d6e-09_rho1e+06,intact_oxide,6,92,89,224.56,44.5354,-32.8005,0.016893747400000002,2.3040501966404205,0.005750742765639427,liggghts_pair_gran_local,719527671.0113446,719527671.0170953,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,37
intact_d6e-09_rho1e+06,intact_oxide,7,92,58,208.733,59.7592,-32.4349,0.0034924240300000004,1.3623611809383727,0.009725761556765447,liggghts_pair_gran_local,2058007023.754475,2058007023.764201,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,38
intact_d6e-09_rho1e+06,intact_oxide,8,62,63,289.175,45.8424,-32.0868,1.9508542400000003e-05,0.24172684204441133,0.05481393745079266,liggghts_pair_gran_local,65370471369.76255,65370471369.81737,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,39
intact_d6e-09_rho1e+06,intact_oxide,9,61,83,21.9302,81.9558,-16.2518,5.066593200000001e-06,0.1542251790355088,0.08591333842413189,liggghts_pair_gran_local,160590853842.4538,160590853842.5397,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,40
intact_d6e-09_rho1e+06,intact_oxide,10,58,86,208.265,72.198,-20.0158,0.0009892813990000002,0.8947256451926925,0.014809008852257067,liggghts_pair_gran_local,4771463459.197457,4771463459.212266,True,0.004994089558384471,1.0466578233439849e-12,5.2271029067636125e-15,168253706.8499704,0.035262495099930596,5933045.51334224,416174.12986537255,False,False,False,18
intact_d6e-09_rho1e+06,intact_oxide,11,58,84,211.626,82.2618,-32.2737,0.010946737700000002,1.9937843148183019,0.00664565364544334,liggghts_pair_gran_local,960892985.881698,960892985.8883437,True,-0.0010057261610763868,1.046657823343975e-12,1.052651154632303e-15,-33883484.20644508,0.03526249509993026,1194816.195798334,83810.51342303223,False,False,False,22
intact_d6e-09_rho1e+06,intact_oxide,12,86,80,203.404,82.2945,-8.65533,0.0008678164080000001,0.8564970868480165,0.015469988402133563,liggghts_pair_gran_local,5206904268.424035,5206904268.439505,True,-0.0059998157194608576,1.1522807814669092e-12,6.913472345877803e-15,-202137191.0564155,0.03882099240457046,7847166.358682313,499984.6432884048,False,False,False,17
intact_d6e-09_rho1e+06,intact_oxide,13,86,27,205.84,74.3024,3.42063,0.00560881569,1.5954149626195457,0.008305049351075748,liggghts_pair_gran_local,1500666030.4125829,1500666030.420888,True,0.006610295216009296,4.404907609026989e-12,2.911773969491405e-14,222704591.18998572,0.14840383314835504,33050214.99233126,550857.9346674413,False,False,False,15
intact_d6e-09_rho1e+06,intact_oxide,14,86,22,215.637,82.4025,-0.442085,0.00229873807,1.1850766302035494,0.011180711577886885,liggghts_pair_gran_local,2719809620.157496,2719809620.168677,True,-0.0059998157194608576,2.205969004216097e-12,1.3235407508139155e-14,-202137191.0564155,0.07432034564385406,15022905.906790566,499984.6432884048,False,False,False,16
intact_d6e-09_rho1e+06,intact_oxide,15,34,47,155.185,91.5236,-7.65325,5.19223071e-05,0.33499212540681506,0.039553168552571724,liggghts_pair_gran_local,34037854444.613735,34037854444.65329,True,0.0005498019517792135,1.6152661815779553e-14,8.880764992745173e-18,18523139.270679407,0.0005441923285969349,10080.150292636357,45816.82931493446,False,False,False,28
intact_d6e-09_rho1e+06,intact_oxide,16,34,23,150.507,86.2647,3.21089,0.00596371636,1.6283793927307435,0.008136924391913452,liggghts_pair_gran_local,1440522937.4080133,1440522937.4161503,True,0.0017248516811588649,1.1973788381688052e-12,2.065300901999512e-15,58111230.4312105,0.04034037148720725,2344228.623173734,143737.64009657208,False,False,False,20
intact_d6e-09_rho1e+06,intact_oxide,17,94,47,160.351,90.619,-21.36,3.18255231e-05,0.28456083157791356,0.04656297891219829,liggghts_pair_gran_local,47171656860.11378,47171656860.16034,True,-1.3877787807814457e-17,2.9419759091682847e-28,4.0828117403139473e-45,-4.6755053433552135e-07,9.911683528979442e-18,4.634212930138924e-24,1.1564823173178713e-09,False,False,False,30
intact_d6e-09_rho1e+06,intact_oxide,18,47,67,175.013,91.4122,-21.4151,0.00046001520800000007,0.6931714511700242,0.019115039976956554,liggghts_pair_gran_local,7949687153.6544075,7949687153.673523,True,-0.0005498019517792135,6.916019978536538e-14,3.8024412827434234e-17,-18523139.270679407,0.0023300463166176203,43159.772429841745,45816.82931493446,False,False,False,24
intact_d6e-09_rho1e+06,intact_oxide,19,47,23,163.106,85.5311,0.155074,0.00035186322400000003,0.6339298913836758,0.020901364930243763,liggghts_pair_gran_local,9504929778.694782,9504929778.715683,True,0.0011750497293796514,1.2362529305697043e-13,1.4526586715107319e-16,39588091.160531096,0.004165006168607412,164884.64388700455,97920.81078163761,False,False,False,23
intact_d6e-09_rho1e+06,intact_oxide,20,47,33,174.228,91.5912,0.51013,0.00018966945800000002,0.515920049375882,0.02568227386400038,liggghts_pair_gran_local,14350484448.161793,14350484448.187475,True,-0.0005498019517792135,3.831243145583533e-14,2.10642495918256e-17,-18523139.270679407,0.001290767523393188,23909.066601881957,45816.82931493446,False,False,False,25
intact_d6e-09_rho1e+06,intact_oxide,21,67,80,188.644,92.0488,-20.9088,0.000718662973,0.8043128878926922,0.016473688535210633,liggghts_pair_gran_local,5904475406.650502,5904475406.666976,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,41
intact_d6e-09_rho1e+06,intact_oxide,22,80,33,187.859,92.2277,1.01643,0.000840502458,0.8474152339990715,0.015635782162507734,liggghts_pair_gran_local,5319108377.847302,5319108377.862938,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,42
intact_d6e-09_rho1e+06,intact_oxide,23,59,32,154.34,12.5081,9.36828,0.00553977086,1.5888413659129865,0.008339410267296402,liggghts_pair_gran_local,1513109286.8749914,1513109286.8833308,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,43
intact_d6e-09_rho1e+06,intact_oxide,24,59,21,145.288,12.4795,20.2597,0.006452162260000001,1.6716744239751171,0.007926184554820482,liggghts_pair_gran_local,1366872409.9004943,1366872409.9084206,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,44
intact_d6e-09_rho1e+06,intact_oxide,25,32,95,178.856,12.7784,15.0207,0.003914022540000001,1.4151127542129944,0.009363211490075856,liggghts_pair_gran_local,1907432960.1997278,1907432960.209091,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,45
intact_d6e-09_rho1e+06,intact_oxide,26,32,70,168.564,19.5135,21.3985,0.0014660368399999999,1.0200737356508063,0.012989257086936476,liggghts_pair_gran_local,3670863552.749435,3670863552.762424,True,-0.01637276916909508,4.46019551905549e-12,7.302575168252775e-14,-551607870.0419413,0.1502665141630888,82888191.81612863,1364397.4307579233,False,False,False,11
intact_d6e-09_rho1e+06,intact_oxide,27,21,48,138.831,20.6055,32.3884,0.0034975065000000002,1.363021734908054,0.009721048212700593,liggghts_pair_gran_local,2056012785.1169174,2056012785.1266384,True,-2.4212492516156352e-06,1.177643091099018e-15,2.8513674529938206e-21,-81573.25915553492,3.9675462986243286e-05,3.2364568242926572,201.7707709679696,False,False,False,29
intact_d6e-09_rho1e+06,intact_oxide,28,21,70,159.512,19.4849,32.2899,0.005405775000000001,1.5759263831438555,0.008407753142356332,liggghts_pair_gran_local,1538011280.6131861,1538011280.621594,True,-0.01637276916909508,1.0645415528082444e-11,1.7429493115039426e-13,-551607870.0419413,0.3586500807841973,197834207.15174124,1364397.4307579233,False,False,False,6
intact_d6e-09_rho1e+06,intact_oxide,29,95,41,192.47,23.6515,25.8561,0.00421840554,1.4508840753800303,0.009132362967406217,liggghts_pair_gran_local,1814537489.185961,1814537489.1950934,True,-0.026447084338953,1.4575110460068038e-11,3.8546917558697547e-13,-891017256.1747383,0.49104372958972736,437528436.60084903,2203923.69491275,False,False,True,3
intact_d6e-09_rho1e+06,intact_oxide,30,73,79,336.581,13.0098,20.6203,2.83818369e-07,0.05901061005685624,0.22453589256633227,liggghts_pair_gran_local,1096910426155.7323,1096910426155.9568,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,46
intact_d6e-09_rho1e+06,intact_oxide,31,48,75,139.476,33.934,27.2748,1.9162817400000002e-08,0.024029038404777617,0.5514161564353546,liggghts_pair_gran_local,6615437797518.444,6615437797518.996,True,-0.007790624616843549,1.1776430910990177e-15,9.174575255371737e-18,-262470557.47325972,3.9675462986243286e-05,10413.640888008957,649218.7180702958,False,False,False,27
intact_d6e-09_rho1e+06,intact_oxide,32,75,70,160.157,32.8134,27.1762,1.65808907e-08,0.022897385181313366,0.5786686949221334,liggghts_pair_gran_local,7285503874516.292,7285503874516.871,True,-0.008579723302999916,1.1776430910990175e-15,1.0103851871319093e-17,-289055739.3095261,3.967546298624328e-05,11468.420285936287,714976.9419166597,False,False,False,26
intact_d6e-09_rho1e+06,intact_oxide,33,70,41,182.177,30.3866,32.2338,0.00515923454,1.5515949648775462,0.008539599766647674,liggghts_pair_gran_local,1586626304.6635206,1586626304.6720603,True,-0.01007431516985792,6.349519820888246e-12,6.3967063852888e-14,-339409386.13279694,0.2139189203742273,72606089.44640715,839526.2641548266,False,False,False,13
intact_d6e-09_rho1e+06,intact_oxide,34,70,46,172.452,38.9211,32.2248,0.0015598013300000002,1.0413731274382327,0.012723585476605166,liggghts_pair_gran_local,3522237530.16615,3522237530.1788735,True,-0.03084518107345923,8.757268869340787e-12,2.701195439837842e-13,-1039191627.101479,0.29503735003604503,306600343.8396663,2570431.7561216024,False,False,False,4
intact_d6e-09_rho1e+06,intact_oxide,35,41,46,184.433,43.0376,32.2447,0.000406684037,0.6652766995308287,0.019916524972758348,liggghts_pair_gran_local,8630316981.736115,8630316981.756031,True,-0.02077086590360131,2.406732678244573e-12,4.998992172563326e-14,-699782240.968682,0.08108418757364064,56741274.4874072,1730905.4919667759,False,False,False,14
intact_d6e-09_rho1e+06,intact_oxide,36,41,36,198.667,46.3381,32.204,0.005227230530000001,1.5583816377877278,0.008502410243237751,liggghts_pair_gran_local,1572837041.9552715,1572837041.963774,True,-0.029125635288837153,1.8517897602711714e-11,5.393455318926132e-13,-981259155.3308892,0.6238784623903141,612186453.0342536,2427136.274069763,False,False,True,2
intact_d6e-09_rho1e+06,intact_oxide,37,46,85,164.127,58.8756,32.199,0.0014652487500000002,1.0198909175972424,0.01299158544446658,liggghts_pair_gran_local,3672179694.0469775,3672179694.059969,True,-0.01554047735458395,4.231949046426529e-12,6.576650832174461e-14,-523567487.2383767,0.14257676117682558,74648556.5879367,1295039.7795486625,False,False,False,12
intact_d6e-09_rho1e+06,intact_oxide,38,46,24,176.033,64.3869,32.1893,0.00107514537,0.9198965726734764,0.014403793201981175,liggghts_pair_gran_local,4513914948.3516865,4513914948.36609,True,-0.031290695407839346,6.9320525011588214e-12,2.169087433649116e-13,-1054201257.4531021,0.23354477643285976,246203196.98712438,2607557.9506532787,False,False,False,5
intact_d6e-09_rho1e+06,intact_oxide,39,85,23,155.987,73.2256,21.5908,0.00042409055600000007,0.6746359366382175,0.01964022264515904,liggghts_pair_gran_local,8392520876.783751,8392520876.8033905,True,-0.03551672072170288,4.231949046426533e-12,1.5030495239040799e-13,-1196578444.723521,0.14257676117682572,170604279.142683,2959726.726808573,False,False,False,7
intact_d6e-09_rho1e+06,intact_oxide,40,23,30,157.049,86.3582,21.7812,0.011292686100000001,2.014569973050205,0.006577086016991774,liggghts_pair_gran_local,941166933.0044674,941166933.0110445,True,-0.0017248516811588649,1.8326734829501537e-12,3.161089938081845e-15,-58111230.4312105,0.0617438080248922,3588008.655834935,143737.64009657208,False,False,False,19
intact_d6e-09_rho1e+06,intact_oxide,41,23,33,169.551,86.3322,11.3743,0.00509637951,1.5452681670024786,0.008574563485445014,liggghts_pair_gran_local,1599645163.1380892,1599645163.1466637,True,-0.0017248516811588649,1.0782714322505796e-12,1.8598582926629894e-15,-58111230.4312105,0.03632757549611806,2111040.110662113,143737.64009657208,False,False,False,21
intact_d6e-09_rho1e+06,intact_oxide,42,24,33,179.016,84.797,21.9361,0.0018888363600000002,1.1099788812695344,0.01193716405202715,liggghts_pair_gran_local,3100287302.488104,3100287302.500041,True,-0.021491354349606348,6.932052501158822e-12,1.4897919667247921e-13,-724055904.940006,0.23354477643285979,169099474.44410568,1790946.195800529,False,False,False,8
intact_d6e-09_rho1e+06,intact_oxide,43,27,36,201.547,67.1261,23.3049,0.00457817567,1.4910106840256432,0.008886589574412546,liggghts_pair_gran_local,1718184759.3711677,1718184759.3800542,True,0.0318171694367397,1.851789760271171e-11,5.891870856376744e-13,1071938465.7844998,0.623878462390314,668759321.810666,2651430.786394975,False,False,True,1
intact_d6e-09_rho1e+06,intact_oxide,44,27,33,190.295,84.2357,13.0924,0.004704058860000001,1.5045531011951556,0.008806601767311994,liggghts_pair_gran_local,1687393349.0161884,1687393349.024995,True,-0.012610110935470153,7.473130638304633e-12,9.42370063842823e-14,-424841782.24640125,0.2517740054456669,106964117.19685225,1050842.5779558462,False,False,True,9
intact_d6e-09_rho1e+06,intact_oxide,45,27,49,204.001,84.2122,23.3463,0.00393964606,1.4181940965100863,0.009342867829308979,liggghts_pair_gran_local,1899153319.4434967,1899153319.4528396,True,-0.012610110935470153,6.6398593553801244e-12,8.37293630672627e-14,-424841782.24640125,0.2237006237962933,95037371.70324895,1050842.5779558462,False,False,False,10
intact_d6e-09_rho1e+06,intact_oxide,46,64,50,268.209,74.3474,32.0873,0.0023960263900000005,1.2015646330898921,0.011027288616116194,liggghts_pair_gran_local,2645678693.023004,2645678693.0340314,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,47
intact_d6e-09_rho1e+06,intact_oxide,47,50,53,264.524,88.1515,32.0424,0.00284457683,1.272298925849252,0.010414219277247052,liggghts_pair_gran_local,2359679677.905412,2359679677.9158263,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,48
intact_d6e-09_rho1e+06,intact_oxide,48,50,65,288.66,88.0747,32.1476,0.00400383453,1.425854830753754,0.009292671115050059,liggghts_pair_gran_local,1878800861.5782382,1878800861.5875309,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,49
intact_d6e-09_rho1e+06,intact_oxide,49,90,69,90.4916,92.4451,32.6844,0.006800040030000001,1.7011936809586103,0.0077886487284232805,liggghts_pair_gran_local,1319847796.251684,1319847796.2594726,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,50
intact_d6e-09_rho1e+09,intact_oxide,0,44,17,64.5421,13.6718,3.67623,1.5863159000000004e-07,0.04860860566423625,0.27258547779634584,liggghts_pair_gran_local,1616609201033780.8,1616609201033781.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,32
intact_d6e-09_rho1e+09,intact_oxide,1,18,93,150.873,20.1285,-22.8998,0.0028599508900000003,1.2745869364875182,0.010395524715257235,liggghts_pair_gran_local,2351215561092.641,2351215561092.6514,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,33
intact_d6e-09_rho1e+09,intact_oxide,2,18,59,148.383,12.3775,-2.68812,0.00419758634,1.4484932767164465,0.00914743631398559,liggghts_pair_gran_local,1820532372364.2397,1820532372364.2488,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,34
intact_d6e-09_rho1e+09,intact_oxide,3,20,62,281.998,22.9253,-28.7842,3.67690701e-05,0.29859153171085334,0.04437500261337245,liggghts_pair_gran_local,42842657313588.63,42842657313588.68,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,35
intact_d6e-09_rho1e+09,intact_oxide,4,45,81,308.919,12.1886,-20.0559,0.007953806360000001,1.7924275437680532,0.007392209546247967,liggghts_pair_gran_local,1188907742713.131,1188907742713.1384,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,36
intact_d6e-09_rho1e+09,intact_oxide,5,38,78,383.639,25.1791,-28.5752,1.9810899200000001e-07,0.0523461405823624,0.25312276803200423,liggghts_pair_gran_local,1393997641486204.5,1393997641486204.8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,37
intact_d6e-09_rho1e+09,intact_oxide,6,92,89,224.56,44.5354,-32.8005,0.016893747400000002,2.3040501966404205,0.005750742765639427,liggghts_pair_gran_local,719527671011.3445,719527671011.3502,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,38
intact_d6e-09_rho1e+09,intact_oxide,7,92,58,208.733,59.7592,-32.4349,0.0034924240300000004,1.3623611809383727,0.009725761556765447,liggghts_pair_gran_local,2058007023754.4749,2058007023754.4846,True,1.3877787807814457e-17,6.74331411294058e-30,9.358228238082995e-47,0.0004675505343333797,2.2718607319445054e-16,1.0622096991516766e-19,1.1564823173178713e-09,False,False,False,30
intact_d6e-09_rho1e+09,intact_oxide,8,62,63,289.175,45.8424,-32.0868,1.9508542400000003e-05,0.24172684204441133,0.05481393745079266,liggghts_pair_gran_local,65370471369762.55,65370471369762.6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,39
intact_d6e-09_rho1e+09,intact_oxide,9,61,83,21.9302,81.9558,-16.2518,5.066593200000001e-06,0.1542251790355088,0.08591333842413189,liggghts_pair_gran_local,160590853842453.78,160590853842453.88,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,40
intact_d6e-09_rho1e+09,intact_oxide,10,58,86,208.265,72.198,-20.0158,0.0009892813990000002,0.8947256451926925,0.014809008852257067,liggghts_pair_gran_local,4771463459197.457,4771463459197.472,True,0.004994089558394116,1.0466578233492515e-15,5.22710290680001e-18,168253706849.52466,0.03526249509994651,5933045513.329199,416174.12986617634,False,False,False,18
