% x_um y_um sigma_s_m k_w_mk
280 34.783089 26604.152096 40.690223916
285 34.783089 34121.4199544 46.7647838015
290 34.783089 43871.409346 54.6435631078
295 34.783089 54311.182148 63.0797431499
300 34.783089 63868.5305737 70.8028529888
305 34.783089 71579.3363147 77.033807123
310 34.783089 77129.5251372 81.5188081917
315 34.783089 80526.4160218 84.2637705227
320 34.783089 81906.7044435 85.3791551058
325 34.783089 81546.0743507 85.0877368491
330 34.783089 79773.510871 83.65536232
335 34.783089 76822.7507649 81.270909709
340 34.783089 72946.818711 78.1388434029
345 34.783089 68655.8990519 74.6714335773
350 34.783089 64503.3762555 71.3158596004
355 34.783089 60454.7560483 68.0442473117
360 34.783089 55734.2704303 64.229713479
365 34.783089 49610.2213718 59.2809869671
370 34.783089 42267.6351836 53.3475839868
375 34.783089 34691.7787427 47.2256797921
380 34.783089 27751.3972977 41.6172907456
385 34.783089 21619.6541869 36.6623468177
390 34.783089 16076.9315793 32.183379054
395 34.783089 11105.2041012 28.1658214959
400 34.783089 7017.02143663 24.8622395448
0 39.7521017143 22090.749439 37.0430298497
5 39.7521017143 32553.8888552 45.4980920042
10 39.7521017143 42335.7163786 53.4025990938
15 39.7521017143 48877.1521932 58.6886078329
20 39.7521017143 50601.9032553 60.0823460649
25 39.7521017143 47719.3706649 57.7530267999
30 39.7521017143 42072.0107446 53.189503632
35 39.7521017143 36177.0502519 48.4258991935
40 39.7521017143 32140.20592 45.1638027636
45 39.7521017143 31058.1768277 44.2894358204
50 39.7521017143 32950.4810124 45.8185705151
55 39.7521017143 36889.6216148 49.0017144362
60 39.7521017143 41223.4926632 52.5038324551
65 39.7521017143 44075.6003171 54.8085659128
70 39.7521017143 44128.1206717 54.8510066034
75 39.7521017143 41300.842986 52.5663377665
80 39.7521017143 36861.3536943 48.9788716721
85 39.7521017143 32829.6297211 45.7209129059
90 39.7521017143 31003.3667082 44.2451448147
95 39.7521017143 32176.741821 45.193326724
100 39.7521017143 35939.5536222 48.233982725
105 39.7521017143 41020.7847409 52.3400280734
110 39.7521017143 45900.8169132 56.2834884147
115 39.7521017143 49411.0444589 59.1200359264
120 39.7521017143 51026.633589 60.4255624962
125 39.7521017143 50646.6058612 60.1184693828
130 39.7521017143 48106.2650072 58.0656686927
135 39.7521017143 43068.9469006 53.9951086066
140 39.7521017143 35566.8160954 47.9327806832
145 39.7521017143 26577.4173075 40.6686200464
150 39.7521017143 17829.6527054 33.5997193579
155 39.7521017143 10892.5558877 27.9939845558
160 39.7521017143 6402.13544584 24.3653619764
165 39.7521017143 4055.84893392 22.4693728759
170 39.7521017143 3200.37770881 21.778082997
175 39.7521017143 3441.65549828 21.9730549481
180 39.7521017143 4916.26530655 23.1646588336
185 39.7521017143 8183.57150712 25.8049062684
190 39.7521017143 13800.7150046 30.344012125
195 39.7521017143 21701.746362 36.7286839289
200 39.7521017143 30748.972001 44.0395733341
205 39.7521017143 38982.5172252 50.6929432123
210 39.7521017143 44630.8485841 55.2572513811
215 39.7521017143 47087.8575421 57.2427131653
220 39.7521017143 46910.3833782 57.0992996995
225 39.7521017143 44895.5615822 55.4711608745
230 39.7521017143 41317.5683639 52.5798532234
235 39.7521017143 36125.3897204 48.3841533094
240 39.7521017143 29690.0559926 43.1838836304
245 39.7521017143 23092.4011237 37.8524453525
250 39.7521017143 17598.9205455 33.4132691277
255 39.7521017143 13916.2634029 30.437384568
260 39.7521017143 11962.5438688 28.8586213081
265 39.7521017143 11309.0341089 28.3305326133
270 39.7521017143 11850.1848111 28.7678261099
275 39.7521017143 14118.9182827 30.601146087
280 39.7521017143 18984.004186 34.5325286352
285 39.7521017143 26943.3652132 40.9643355258
290 39.7521017143 37514.1095314 49.5063511365
295 39.7521017143 49177.6271915 58.9314159123
300 39.7521017143 59977.1972233 67.6583411905
305 39.7521017143 68354.6412624 74.4279929393
310 39.7521017143 73625.0001825 78.6868688344
315 39.7521017143 75898.7067568 80.5242074802
320 39.7521017143 75747.4835928 80.4020069436
325 39.7521017143 73881.4855382 78.8941297278
330 39.7521017143 70872.191701 76.4623771321
335 39.7521017143 67033.4576097 73.3603697856
340 39.7521017143 62625.3503565 69.7982629143
345 39.7521017143 58129.6526554 66.1653758832
350 39.7521017143 54061.4734438 62.8779583384
355 39.7521017143 50370.9644348 59.8957288362
360 39.7521017143 46262.9165071 56.5760941472
365 39.7521017143 40909.2234492 52.2498775347
370 39.7521017143 34339.913208 46.9413440065
375 39.7521017143 27469.6284518 41.3895987489
380 39.7521017143 21273.5703621 36.3826831209
385 39.7521017143 16104.2139385 32.2054254048
390 39.7521017143 11791.622869 28.7205033285
395 39.7521017143 8157.04913048 25.7834740448
400 39.7521017143 5255.71144716 23.4389587452
0 44.7211144286 21777.2535616 36.7896998477
5 44.7211144286 31873.5968516 44.9483610922
10 44.7211144286 41117.3618012 52.4180701424
15 44.7211144286 47068.6326077 57.2271778648
20 44.7211144286 48391.6808531 58.2963077601
25 44.7211144286 45549.1915431 55.9993467015
30 44.7211144286 40464.368953 51.8903991539
35 44.7211144286 35437.6720131 47.8284218288
40 44.7211144286 32142.0442437 45.1652882778
45 44.7211144286 31296.3641382 44.4819104147
50 44.7211144286 32833.0608399 45.7236855272
55 44.7211144286 36022.4221232 48.3009471703
60 44.7211144286 39498.0335038 51.1095220232
65 44.7211144286 41589.9679426 52.7999740951
70 44.7211144286 41095.5175407 52.4004182147
75 44.7211144286 38043.015195 49.9337496525
80 44.7211144286 33845.5601296 46.5418667714
85 44.7211144286 30605.413681 43.9235666109
90 44.7211144286 29942.3940296 43.3877931552
95 44.7211144286 32147.7722843 45.1699169974
100 44.7211144286 36236.8133168 48.4741925792
105 44.7211144286 40701.5395391 52.0820521528
110 44.7211144286 44278.2558335 54.9723279462
115 44.7211144286 46293.3873271 56.600717032
120 44.7211144286 46601.7763639 56.849920294
125 44.7211144286 45269.6552488 55.7734587869
130 44.7211144286 42224.5476065 53.3127657426
135 44.7211144286 37246.5475526 49.2901394364
140 44.7211144286 30445.5583921 43.7943906199
145 44.7211144286 22728.3147987 37.5582341808
150 44.7211144286 15590.211631 31.7900700049
155 44.7211144286 10289.0198579 27.506278673
160 44.7211144286 7177.22427514 24.991696384
165 44.7211144286 5779.02268129 23.8618365101
170 44.7211144286 5433.82965343 23.5828926492
175 44.7211144286 5902.92407416 23.9619588478
180 44.7211144286 7534.87715398 25.2807088113
185 44.7211144286 10994.955139 28.0767314254
190 44.7211144286 16760.0010274 32.7353543656
195 44.7211144286 24588.902044 39.0617390254
200 44.7211144286 33263.3335039 46.0713806092
205 44.7211144286 40950.0949389 52.2829050011
210 44.7211144286 46131.0669814 56.4695490759
215 44.7211144286 48359.7265969 58.2704861389
220 44.7211144286 48096.5377522 58.0578082846
225 44.7211144286 45850.6924279 56.2429837801
230 44.7211144286 41660.8684147 52.8572674058
235 44.7211144286 35485.578265 47.8671339515
240 44.7211144286 27919.0091637 41.7527346777
245 44.7211144286 20284.0773959 35.5830928451
250 44.7211144286 13958.5784809 30.4715785705
255 44.7211144286 9648.55498146 26.9887312981
260 44.7211144286 7263.30061337 25.0612530209
265 44.7211144286 6380.42055753 24.3478145919
270 44.7211144286 6843.82017871 24.7222789323
275 44.7211144286 9068.59925974 26.5200802099
280 44.7211144286 13872.3787298 30.4019222059
285 44.7211144286 21892.0724345 36.8824827754
290 44.7211144286 32876.7825982 45.759016241
295 44.7211144286 45346.6243116 55.8356560094
300 44.7211144286 57005.3230043 65.2568266702
305 44.7211144286 65732.7081558 72.3092591158
310 44.7211144286 70454.1504488 76.1245660192
315 44.7211144286 71341.2641381 76.8414255661
320 44.7211144286 69416.7998195 75.2863028845
325 44.7211144286 65944.2148203 72.4801735922
330 44.7211144286 61889.075024 69.2032929487
335 44.7211144286 57690.6179933 65.8106003986
340 44.7211144286 53499.1399542 62.4235474377
345 44.7211144286 49596.372743 59.2697961559
350 44.7211144286 46384.8631737 56.6746369081
355 44.7211144286 43833.5733338 54.6129885525
360 44.7211144286 41132.3466141 52.4301790821
365 44.7211144286 37231.3844393 49.2778864156
370 44.7211144286 31815.7211121 44.9015928179
375 44.7211144286 25611.0573285 39.8877230938
380 44.7211144286 19704.1201881 35.1144405561
385 44.7211144286 14714.9121458 31.0827572895
390 44.7211144286 10656.5586088 27.8032796839
395 44.7211144286 7356.79079255 25.1368006404
400 44.7211144286 4779.84531594 23.0544204573
0 49.6901271429 21543.5252764 36.6008285062
5 49.6901271429 31137.4845901 44.3535229011
10 49.6901271429 39640.7188227 51.2248232911
15 49.6901271429 44897.9511869 55.4730918682
20 49.6901271429 46072.0313221 56.4218434926
25 49.6901271429 44067.6227891 54.8021194256
30 49.6901271429 40826.8448931 52.1833090045
35 49.6901271429 38088.6532798 49.970628913
40 49.6901271429 36638.4373416 48.7987372458
45 49.6901271429 36498.9090886 48.6859871423
50 49.6901271429 37471.2528164 49.4717194476
55 49.6901271429 39228.9027032 50.8920425884
60 49.6901271429 41032.6715061 52.3496335403
65 49.6901271429 41764.9294019 52.9413570925
70 49.6901271429 40561.1820298 51.9686319432
75 49.6901271429 37579.4411449 49.5591443595
80 49.6901271429 34219.5788879 46.8441041519
85 49.6901271429 32426.6003393 45.3952325974
90 49.6901271429 33408.6864176 46.1888375092
95 49.6901271429 36768.4205252 48.9037741617
100 49.6901271429 40852.849321 52.2043226836
105 49.6901271429 43968.6724441 54.7221595508
110 49.6901271429 45295.5617328 55.7943933195
115 49.6901271429 44875.6963436 55.4551081565
120 49.6901271429 43090.603639 54.0126090012
125 49.6901271429 40232.5577795 51.7030769935
130 49.6901271429 36346.092198 48.5624987459
135 49.6901271429 31348.8229669 44.5243013874
140 49.6901271429 25427.2600226 39.7392000182
145 49.6901271429 19382.1560159 34.8542674876
150 49.6901271429 14421.7013326 30.8458192587
155 49.6901271429 11419.2731189 28.4196146415
160 49.6901271429 10319.5297581 27.5309331379
165 49.6901271429 10305.2610164 27.5194028416
170 49.6901271429 10590.52081 27.7499158061
175 49.6901271429 11118.0147662 28.1761735484
180 49.6901271429 12584.239078 29.3610012751
185 49.6901271429 15864.6418112 32.0118317667
190 49.6901271429 21350.0703117 36.444501262
195 49.6901271429 28591.3965475 42.2960780182
200 49.6901271429 36360.3851741 48.5740486255
205 49.6901271429 43121.2582151 54.0373803759
210 49.6901271429 47729.4111515 57.7611403245
215 49.6901271429 49848.7548344 59.4737412803
220 49.6901271429 49686.9234762 59.3429684656
225 49.6901271429 47375.4197481 57.4750866651
230 49.6901271429 42778.1235153 53.7600998104
235 49.6901271429 35977.2993842 48.2644843509
240 49.6901271429 27803.9876821 41.659788026
245 49.6901271429 19701.4181591 35.1122570983
250 49.6901271429 13003.6097073 29.6998866322
255 49.6901271429 8332.67951892 25.9253975911
260 49.6901271429 5590.80241988 23.7097393292
265 49.6901271429 4412.16383456 22.7573041087
270 49.6901271429 4668.95758834 22.9648142128
275 49.6901271429 6743.22584927 24.6409905853
280 49.6901271429 11431.5309501 28.4295199597
285 49.6901271429 19437.4676451 34.8989637536
290 49.6901271429 30614.3211977 43.9307646042
295 49.6901271429 43464.848038 54.3150287176
300 49.6901271429 55456.6707602 64.0053905133
305 49.6901271429 64115.3098884 71.0022706169
310 49.6901271429 68123.5835927 74.2412796709
315 49.6901271429 67688.1059733 73.8893785643
320 49.6901271429 64145.6060359 71.0267523522
325 49.6901271429 59229.8038515 67.0543869507
330 49.6901271429 54345.1609996 63.1072008077
335 49.6901271429 50143.7114999 59.712090101
340 49.6901271429 46689.2799988 56.9206303021
345 49.6901271429 44028.1428251 54.7702164243
350 49.6901271429 42417.0688448 53.4683384605
355 49.6901271429 41800.1102316 52.9697860457
360 49.6901271429 41231.6313819 52.5104091975
365 49.6901271429 39256.0756266 50.9140005063
370 49.6901271429 35078.718072 47.538358038
375 49.6901271429 29229.0169675 42.8113268424
380 49.6901271429 22985.8480613 37.7663418677
385 49.6901271429 17329.7186496 33.1957322421
390 49.6901271429 12552.3482044 29.3352308722
395 49.6901271429 8615.11160383 26.1536255384
400 49.6901271429 5533.15886982 23.6631586827
0 54.6591398571 21643.8977077 36.6819375416
5 54.6591398571 30857.7251797 44.1274546907
10 54.6591398571 38714.2496438 50.4761613284
15 54.6591398571 43343.2682623 54.2167824342
20 54.6591398571 44451.6302356 55.1124284732
25 54.6591398571 43449.2957314 54.3024611971
30 54.6591398571 42318.8143747 53.3889409088
35 54.6591398571 42181.8998841 53.2783029366
40 54.6591398571 42832.5121358 53.8040502107
45 54.6591398571 43511.7692738 54.3529448677
50 54.6591398571 43868.1230772 54.6409075371
55 54.6591398571 44021.5166642 54.7648619508
60 54.6591398571 43942.1943364 54.7007631001
65 54.6591398571 43153.5017651 54.0634357698
70 54.6591398571 41191.4958727 52.4779764627
75 54.6591398571 38350.0605791 50.1818671346
80 54.6591398571 35954.0237173 48.2456757312
85 54.6591398571 35688.3358197 48.0309784401
90 54.6591398571 38269.4190816 50.1167022882
95 54.6591398571 42608.9403167 53.6233861145
100 54.6591398571 46456.5003045 56.7325254986
105 54.6591398571 48016.1010301 57.9928089132
110 54.6591398571 46946.9195738 57.128823898
115 54.6591398571 43987.9980404 54.7377761942
120 54.6591398571 40008.3808826 51.5219239455
125 54.6591398571 35509.5086294 47.8864716197
130 54.6591398571 30681.3290319 43.984912349
135 54.6591398571 25648.7395848 39.9181734019
140 54.6591398571 20765.6013765 35.9722031326
145 54.6591398571 16814.3561838 32.7792777242
150 54.6591398571 14763.1587187 31.1217444191
155 54.6591398571 15039.9311646 31.3453989209
160 54.6591398571 16955.9098162 32.8936644979
165 54.6591398571 19019.4052342 34.5611355428
170 54.6591398571 20072.1009346 35.411798735
175 54.6591398571 20248.6026324 35.5544263696
180 54.6591398571 20822.4812817 36.0181666923
185 54.6591398571 23115.4871943 37.8711007631
190 54.6591398571 27532.8979799 41.4407256403
195 54.6591398571 33447.178173 46.219941958
200 54.6591398571 39713.7465887 51.2838356273
205 54.6591398571 45245.5489769 55.7539789712
210 54.6591398571 49338.6008753 59.0614956568
215 54.6591398571 51672.6554297 60.9476003472
220 54.6591398571 52043.0834589 61.2469361284
225 54.6591398571 50126.2879634 59.6980104755
230 54.6591398571 45633.9662302 56.0678514992
235 54.6591398571 38781.8393449 50.5307792686
240 54.6591398571 30544.8992797 43.8746660846
245 54.6591398571 22331.7475229 37.2377757761
250 54.6591398571 15334.0042688 31.5830337525
255 54.6591398571 10116.3166637 27.3667205363
260 54.6591398571 6692.42757057 24.5999414712
265 54.6591398571 4889.90703673 23.1433592216
270 54.6591398571 4717.42538592 23.0039801098
275 54.6591398571 6574.43073642 24.5045904941
280 54.6591398571 11185.8070228 28.23095517
285 54.6591398571 19153.7114086 34.6696657847
290 54.6591398571 30238.4878815 43.6270609143
295 54.6591398571 42875.3599277 53.838674689
300 54.6591398571 54504.8505877 63.2362428991
305 54.6591398571 62668.3223399 69.8329877494
310 54.6591398571 66067.4491658 72.5797569017
315 54.6591398571 64883.5821259 71.6230966674
320 54.6591398571 60431.4516704 68.0254154912
325 54.6591398571 54565.4033817 63.2851744499
330 54.6591398571 48999.0840394 58.7871386177
335 54.6591398571 44710.5258385 55.3216370412
340 54.6591398571 41890.1241923 53.0425245998
345 54.6591398571 40511.2002232 51.9282426046
350 54.6591398571 40726.0685181 52.10187355
355 54.6591398571 42379.5141937 53.4379912677
360 54.6591398571 44262.060856 54.9592410957
365 54.6591398571 44413.0864521 55.0812819815
370 54.6591398571 41526.3762948 52.7485869049
375 54.6591398571 35936.1581632 48.2312389197
380 54.6591398571 29100.2165462 42.7072456939
385 54.6591398571 22345.2661799 37.2486999434
390 54.6591398571 16279.9904492 32.3474670297
395 54.6591398571 11104.577492 28.165315145
400 54.6591398571 7004.24430931 24.8519145934
0 59.6281525714 22199.8149379 37.1311635862
5 59.6281525714 31408.387775 44.5724345656
10 59.6281525714 39049.5370749 50.7471006666
15 59.6281525714 43352.3098237 54.2240887465
20 59.6281525714 44338.2294793 55.0207914985
25 59.6281525714 43795.2841153 54.5820477699
30 59.6281525714 43842.1472675 54.6199169838
35 59.6281525714 45291.2595752 55.7909168285
40 59.6281525714 47311.4010793 57.4233544075
45 59.6281525714 48590.4523289 58.4569311749
50 59.6281525714 48611.9332807 58.4742895197
55 59.6281525714 47736.947483 57.7672302893
60 59.6281525714 46381.5420238 56.6719531505
65 59.6281525714 44508.297179 55.1582199426
70 59.6281525714 41963.5821914 53.1018845991
75 59.6281525714 39169.7309113 50.844226999
80 59.6281525714 37381.7400801 49.3993859233
85 59.6281525714 38022.7972956 49.917411956
90 59.6281525714 41394.3910508 52.6419321623
95 59.6281525714 45956.9595771 56.3288562239
100 59.6281525714 49183.0346111 58.9357855443
105 59.6281525714 49354.8737482 59.0746454531
110 59.6281525714 46522.9942602 56.786257988
115 59.6281525714 41858.2353421 53.016755832
120 59.6281525714 36464.1465365 48.6578961911
125 59.6281525714 30912.352861 44.1715982715
130 59.6281525714 25507.6989941 39.8042012074
135 59.6281525714 20636.8083631 35.8681279702
140 59.6281525714 16955.7401126 32.8935273637
145 59.6281525714 15417.8992526 31.6508276788
150 59.6281525714 16909.0578907 32.8558043562
155 59.6281525714 21410.2444589 36.4931268355
160 59.6281525714 27359.4598308 41.3005736006
165 59.6281525714 32193.2671926 45.2066805597
170 59.6281525714 34067.1452788 46.7209254778
175 59.6281525714 33292.6396365 46.0950623325
180 59.6281525714 31990.5053889 45.0428326375
185 59.6281525714 32266.737905 45.2660508323
190 59.6281525714 34756.755769 47.27818648
195 59.6281525714 38734.3042038 50.4923670334
200 59.6281525714 43161.9221547 54.070240125
205 59.6281525714 47396.1503549 57.4918386706
210 59.6281525714 51115.6939458 60.4975304612
215 59.6281525714 53930.9119037 62.7724540636
220 59.6281525714 55196.1379844 63.7948589773
225 59.6281525714 54187.3694691 62.9796925003
230 59.6281525714 50509.5089353 60.0076839882
235 59.6281525714 44430.1607829 55.0950794205
240 59.6281525714 36852.6627558 48.9718486916
245 59.6281525714 28921.0947493 42.5625008076
250 59.6281525714 21581.1618952 36.6312419355
255 59.6281525714 15412.875011 31.6467676856
260 59.6281525714 10729.3743254 27.862120667
265 59.6281525714 7751.50617706 25.4557625673
270 59.6281525714 6762.96356791 24.6569402569
275 59.6281525714 8215.49629038 25.830704073
280 59.6281525714 12661.3080148 29.4232792039
285 59.6281525714 20383.0922095 35.6631048158
290 59.6281525714 30846.4383841 44.1183340477
295 59.6281525714 42431.3588859 53.4798859684
300 59.6281525714 52860.2881984 61.9073035947
305 59.6281525714 60133.8645324 67.7849410363
310 59.6281525714 63237.0539442 70.2925688438
315 59.6281525714 62198.8331285 69.4536025281
320 59.6281525714 57856.3293161 65.9445085383
325 59.6281525714 51687.4587899 60.9595626585
330 59.6281525714 45469.7678536 55.9351659423
335 59.6281525714 40610.3052358 52.0083274632
340 59.6281525714 37735.5616136 49.685302314
345 59.6281525714 37015.9409807 49.1037906915
350 59.6281525714 38581.3947927 50.3688038729
355 59.6281525714 42129.9345465 53.2363107447
360 59.6281525714 46184.1946191 56.5124805003
365 59.6281525714 48387.829633 58.293195663
370 59.6281525714 47018.9540864 57.1870336052
375 59.6281525714 42138.7158448 53.2434067433
380 59.6281525714 35154.8375124 47.5998686969
385 59.6281525714 27546.8153837 41.4519720272
390 59.6281525714 20217.762804 35.5295052962
395 59.6281525714 13715.2855812 30.2749782475
400 59.6281525714 8507.89345883 26.0669846132
0 64.5971652857 23147.3988252 37.8968879396
5 64.5971652857 32838.1551463 45.7278021384
10 64.5971652857 40889.9915207 52.2343365823
15 64.5971652857 45335.135389 55.8263720315
20 64.5971652857 46086.3523476 56.4334160385
25 64.5971652857 45024.5591387 55.5754013242
30 64.5971652857 44525.5969751 55.1721995758
35 64.5971652857 45650.1114182 56.0808981157
40 64.5971652857 47655.6020643 57.7014966176
45 64.5971652857 49144.3574291 58.9045312558
50 64.5971652857 49427.6705553 59.1334711558
55 64.5971652857 48710.4482008 58.553897536
60 64.5971652857 47342.0310654 57.4481059114
65 64.5971652857 45337.255211 55.828085019
70 64.5971652857 42675.4757252 53.6771521012
75 64.5971652857 39877.9616916 51.4165347003
80 64.5971652857 38137.4879899 50.010091305
85 64.5971652857 38642.9892442 50.4185771671
90 64.5971652857 41454.3614062 52.6903930555
95 64.5971652857 44996.571577 55.5527851127
100 64.5971652857 46971.1382306 57.1483945298
105 64.5971652857 46008.2271215 56.3702845427
110 64.5971652857 42416.9876133 53.4682728188
115 64.5971652857 37420.0009541 49.4303038013
120 64.5971652857 31990.8472967 45.0431089266
125 64.5971652857 26534.0454629 40.6335720912
130 64.5971652857 21332.8232269 36.4305642237
135 64.5971652857 16991.7789127 32.9226496264
140 64.5971652857 14556.6130066 30.9548387932
145 64.5971652857 15358.9900885 31.6032243139
150 64.5971652857 20423.364908 35.6956484105
155 64.5971652857 29382.1431103 42.9350651396
160 64.5971652857 39707.6237193 51.278887854
165 64.5971652857 47538.223093 57.6066449237
170 64.5971652857 50136.0635367 59.7059099286
175 64.5971652857 47944.925526 57.9352933543
180 64.5971652857 44081.8195752 54.8135915759
185 64.5971652857 41692.4074767 52.8827535165
190 64.5971652857 41870.9495043 53.0270299025
195 64.5971652857 43884.777945 54.6543660162
200 64.5971652857 46713.0576945 56.9398446016
205 64.5971652857 49934.4419187 59.5429833686
210 64.5971652857 53409.1776191 62.3508506013
215 64.5971652857 56659.1553776 64.9770952546
220 64.5971652857 58793.3011035 66.7016574574
225 64.5971652857 58950.7987284 66.8289282653
230 64.5971652857 56749.5679124 65.0501558888
235 64.5971652857 52383.6158272 61.5221137998
240 64.5971652857 46389.6000461 56.6784646837
245 64.5971652857 39355.4177987 50.994277009
250 64.5971652857 31835.2695293 44.9173895186
255 64.5971652857 24462.0141639 38.9592033647
260 64.5971652857 18007.9697188 33.7438139142
265 64.5971652857 13276.9905745 29.9208004643
270 64.5971652857 10977.8183741 28.0628835347
275 64.5971652857 11673.6874151 28.6252019516
280 64.5971652857 15670.6421886 31.8550643948
285 64.5971652857 22747.7876262 37.573969799
290 64.5971652857 31921.1556102 44.9867924123
295 64.5971652857 41568.7799213 52.7828524616
300 64.5971652857 49990.0240996 59.5878982623
305 64.5971652857 55997.6213025 64.4425222647
310 64.5971652857 59020.5448259 66.8852887482
315 64.5971652857 58796.7335676 66.7044311658
320 64.5971652857 55334.202972 63.906426644
325 64.5971652857 49356.7434859 59.0761563523
330 64.5971652857 42481.9975478 53.5208060992
335 64.5971652857 36565.3034199 48.7396391272
340 64.5971652857 32864.9284491 45.7494371306
345 64.5971652857 31935.5159744 44.998396747
350 64.5971652857 33942.0420855 46.6198319882
355 64.5971652857 38454.4923922 50.2662564785
360 64.5971652857 43895.5807092 54.6630955226
365 64.5971652857 47827.1783081 57.8401440874
370 64.5971652857 48308.5974562 58.2291696615
375 64.5971652857 44982.1613041 55.5411404478
380 64.5971652857 38816.4070371 50.5587127572
385 64.5971652857 31124.2785908 44.3428513865
390 64.5971652857 23034.7649593 37.8058706741
395 64.5971652857 15541.7457928 31.7509056911
400 64.5971652857 9491.92110427 26.8621584681
0 69.566178 24410.385469 38.9174832073
5 69.566178 35014.2177677 47.48623658
10 69.566178 44045.8870169 54.7845551652
15 69.566178 49066.5962446 58.841693935
20 69.566178 49468.189934 59.1662140881
25 69.566178 46929.5385998 57.1147786665
30 69.566178 44183.8236335 54.8960190978
35 69.566178 43086.678269 54.009436985
40 69.566178 43705.9254957 54.5098387844
45 69.566178 45039.575563 55.5875358084
50 69.566178 46223.6156987 56.5443359182
55 69.566178 46906.0063469 57.0957627046
60 69.566178 46861.9525452 57.0601636729
65 69.566178 45790.1799389 56.1940847991
70 69.566178 43637.4134461 54.454475512
75 69.566178 40977.0776123 52.3047091817
80 69.566178 38911.2837718 50.6353808257
85 69.566178 38398.4908603 50.2210027154
90 69.566178 39425.2409447 51.0506997533
95 69.566178 40784.9036616 52.1494171003
100 69.566178 40885.9970441 52.2311087225
105 69.566178 38966.2018581 50.6797590773
110 69.566178 35505.045821 47.8828653099
115 69.566178 31478.1906066 44.6288408942
120 69.566178 27416.0450878 41.3462990609
125 69.566178 23286.2177405 38.0090648408
130 69.566178 19107.2402815 34.6321133588
135 69.566178 15533.9402447 31.7445981775
140 69.566178 13991.4219176 30.4981187213
145 69.566178 16330.5526937 32.3883254091
150 69.566178 23913.7339692 38.516148662
155 69.566178 36217.9737099 48.4589686545
160 69.566178 49944.4251193 59.5510506014
165 69.566178 60122.2741113 67.7755750394
170 69.566178 63218.5640435 70.2776275099
175 69.566178 59741.3910993 67.4677907873
180 69.566178 53636.4109601 62.5344735031
185 69.566178 48994.3085302 58.7832796204
190 69.566178 47419.8567502 57.5109953537
195 69.566178 48231.1406706 58.1665783197
200 69.566178 50289.5617983 59.829948928
205 69.566178 53078.2843874 62.0834621312
210 69.566178 56389.6711988 64.7593302616
215 69.566178 59719.6195015 67.450197577
220 69.566178 62287.943331 69.5256107725
225 69.566178 63487.2930607 70.4947822712
230 69.566178 63116.9871959 70.1955452088
235 69.566178 61189.4735561 68.6379584292
240 69.566178 57620.799958 65.7541817842
245 69.566178 52207.7095697 61.3799673291
250 69.566178 44980.6225042 55.5398969731
255 69.566178 36588.5133888 48.7583946576
260 69.566178 28282.3161772 42.0463161028
265 69.566178 21506.5401822 36.5709415614
270 69.566178 17489.5779074 33.3249114403
275 69.566178 17006.7762482 32.9347686854
280 69.566178 20159.209685 35.4821896444
285 69.566178 26177.5289812 40.3454779646
290 69.566178 33567.5522875 46.3172139697
295 69.566178 40729.2968763 52.1044823243
300 69.566178 46648.8090243 56.8879264842
305 69.566178 51041.7825058 60.4378040451
310 69.566178 53785.3150137 62.6548000111
315 69.566178 54293.3176236 63.0653071706
320 69.566178 51736.4411064 60.9991443284
325 69.566178 46065.1796224 56.4163067655
330 69.566178 38644.6834723 50.4199462402
335 69.566178 31642.8444251 44.7618944849
340 69.566178 26852.8562853 40.8911969982
345 69.566178 25172.6635238 39.5334654738
350 69.566178 26795.4936962 40.8448433909
355 69.566178 31246.3391944 44.4414862177
360 69.566178 37110.7652148 49.1804163352
365 69.566178 42241.7460153 53.3266634467
370 69.566178 44705.6200213 55.3176727445
375 69.566178 43619.1162968 54.4396899368
380 69.566178 39178.8305344 50.8515802298
385 69.566178 32245.7973984 45.2491292108
390 69.566178 24081.6637916 38.6518495286
395 69.566178 16154.997716 32.2464628008
400 69.566178 9716.85490766 27.0439231577
0 74.5351907143 25941.6755031 40.1548892954
5 74.5351907143 37688.221905 49.6470480041
10 74.5351907143 47972.6813226 57.9577222809
15 74.5351907143 53751.8141825 62.6277286323
20 74.5351907143 53699.780842 62.5856814885
25 74.5351907143 49150.0258974 58.9091118363
30 74.5351907143 43245.382398 54.1376827458
35 74.5351907143 38924.1569707 50.6457834106
40 74.5351907143 37451.6523336 49.4558806736
45 74.5351907143 38478.5771964 50.2857189466
50 74.5351907143 40952.3114013 52.2846960819
55 74.5351907143 43736.7130819 54.534717642
60 74.5351907143 45769.4548015 56.1773372133
65 74.5351907143 46266.9558467 56.57935826
70 74.5351907143 45079.3147948 55.6196483191
75 74.5351907143 42799.4489311 53.7773324696
80 74.5351907143 40397.3431412 51.8362368818
85 74.5351907143 38592.167262 50.3775088986
90 74.5351907143 37393.3762559 49.4087888937
95 74.5351907143 36167.1825517 48.4179252943
100 74.5351907143 34241.7489139 46.8620193243
105 74.5351907143 31569.4656807 44.7025985298
110 74.5351907143 28783.3250221 42.451171735
115 74.5351907143 26527.0394744 40.6279106863
120 74.5351907143 24752.6703227 39.1940770284
125 74.5351907143 22768.3974866 37.5906242316
130 74.5351907143 20037.3741534 35.3837366896
135 74.5351907143 17026.5804519 32.9507720824
140 74.5351907143 15456.5601899 31.6820688403
145 74.5351907143 17743.5188117 33.5301162114
