% x_um y_um sigma_s_m k_w_mk
345 0 26655.81174 36.0004693299
350 0 23072.0725783 34.4806958525
355 0 19843.6864746 33.3776903499
360 0 17399.3254274 32.8489074623
365 0 15898.8781415 32.8218624731
370 0 15063.7151013 32.9563992297
375 0 14188.4492437 32.7152334061
380 0 12548.5113755 31.6245700755
385 0 9948.47417086 29.5906264524
390 0 6872.85974485 26.9935850968
395 0 4083.32853568 24.4506655665
400 0 2086.59766672 22.452911493
0 4.96901271429 10819.748909 26.4050782504
5 4.96901271429 16726.5892948 30.1302109987
10 4.96901271429 22604.609697 34.1590257269
15 4.96901271429 26931.9907418 37.7741983809
20 4.96901271429 28799.1892483 40.5432111385
25 4.96901271429 28544.5350588 42.5752695881
30 4.96901271429 27436.7281524 44.2969316671
35 4.96901271429 26663.9455893 45.9600662065
40 4.96901271429 26650.1284915 47.4138477313
45 4.96901271429 27218.2747829 48.3248062631
50 4.96901271429 28037.4453564 48.4906838217
55 4.96901271429 28725.2380547 47.9272521877
60 4.96901271429 28826.8396995 46.8314161624
65 4.96901271429 28073.1116087 45.5820432753
70 4.96901271429 26642.7356105 44.6547098686
75 4.96901271429 25022.3352037 44.3618788952
80 4.96901271429 23697.8776789 44.6593975738
85 4.96901271429 23053.6924923 45.232185142
90 4.96901271429 23340.128205 45.7113911701
95 4.96901271429 24536.6803223 45.8180624289
100 4.96901271429 26383.3282023 45.4709137781
105 4.96901271429 28665.3395911 44.8764263697
110 4.96901271429 31224.6272568 44.4009292627
115 4.96901271429 33460.938481 44.1895995304
120 4.96901271429 34067.6364053 43.9327697868
125 4.96901271429 31731.7868197 43.1136617884
130 4.96901271429 26276.7837045 41.4562761311
135 4.96901271429 19014.486106 39.0422229669
140 4.96901271429 11918.2728624 36.0720482161
145 4.96901271429 6451.8638753 32.7088361743
150 4.96901271429 3027.16585395 29.190103271
155 4.96901271429 1253.92364582 25.9242210237
160 4.96901271429 488.370351271 23.3376616499
165 4.96901271429 211.63826497 21.634984601
170 4.96901271429 128.894344229 20.7449096259
175 4.96901271429 114.492588457 20.4772996314
180 4.96901271429 139.330879524 20.7085266019
185 4.96901271429 241.011120147 21.4406603576
190 4.96901271429 540.861823122 22.7142233252
195 4.96901271429 1278.18870017 24.4663618712
200 4.96901271429 2795.3786144 26.4745128647
205 4.96901271429 5389.45432391 28.4525367569
210 4.96901271429 9019.57155997 30.1910497053
215 4.96901271429 13045.9049332 31.5709761217
220 4.96901271429 16313.5174582 32.4719044479
225 4.96901271429 17725.4290135 32.7875461197
230 4.96901271429 16970.6096823 32.6094125817
235 4.96901271429 14757.9925409 32.3287329302
240 4.96901271429 12257.0518597 32.4380055167
245 4.96901271429 10227.2567474 33.1854303323
250 4.96901271429 8646.76459156 34.4036471438
255 4.96901271429 7094.33951605 35.6050058871
260 4.96901271429 5364.33113658 36.2273199153
265 4.96901271429 3702.46395012 35.9406204231
270 4.96901271429 2605.67739235 34.8974059462
275 4.96901271429 2547.04851986 33.6929196183
280 4.96901271429 3856.42574994 32.9769802195
285 4.96901271429 6678.8118065 33.0522651623
290 4.96901271429 10909.5098472 33.8264845453
295 4.96901271429 16191.6250076 35.0771422005
300 4.96901271429 22074.7758193 36.699751357
305 4.96901271429 28218.4334536 38.7329614021
310 4.96901271429 34422.538031 41.2116183378
315 4.96901271429 40448.5028016 44.0026863956
320 4.96901271429 45811.6253271 46.7346210023
325 4.96901271429 49762.0741882 48.8666896861
330 4.96901271429 51539.4439552 49.8944965587
335 4.96901271429 50754.4529276 49.5978301398
340 4.96901271429 47601.3917865 48.1627892402
345 4.96901271429 42755.9984225 46.0892748915
350 4.96901271429 37111.3586654 43.9677544383
355 4.96901271429 31566.930482 42.2724117804
360 4.96901271429 26884.7520054 41.2364223925
365 4.96901271429 23480.9350258 40.7830427686
370 4.96901271429 21164.4783417 40.4961513383
375 4.96901271429 19129.6374621 39.7132268565
380 4.96901271429 16459.9559659 37.8321438206
385 4.96901271429 12839.1533929 34.7087783488
390 4.96901271429 8786.16787642 30.8165885725
395 4.96901271429 5185.88056001 26.9847060231
400 4.96901271429 2630.67019007 23.9207261844
0 9.93802542857 14854.6473022 28.952546358
5 9.93802542857 22228.167577 33.7920108538
10 9.93802542857 29005.80709 38.8104955826
15 9.93802542857 33323.8677958 43.1410264198
20 9.93802542857 34330.0120139 46.3752816152
25 9.93802542857 32774.630977 48.7690673558
30 9.93802542857 30432.3663446 50.8807856036
35 9.93802542857 28843.8047742 52.997273363
40 9.93802542857 28552.6858733 54.9295140164
45 9.93802542857 29321.4738826 56.2882102251
50 9.93802542857 30646.9069877 56.816836295
55 9.93802542857 31911.878537 56.4838985296
60 9.93802542857 32438.4464964 55.476864453
65 9.93802542857 31839.9268324 54.2276186654
70 9.93802542857 30312.8988009 53.2907993413
75 9.93802542857 28431.1867533 53.0087799027
80 9.93802542857 26765.8869061 53.2892167838
85 9.93802542857 25791.9582324 53.7435464126
90 9.93802542857 25902.2237582 53.9828527527
95 9.93802542857 27269.5612686 53.7935957073
100 9.93802542857 29812.6416633 53.2114265229
105 9.93802542857 33378.5993098 52.5411606672
110 9.93802542857 37643.6006889 52.1685163797
115 9.93802542857 41564.733955 52.1646050053
120 9.93802542857 43234.2792879 52.0888001526
125 9.93802542857 40869.1220586 51.2912934208
130 9.93802542857 34232.187081 49.3905297679
135 9.93802542857 25029.1369361 46.3900405066
140 9.93802542857 15848.2404066 42.4532275614
145 9.93802542857 8661.27737648 37.7967772469
150 9.93802542857 4091.48477791 32.8361545881
155 9.93802542857 1691.5881822 28.2298641858
160 9.93802542857 641.52643062 24.6076185094
165 9.93802542857 257.283998085 22.2448910899
170 9.93802542857 141.401761736 21.0238128935
175 9.93802542857 122.294730027 20.6740591397
180 9.93802542857 162.316423683 21.0344944344
185 9.93802542857 320.841249286 22.1309596948
190 9.93802542857 778.900525906 24.0444327574
195 9.93802542857 1878.10235479 26.6923329981
200 9.93802542857 4074.06800469 29.7218725265
205 9.93802542857 7698.26119128 32.6332271979
210 9.93802542857 12558.1523787 35.0137027359
215 9.93802542857 17660.4452804 36.6436218762
220 9.93802542857 21448.49419 37.4402177397
225 9.93802542857 22619.7792833 37.4495816729
230 9.93802542857 20989.783819 36.9668821327
235 9.93802542857 17633.281115 36.5546337263
240 9.93802542857 14091.1810908 36.7819955691
245 9.93802542857 11319.0464348 37.8802328726
250 9.93802542857 9295.39156194 39.6110385271
255 9.93802542857 7500.59840513 41.3727418615
260 9.93802542857 5639.38646153 42.4404705499
265 9.93802542857 3931.20483857 42.3414625839
270 9.93802542857 2918.11536131 41.2376447761
275 9.93802542857 3180.45210947 39.9200669476
280 9.93802542857 5194.94412893 39.2726164329
285 9.93802542857 9242.87081931 39.6889467391
290 9.93802542857 15279.1708761 41.0015186941
295 9.93802542857 22892.501772 42.8715227717
300 9.93802542857 31472.2631864 45.1458050173
305 9.93802542857 40430.0055328 47.8688417482
310 9.93802542857 49247.9273109 51.0513019946
315 9.93802542857 57377.5606246 54.4738986633
320 9.93802542857 64175.9738188 57.682650382
325 9.93802542857 68952.4342356 60.1303834514
330 9.93802542857 71083.7777542 61.3547927213
335 9.93802542857 70171.7991855 61.1356539146
340 9.93802542857 66214.0937855 59.5968623919
345 9.93802542857 59713.1947338 57.1972179298
350 9.93802542857 51642.9776516 54.5728950657
355 9.93802542857 43247.2695418 52.2853352194
360 9.93802542857 35716.2581185 50.611161822
365 9.93802542857 29804.7359646 49.4631991442
370 9.93802542857 25501.1449642 48.4112287823
375 9.93802542857 22020.8271224 46.7882299136
380 9.93802542857 18351.6618653 43.9645259215
385 9.93802542857 14041.7470318 39.7529335191
390 9.93802542857 9506.25439031 34.6426284873
395 9.93802542857 5576.95422948 29.5872073605
400 9.93802542857 2817.45044471 25.4736093378
0 14.9070381429 18079.3684885 31.1665898898
5 14.9070381429 26218.5610893 36.8378231259
10 14.9070381429 33009.5888479 42.479047603
15 14.9070381429 36447.8613891 47.122958664
20 14.9070381429 35956.9810538 50.4243305716
25 14.9070381429 32780.1429551 52.7810003029
30 14.9070381429 29097.804729 54.8604575234
35 14.9070381429 26635.0443804 57.0078928401
40 14.9070381429 25949.9292001 59.0902927383
45 14.9070381429 26725.3807118 60.7781487164
50 14.9070381429 28317.3746398 61.8255210585
55 14.9070381429 29946.2155783 62.1283801648
60 14.9070381429 30809.3784585 61.7437862365
65 14.9070381429 30461.7019744 60.9640187505
70 14.9070381429 29084.7691848 60.2337686898
75 14.9070381429 27246.8723731 59.8460340698
80 14.9070381429 25515.0792367 59.7408985725
85 14.9070381429 24389.6877376 59.6420909174
90 14.9070381429 24369.9725451 59.3283362412
95 14.9070381429 25841.9402074 58.7661947596
100 14.9070381429 28972.5026784 58.1151494782
105 14.9070381429 33724.5873922 57.676367809
110 14.9070381429 39615.6364144 57.7027045311
115 14.9070381429 45188.5413723 58.0976646864
120 14.9070381429 48050.386017 58.3171249351
125 14.9070381429 46086.9526788 57.6668563887
130 14.9070381429 39020.4422861 55.6985249227
135 14.9070381429 28798.5933357 52.3012191493
140 14.9070381429 18398.7480641 47.5647275041
145 14.9070381429 10140.6288982 41.7801266227
150 14.9070381429 4824.05245698 35.5846429708
155 14.9070381429 2000.07546526 29.8888507353
160 14.9070381429 751.656813884 25.4775499309
165 14.9070381429 290.696269906 22.6444548317
170 14.9070381429 150.961304461 21.2049295749
175 14.9070381429 129.536814021 20.8186714705
180 14.9070381429 185.170819733 21.3068864923
185 14.9070381429 399.41804945 22.737687866
190 14.9070381429 1008.65774195 25.2530103576
195 14.9070381429 2441.92465228 28.7742843629
200 14.9070381429 5233.66906698 32.8295076294
205 14.9070381429 9694.58719706 36.6810127109
210 14.9070381429 15429.6237672 39.6593793993
215 14.9070381429 21100.5178696 41.4102373611
220 14.9070381429 24860.075823 41.9199612235
225 14.9070381429 25379.9412068 41.4641519161
230 14.9070381429 22734.1388871 40.584787346
235 14.9070381429 18350.0270757 39.9724632154
240 14.9070381429 14009.4632443 40.1810059197
245 14.9070381429 10743.2974415 41.3710503707
250 14.9070381429 8506.64377397 43.2680530538
255 14.9070381429 6722.4544725 45.2611176706
260 14.9070381429 5022.57303318 46.5813532752
265 14.9070381429 3552.53886617 46.6872908037
270 14.9070381429 2817.35682794 45.7437466174
275 14.9070381429 3433.94377324 44.6600991176
280 14.9070381429 5991.36307445 44.4573153242
285 14.9070381429 10923.1353572 45.5502573218
290 14.9070381429 18325.041395 47.6587768277
295 14.9070381429 27865.6473563 50.3047763889
300 14.9070381429 38895.3187813 53.271995108
305 14.9070381429 50597.1454082 56.6095274704
310 14.9070381429 62024.2235005 60.311931147
315 14.9070381429 72155.183999 64.0876032277
320 14.9070381429 80110.3381783 67.4368346788
325 14.9070381429 85332.8748124 69.8823195177
330 14.9070381429 87489.9082737 71.0945684652
335 14.9070381429 86260.2975245 70.9018420198
340 14.9070381429 81406.9962984 69.3465443212
345 14.9070381429 73179.0278719 66.7870990089
350 14.9070381429 62609.7304285 63.8378912157
355 14.9070381429 51324.7602736 61.0733626711
360 14.9070381429 40965.6498724 58.7396106461
365 14.9070381429 32606.7515937 56.7144385973
370 14.9070381429 26412.4554923 54.6306531581
375 14.9070381429 21686.5828657 51.9768279638
380 14.9070381429 17415.366041 48.2395902334
385 14.9070381429 13022.9311973 43.2175640368
390 14.9070381429 8705.8585068 37.3183162602
395 14.9070381429 5076.23031584 31.4739705056
400 14.9070381429 2560.13017743 26.6461257474
0 19.8760508571 19773.1349754 32.6360372231
5 19.8760508571 27882.2334702 38.7886419828
10 19.8760508571 33921.7974965 44.7009071155
15 19.8760508571 35952.8106403 49.3155088224
20 19.8760508571 33795.6280991 52.2971286638
25 19.8760508571 29135.8413979 54.10965764
30 19.8760508571 24369.874953 55.5163212629
35 19.8760508571 21203.6570223 57.0193268354
40 19.8760508571 20096.0883891 58.7162140679
45 19.8760508571 20642.2622674 60.5026987627
50 19.8760508571 22127.5602768 62.2284454674
55 19.8760508571 23739.6236146 63.6767857878
60 19.8760508571 24698.7221239 64.5858924592
65 19.8760508571 24583.9549896 64.811970318
70 19.8760508571 23535.3449664 64.4270746646
75 19.8760508571 22026.045521 63.6128552867
80 19.8760508571 20533.1569264 62.523438035
85 19.8760508571 19508.6142617 61.2947749455
90 19.8760508571 19480.8798336 60.1146766168
95 19.8760508571 20985.9831462 59.2142225353
100 19.8760508571 24416.7023662 58.804585239
105 19.8760508571 29872.0482116 59.0132044176
110 19.8760508571 36787.0455629 59.7851042255
115 19.8760508571 43463.1306193 60.7742441286
120 19.8760508571 47278.8745684 61.3776768977
125 19.8760508571 46003.8876868 60.9596495439
130 19.8760508571 39338.6223572 59.06811248
135 19.8760508571 29261.8979936 55.4813326582
140 19.8760508571 18822.6863142 50.2165298068
145 19.8760508571 10437.6636133 43.6672023952
150 19.8760508571 4991.26625915 36.7019982023
155 19.8760508571 2077.06247975 30.4269032405
160 19.8760508571 780.913761699 25.6824039202
165 19.8760508571 300.037824386 22.705623917
170 19.8760508571 154.162693062 21.2301955382
175 19.8760508571 133.935714894 20.8710127309
180 19.8760508571 201.157527349 21.4596402333
185 19.8760508571 453.887521268 23.12205076
190 19.8760508571 1164.03464931 26.07654255
195 19.8760508571 2809.48422544 30.2799957326
200 19.8760508571 5949.74013259 35.1825175973
205 19.8760508571 10830.3859296 39.8337781939
210 19.8760508571 16864.8428348 43.3055493168
215 19.8760508571 22475.176043 45.1024599794
220 19.8760508571 25707.9140527 45.2901420705
225 19.8760508571 25382.7369429 44.3734942441
230 19.8760508571 21883.6107049 43.0838585018
235 19.8760508571 16881.1962774 42.1336143855
240 19.8760508571 12209.035301 41.9807483941
245 19.8760508571 8835.20072198 42.7240909831
250 19.8760508571 6668.92412785 44.1480075453
255 19.8760508571 5125.18417812 45.7745331118
260 19.8760508571 3799.13026695 46.9411400598
265 19.8760508571 2741.49287484 47.141986714
270 19.8760508571 2353.67247533 46.538982221
275 19.8760508571 3206.41632939 46.0416200577
280 19.8760508571 5930.02884337 46.665402799
285 19.8760508571 11089.0079141 48.7682842173
290 19.8760508571 18990.6724912 51.9415425661
295 19.8760508571 29544.7581488 55.5531819093
300 19.8760508571 42239.1778062 59.2852461247
305 19.8760508571 56120.0877377 63.1612711495
310 19.8760508571 69779.171942 67.1723354964
315 19.8760508571 81614.6318138 71.0038782018
320 19.8760508571 90409.6144525 74.1657191331
325 19.8760508571 95701.839062 76.2929304577
330 19.8760508571 97477.5578199 77.2228051989
335 19.8760508571 95568.4557026 76.8674864656
340 19.8760508571 89599.0295267 75.2217229394
345 19.8760508571 79656.4173916 72.5549949372
350 19.8760508571 66891.0383632 69.4242304174
355 19.8760508571 53302.6035284 66.3344400696
360 19.8760508571 40896.622615 63.414246766
365 19.8760508571 30928.2300071 60.4772813444
370 19.8760508571 23620.4223838 57.2833393592
375 19.8760508571 18335.2646183 53.6101332518
380 19.8760508571 14102.3960009 49.1895494581
385 19.8760508571 10259.9712259 43.8497258154
390 19.8760508571 6757.33292473 37.8419835463
395 19.8760508571 3916.16671871 31.9239104532
400 19.8760508571 1978.0855149 26.9847310094
0 24.8450635714 19946.763213 33.3116415364
5 24.8450635714 27490.4227518 39.6856098857
10 24.8450635714 32451.8051584 45.6771894915
15 24.8450635714 33075.1783214 50.1030638822
20 24.8450635714 29555.9209576 52.5204381675
25 24.8450635714 23877.2558839 53.3548862253
30 24.8450635714 18469.127513 53.4773558621
35 24.8450635714 14879.7792102 53.6844438966
40 24.8450635714 13406.6561376 54.48456824
45 24.8450635714 13566.3360852 56.1396262412
50 24.8450635714 14643.8420589 58.6592198877
55 24.8450635714 15908.8535277 61.6708990704
60 24.8450635714 16720.8321094 64.4099500757
65 24.8450635714 16745.4564411 66.0125509327
70 24.8450635714 16071.2917585 65.9508039759
75 24.8450635714 15029.7128446 64.2882140429
80 24.8450635714 13962.4039686 61.617493259
85 24.8450635714 13223.0741545 58.7833603134
90 24.8450635714 13288.9725778 56.5668372767
95 24.8450635714 14738.6299077 55.4637864111
100 24.8450635714 18100.2337625 55.6063219213
105 24.8450635714 23596.8894984 56.7884436104
110 24.8450635714 30695.2544728 58.5395453601
115 24.8450635714 37690.985823 60.2389055731
120 24.8450635714 42009.0941174 61.265286505
125 24.8450635714 41488.0368447 61.105433706
130 24.8450635714 35806.80333 59.3587923982
135 24.8450635714 26793.5927344 55.737213692
140 24.8450635714 17301.5037967 50.2267783715
145 24.8450635714 9617.77620938 43.344197524
150 24.8450635714 4607.14373667 36.1541383326
155 24.8450635714 1921.48400131 29.8624817827
160 24.8450635714 726.733171271 25.2582165351
165 24.8450635714 283.937468079 22.4610181926
170 24.8450635714 150.344622879 21.1234860593
175 24.8450635714 134.413035543 20.8481899603
180 24.8450635714 206.429328984 21.5039286088
185 24.8450635714 471.615368941 23.2821814523
190 24.8450635714 1210.72742788 26.4797103552
195 24.8450635714 2905.14860167 31.1081538418
200 24.8450635714 6090.10595186 36.5851472357
205 24.8450635714 10932.3591956 41.8073567701
210 24.8450635714 16721.6809275 45.642773435
215 24.8450635714 21795.2235868 47.488926928
220 24.8450635714 24267.9819141 47.4792037241
225 24.8450635714 23198.019848 46.2628680214
230 24.8450635714 19227.1209173 44.6142014611
235 24.8450635714 14112.6162148 43.138155769
240 24.8450635714 9576.92445844 42.172511845
245 24.8450635714 6435.06786251 41.8424268014
250 24.8450635714 4544.90977313 42.1226141614
255 24.8450635714 3353.41260302 42.7874656579
260 24.8450635714 2457.13712154 43.3831791209
265 24.8450635714 1820.95401303 43.5081603568
270 24.8450635714 1714.78727786 43.3035710706
275 24.8450635714 2601.9126763 43.5680354
280 24.8450635714 5077.59671534 45.1950240772
285 24.8450635714 9787.63388092 48.4526185218
290 24.8450635714 17275.037521 52.8370004362
295 24.8450635714 27797.9450202 57.5713473118
300 24.8450635714 41125.458934 62.1767455156
305 24.8450635714 56287.0480438 66.5758174117
310 24.8450635714 71484.571796 70.744299061
315 24.8450635714 84552.0750846 74.4076535809
320 24.8450635714 93876.0842857 77.1537837279
325 24.8450635714 98959.3036576 78.7397241498
330 24.8450635714 100000 79.1401343193
335 24.8450635714 97024.5085889 78.3571975713
340 24.8450635714 89725.7137176 76.4064191891
345 24.8450635714 78259.8005292 73.5403686877
350 24.8450635714 63983.3429945 70.2661033465
355 24.8450635714 49175.5955992 66.9662527419
360 24.8450635714 36006.6295218 63.5970051744
365 24.8450635714 25703.0319301 59.8909339883
370 24.8450635714 18384.4150876 55.7539212154
375 24.8450635714 13387.5551523 51.2957451927
380 24.8450635714 9786.62954093 46.5516815072
385 24.8450635714 6889.06317549 41.4240297631
390 24.8450635714 4459.23763305 35.990052184
395 24.8450635714 2571.50133166 30.7330767322
400 24.8450635714 1309.35513108 26.3347926878
0 29.8140762857 19291.1650409 33.4735072826
5 29.8140762857 26159.7099792 39.9507456259
10 29.8140762857 30172.1290525 45.9784862279
15 29.8140762857 29756.2022094 50.2110082897
20 29.8140762857 25368.8130237 52.01328109
25 29.8140762857 19145.3746337 51.7152774395
30 29.8140762857 13456.8631452 50.3181064306
35 29.8140762857 9667.65560132 48.9847527366
40 29.8140762857 7919.81829196 48.6901503355
45 29.8140762857 7671.01794228 50.0830994523
50 29.8140762857 8242.74060466 53.3436875311
55 29.8140762857 9033.89788679 57.941458451
60 29.8140762857 9579.7072151 62.5564868334
65 29.8140762857 9648.91327223 65.5065744066
70 29.8140762857 9284.2132378 65.5994001439
75 29.8140762857 8680.38866034 62.8280658593
80 29.8140762857 8047.66167038 58.365353342
85 29.8140762857 7630.86374366 53.8913251632
90 29.8140762857 7809.32075305 50.7909755199
95 29.8140762857 9112.85264859 49.7128765348
100 29.8140762857 12106.0063381 50.5647138232
105 29.8140762857 17106.6313138 52.7360746689
110 29.8140762857 23707.2822003 55.3757874684
115 29.8140762857 30383.4587395 57.6670660618
120 29.8140762857 34785.0831999 59.0166578688
125 29.8140762857 34908.9025593 59.0418534137
130 29.8140762857 30396.4939582 57.4135390808
135 29.8140762857 22832.9420643 53.8334971486
140 29.8140762857 14747.6327215 48.3102916096
145 29.8140762857 8180.20905933 41.4781293577
150 29.8140762857 3906.45646318 34.5218466818
155 29.8140762857 1627.90488963 28.6447679789
160 29.8140762857 621.644804365 24.5103046525
165 29.8140762857 251.938683734 22.0995987914
170 29.8140762857 141.965713586 21.0040773624
175 29.8140762857 131.911124344 20.8464255044
180 29.8140762857 203.017429768 21.5538888979
185 29.8140762857 459.996582545 23.3835992753
190 29.8140762857 1172.96196631 26.6959191282
195 29.8140762857 2797.42579642 31.5474414711
200 29.8140762857 5821.45738605 37.3440208472
205 29.8140762857 10348.8967748 42.8940315611
210 29.8140762857 15624.6387382 46.9527762643
215 29.8140762857 20019.7069759 48.8748386004
220 29.8140762857 21802.4249971 48.8378687244
225 29.8140762857 20254.4613359 47.5112125541
230 29.8140762857 16171.0042395 45.5545718083
235 29.8140762857 11278.4847427 43.3821520608
240 29.8140762857 7122.3441842 41.2553148997
245 29.8140762857 4353.53469541 39.4451553769
250 29.8140762857 2790.28366719 38.2160044156
255 29.8140762857 1927.09500467 37.6322584388
260 29.8140762857 1382.75298313 37.4535859683
265 29.8140762857 1059.99644539 37.3787448935
270 29.8140762857 1107.01718881 37.4974447984
275 29.8140762857 1858.53493724 38.4349812956
280 29.8140762857 3824.21203702 40.9214117082
285 29.8140762857 7672.84503575 45.1694222627
290 29.8140762857 14144.5171579 50.665697772
295 29.8140762857 23843.0776805 56.5337358355
300 29.8140762857 36858.8228283 62.0796056951
305 29.8140762857 52298.9677885 67.0173307213
310 29.8140762857 68126.5196569 71.2522692969
315 29.8140762857 81761.675187 74.5939414834
320 29.8140762857 91231.2238951 76.7820621021
325 29.8140762857 95878.5897112 77.7044244595
330 29.8140762857 95955.5840086 77.4222905343
335 29.8140762857 91695.1709795 76.0090451812
340 29.8140762857 83082.4588729 73.5596289358
345 29.8140762857 70581.6850931 70.3897809467
350 29.8140762857 55786.9418857 66.9913227013
355 29.8140762857 41061.4488149 63.6199150656
360 29.8140762857 28474.1206537 60.0519837324
365 29.8140762857 19025.2546266 55.9224597365
370 29.8140762857 12623.359858 51.2313846441
375 29.8140762857 8530.60888108 46.3560670859
380 29.8140762857 5866.6108454 41.618024976
385 29.8140762857 3968.49189913 37.0397936319
390 29.8140762857 2520.17969858 32.5752927371
395 29.8140762857 1452.85511135 28.4229487626
400 29.8140762857 757.115539577 24.9860562335
0 34.783089 18590.3098593 33.4362356856
5 34.783089 24978.2144636 39.9617559632
10 34.783089 28391.8646898 46.0070820484
15 34.783089 27374.4245965 50.0906497847
20 34.783089 22524.5859524 51.4199021763
25 34.783089 16044.5107787 50.2644872664
30 34.783089 10245.4450459 47.7492491872
35 34.783089 6360.42514894 45.3072188792
40 34.783089 4422.51808321 44.2060886786
45 34.783089 3849.93887302 45.3218120061
50 34.783089 4001.8834667 48.9585303796
55 34.783089 4390.04422118 54.5219930781
60 34.783089 4693.15079538 60.3258346572
65 34.783089 4760.34054414 64.0814501978
70 34.783089 4599.38176746 64.098570685
75 34.783089 4303.95669941 60.3667908652
80 34.783089 3987.95174279 54.5877279853
85 34.783089 3809.02642015 49.127697619
90 34.783089 4045.99087586 45.7646995201
95 34.783089 5137.84197007 45.0788304234
100 34.783089 7617.3030687 46.6121178837
105 34.783089 11858.2762824 49.3795894835
110 34.783089 17612.9334737 52.3401069786
115 34.783089 23618.6447492 54.6952661336
120 34.783089 27817.7486705 55.9832941346
125 34.783089 28387.1037126 55.9455186049
130 34.783089 24923.9203075 54.3078132456
135 34.783089 18757.7238899 50.7880986183
140 34.783089 12078.7814452 45.4375468343
145 34.783089 6656.7058417 38.9612762093
150 34.783089 3154.8437605 32.5658281695
155 34.783089 1309.86497814 27.3673022984
160 34.783089 506.929408166 23.8722710481
165 34.783089 216.805981668 21.9350195135
170 34.783089 132.664571612 21.113681819
175 34.783089 128.739388019 21.0799325649
180 34.783089 197.440626472 21.8407106982
185 34.783089 441.017638275 23.719818916
190 34.783089 1115.18760722 27.1138500616
195 34.783089 2647.41958671 32.0836705199
200 34.783089 5486.92510966 38.0102176302
205 34.783089 9703.21475547 43.6635942467
210 34.783089 14540.4741503 47.7835130649
215 34.783089 18432.2008759 49.7512600936
220 34.783089 19773.9209839 49.7629317574
225 34.783089 17988.3005873 48.4038285266
230 34.783089 13939.091227 46.1324582359
235 34.783089 9297.16928086 43.180664898
240 34.783089 5471.07823411 39.8187496793
245 34.783089 2999.06159192 36.5404480616
250 34.783089 1676.36654557 33.9039669315
255 34.783089 1033.83941719 32.2024441845
260 34.783089 709.27119756 31.3321776435
265 34.783089 564.23587123 31.0382992608
270 34.783089 654.719656841 31.3339735686
275 34.783089 1201.0737046 32.6695752166
280 34.783089 2612.75057375 35.6414605419
285 34.783089 5532.74222145 40.4809318595
290 34.783089 10814.5724944 46.7666019927
295 34.783089 19306.9704951 53.589698029
300 34.783089 31354.3146385 60.0155686335
305 34.783089 46175.2086426 65.4479039867
310 34.783089 61652.9840709 69.6389543155
315 34.783089 75008.8967917 72.4921688947
320 34.783089 84046.9013292 73.9705530272
325 34.783089 87937.995157 74.1385648197
330 34.783089 86909.4747432 73.1345853239
335 34.783089 81415.8218104 71.0856652075
340 34.783089 71871.4105151 68.1807720322
345 34.783089 59150.5563839 64.8318144676
