artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-Emax36.261-mu0.63-seed0,needs_d1_decrease,0.8333333333333334,0.5331644159359729,0.0,0.5331644159359729,increasing,C,36.261,2,0.63,502.223932,0.9551368965398102,0.0,0.9551368965398102,increasing,0,review,2.0,1,review
dia60al40-dem-artifacts-sizeC-Emax36.261-mu0.7-seed0,candidate_pass,1.0,-0.4264560457709529,0.4264560457709529,0.0,decreasing,C,36.261,2,0.7,481.607832,0.0032445852059678204,0.6193591364857589,0.6226037216917267,increasing,0,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeC-Emax36.261-mu0.77-seed0,candidate_pass,1.0,-1.3204609196440813,1.3204609196440813,0.0,decreasing,C,36.261,2,0.77,556.268701,0.15489449995651838,0.40900620546414923,0.5639007054206676,increasing,0,pass,0.1,2,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.63-seed0,needs_d1_decrease,0.8333333333333334,0.7819111050925828,0.0,0.7819111050925828,increasing,C,41.686,2,0.63,534.726678,0.9605416265303858,0.0,0.9605416265303858,increasing,0,review,2.0,1,review
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.7-seed0,candidate_pass,1.0,-0.4264560457709529,0.4264560457709529,0.0,decreasing,C,41.686,2,0.7,570.904427,0.011911082642421467,0.6193591364857589,0.6312702191281804,increasing,0,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeC-Emax41.686-mu0.77-seed0,candidate_pass,1.0,-1.3204609196440813,1.3204609196440813,0.0,decreasing,C,41.686,2,0.77,632.841664,0.14443319282282752,0.40900620546414923,0.5534393982869767,increasing,0,pass,0.1,2,pass
