x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
185.0,4.969012714285714,0.0036933322010002417,-206488.0959700197,-2086007.2647385474,2096202.1949991656,1346180404.2629616,293.1995667716099
189.99999999999997,4.969012714285714,0.003948806008088253,-207834.6063081189,-3508772.5309653166,3514922.459690399,2356100650.6020327,293.2034952899147
195.0,4.969012714285714,0.004090260702065869,-155881.34113847485,-5427083.054742396,5429321.2720916765,3716864340.644955,293.20763067118196
199.99999999999997,4.969012714285714,0.004145645321285691,-45401.785527275904,-7533315.626762306,7533452.439257197,5192212406.035548,293.21134110101525
205.0,4.969012714285714,0.004131858406147052,120763.18213930776,-9431488.529109517,9432261.63869964,6471476518.531908,293.21412876592257
209.99999999999997,4.969012714285714,0.00405767456425796,318459.3994228292,-10840896.251112359,10845572.733445788,7331507669.01724,293.2157405334929
215.0,4.969012714285714,0.0039330775934207285,501062.43025843374,-11659272.571616674,11670034.295505278,7696603489.570428,293.21616456573463
219.99999999999997,4.969012714285714,0.0037740924941236315,621785.1271202931,-11871745.93584415,11888017.846114637,7581772547.621931,293.21557729609475
225.0,4.969012714285714,0.003599017757262766,664784.400206721,-11512816.307352334,11531993.653553406,7059350633.056417,293.2142651882283
229.99999999999997,4.969012714285714,0.0034206906078214417,657280.5216661608,-10759301.168603174,10779358.947584378,6292717273.929148,293.21253682455347
235.0,4.969012714285714,0.003242537737341505,646283.321473851,-9965632.326926358,9986566.467364794,5522662319.671388,293.21065298100586
239.99999999999997,4.969012714285714,0.0030622880311881287,659606.421539912,-9503601.005236901,9526463.808679301,4955110778.464595,293.208791759753
245.0,4.969012714285714,0.0028818703458987566,686107.8646991334,-9544448.691236455,9569077.532429513,4655964730.760408,293.2070545106589
250.0,4.969012714285714,0.0027129112720507497,685450.1790866189,-9983390.074525505,10006893.590327833,4552841272.932602,293.2054990419861
254.99999999999997,4.969012714285714,0.002569771674508117,619360.7005599773,-10514688.400086861,10532914.11852956,4508769027.046408,293.2041612598675
260.0,4.969012714285714,0.002460832295813242,480467.6135688078,-10773678.473510403,10784386.722399654,4393042664.983186,293.20305914834205
265.0,4.969012714285714,0.002388023225531681,295360.65502007125,-10526139.352893122,10530282.408039164,4139997048.968796,293.2022114840607
270.0,4.969012714285714,0.002350397809263957,109137.69667385996,-9837105.250166282,9837710.645250972,3789740187.024254,293.2016703121235
274.99999999999994,4.969012714285714,0.0023452247587432296,-34644.16351039932,-9053895.465590157,9053961.747207645,3467969730.1668115,293.20152351932734
280.0,4.969012714285714,0.0023650755815812605,-111878.47112303425,-8569248.392915793,8569978.69377694,3302222114.923073,293.20183056861606
285.0,4.969012714285714,0.0023956009581482703,-120436.87481731176,-8574309.454558726,8575155.255932743,3343011071.5479083,293.20252755822537
290.0,4.969012714285714,0.0024199090084288883,-69062.73842654101,-9017671.120510958,9017935.578586506,3553240602.226486,293.2034135322971
294.99999999999994,4.969012714285714,0.002425820385691627,28151.710494590385,-9753957.537463196,9753998.162878588,3861698622.895858,293.20424856121764
300.0,4.969012714285714,0.002408465744744452,154416.37699403014,-10688807.046674713,10689922.380378962,4218306150.9029956,293.20485214333894
305.0,4.969012714285714,0.002368736381343251,293258.2096435646,-11789353.060554383,11792999.87127645,4599980032.607026,293.20512589663423
310.0,4.969012714285714,0.0023113276419211683,424596.70849398937,-13008805.659847427,13015733.058900002,4982812605.656498,293.20503685253254
314.99999999999994,4.969012714285714,0.0022436684429799365,518737.55507901724,-14236079.963360138,14245527.767486656,5325677797.99928,293.2046143161301
320.0,4.969012714285714,0.0021749957156040204,542635.9797583139,-15306605.847587477,15316221.34796724,5578997632.514629,293.2039560882232
325.0,4.969012714285714,0.0021144294471924733,481579.43242050003,-16044592.09107544,16051817.782380007,5701553776.611743,293.203205323041
330.0,4.969012714285714,0.0020682759671984447,357568.8255372098,-16312499.621609658,16316418.092522983,5671044716.394585,293.2024907101238
335.0,4.969012714285714,0.0020381504194644084,221651.63007155282,-16057633.465509435,16059163.177381378,5487978733.940154,293.2018702544418
339.99999999999994,4.969012714285714,0.0020210403486600765,123879.77332410426,-15337212.60844998,15337712.893226158,5176609912.146495,293.2013196530139
345.0,4.969012714285714,0.0020108507924751287,89554.39369299264,-14307137.556527542,14307417.833097298,4782933994.102322,293.2007645618656
