x_um,y_um,contact_factor,electrical_contact_factor,thermal_contact_factor,sigma_s_m,k_w_mk
295.0,0.0,0.0970885656288669,0.0970885656288669,0.10741066954879744,9799.147706323804,28.592853563903795
300.0,0.0,0.1322876016302129,0.1322876016302129,0.12041342728915282,13315.531402858267,29.633074183132223
305.0,0.0,0.16966060561723847,0.16966060561723847,0.13731435551761162,17049.094501162122,30.98514844140893
310.0,0.0,0.2090090188242499,0.2090090188242499,0.1587410984274136,20980.000980542565,32.69928787419309
315.0,0.0,0.24956650339358769,0.24956650339358769,0.18389356809119575,25031.69368901941,34.71148544729566
320.0,0.0,0.2877238287253041,0.2877238287253041,0.20936448383907702,28843.61048965788,36.74915870712616
325.0,0.0,0.31669570979529155,0.31669570979529155,0.22946943713329182,31737.901408549624,38.357554970663344
330.0,0.0,0.3293800584622543,0.3293800584622543,0.23864194295947924,33005.067840379204,39.091355436758334
335.0,0.0,0.3226233740715396,0.3226233740715396,0.23462479556144902,32330.07506974681,38.769983644915925
340.0,0.0,0.2991806251431477,0.2991806251431477,0.21986900916244406,29988.144451800454,37.589520732995524
345.0,0.0,0.26582394134116644,0.26582394134116644,0.20000586662415307,26655.811739982528,36.000469329932244
350.0,0.0,0.22995067645989276,0.22995067645989276,0.18100869815635398,23072.072578343286,34.48069585250832
355.0,0.0,0.19763449924555113,0.19763449924555113,0.16722112937382408,19843.68647463056,33.377690349905926
360.0,0.0,0.1731664206947682,0.1731664206947682,0.1606113432782621,17399.325427407344,32.84890746226097
365.0,0.0,0.15814692834348681,0.15814692834348681,0.16027328091414086,15898.878141514333,32.82186247313127
370.0,0.0,0.14978693795120548,0.14978693795120548,0.16195499037074595,15063.715101325428,32.95639922965968
375.0,0.0,0.1410255179546665,0.1410255179546665,0.15894041757571817,14188.449243671184,32.71523340605745
380.0,0.0,0.12460972347852291,0.12460972347852291,0.1453071259439311,12548.511375504439,31.62457007551449
385.0,0.0,0.09858332503368242,0.09858332503368242,0.1198828306548709,9948.474170864874,29.59062645238967
390.0,0.0,0.06779639384230242,0.06779639384230242,0.0874198137099613,6872.859744846011,26.993585096796906
395.0,0.0,0.03987315851528643,0.03987315851528643,0.055633319581460845,4083.3285356771144,24.450665566516868
400.0,0.0,0.019885862529724258,0.019885862529724258,0.030661393662030103,2086.5976667194536,22.452911492962407
0.0,4.969012714285714,0.10730479388403531,0.10730479388403531,0.08006347812940588,10819.748909015128,26.40507825035247
