artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeD-pscale2-Emax51.728-mu0.77-seed2,needs_participation_increase,1.0,-0.7659437877469726,0.7659437877469726,0.0,decreasing,D,51.728,2,0.77,540.010179,-0.23406115504619351,0.8123319612522713,0.5782708062060777,decreasing,2,92,2,review,0.05,1,review
dia60al40-dem-artifacts-sizeD-pscale2-Emax54.451-mu0.77-seed2,needs_participation_increase,1.0,-0.7659437877469726,0.7659437877469726,0.0,decreasing,D,54.451,2,0.77,545.44261,-0.2140937010014542,0.8123319612522713,0.598238260250817,decreasing,2,92,2,review,0.05,1,review
dia60al40-dem-artifacts-sizeD-pscale2-Emax57.173-mu0.77-seed2,needs_participation_increase,1.0,-0.16442023092204994,0.16442023092204994,0.0,decreasing,D,57.173,3,0.77,634.794852,-0.13692148885408062,0.996236823514615,0.8593153346605343,decreasing,2,92,2,review,1.25,1,review
