artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_participation_increase,1.0,-0.9423744710599662,0.9423744710599662,0.0,decreasing,E,57.506,2,0.693,457.388196,-0.04955499079965475,0.7055073846129474,0.6559523938132926,decreasing,2,129,2,review,0.05,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_participation_increase,1.0,-0.9423744710599662,0.9423744710599662,0.0,decreasing,E,57.506,2,0.693,457.388196,-0.0263589502398901,0.7055073846129474,0.6791484343730573,decreasing,2,129,2,review,0.1,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_d1_decrease,0.8333333333333334,1.067064314804928,0.0,1.067064314804928,increasing,E,57.506,2,0.693,457.388196,0.950189775450934,0.0,0.950189775450934,increasing,2,129,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_d1_decrease,0.6666666666666666,0.5316120204866182,0.0,0.5316120204866182,increasing,E,57.506,3,0.693,457.388196,0.950189775450934,0.0,0.950189775450934,increasing,2,129,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_d1_decrease,0.6666666666666666,0.33139113391138364,0.0,0.33139113391138364,increasing,E,57.506,4,0.693,457.388196,0.950189775450934,0.0,0.950189775450934,increasing,2,129,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,57.506,3,0.693,457.388196,-0.04955499079965475,0.7055073846129474,0.6559523938132926,decreasing,2,129,2,review,0.05,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,57.506,3,0.693,457.388196,-0.0263589502398901,0.7055073846129474,0.6791484343730573,decreasing,2,129,2,review,0.1,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,57.506,2,0.693,457.388196,-0.27940774363356646,0.9999136978922772,0.7205059542587108,decreasing,2,129,2,review,0.25,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,57.506,3,0.693,457.388196,-0.27940774363356646,0.9999136978922772,0.7205059542587108,decreasing,2,129,2,review,0.25,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,57.506,2,0.693,457.388196,-0.220319507918587,0.9999136978922772,0.7795941899736902,decreasing,2,129,2,review,0.5,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,57.506,3,0.693,457.388196,-0.220319507918587,0.9999136978922772,0.7795941899736902,decreasing,2,129,2,review,0.5,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.9922956948090471,0.0,0.9922956948090471,increasing,E,57.506,2,0.693,457.388196,-0.17449687747573106,0.9999136978922772,0.8254168204165462,decreasing,2,129,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,57.506,3,0.693,457.388196,-0.17449687747573106,0.9999136978922772,0.8254168204165462,decreasing,2,129,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,57.506,2,0.693,457.388196,-0.13473582348827462,0.9999136978922772,0.8651778744040026,decreasing,2,129,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,57.506,3,0.693,457.388196,-0.13473582348827462,0.9999136978922772,0.8651778744040026,decreasing,2,129,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,1.178901513294458,0.0,1.178901513294458,increasing,E,57.506,2,0.693,457.388196,-0.10688041049310915,0.9999136978922772,0.8930332873991681,decreasing,2,129,2,review,1.25,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax57.506-mu0.693-seed2,needs_physics_calibration,1.0,0.7593054884533001,0.0,0.7593054884533001,increasing,E,57.506,3,0.693,457.388196,-0.10688041049310915,0.9999136978922772,0.8930332873991681,decreasing,2,129,2,review,1.25,0,pass
