artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,final_settle_steps,initial_settle_steps,liggghts_commit,min_chain_length,mu_al_al,mu_al_diamond,mu_al_tool,mu_al_wall,mu_diamond_diamond,mu_diamond_tool,mu_diamond_wall,mu_scale,mu_wall_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,stage_settle_steps,status,threshold_factor,time_step_seconds,top_velocity_cm_s,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.5955714552616516,0.0,0.5955714552616516,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,632.310044,-0.02543737919839173,1.0,0.9745626208016083,decreasing,2,129,1,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.6666666666666666,0.56994568304344,0.0,0.56994568304344,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,632.310044,-0.02578292287169104,0.9876511663561449,0.9618682434844539,decreasing,2,129,1,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed1-settle1-vel50,needs_physics_calibration,0.5,0.3422830270285856,0.0,0.3422830270285856,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,632.310044,-0.02543737919839173,1.0,0.9745626208016083,decreasing,2,129,1,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,candidate_pass,1.0,-0.9423744710599662,0.9423744710599662,0.0,decreasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,0.007142698859921803,0.7055073846129474,0.7126500834728692,increasing,2,129,2,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_participation_increase,1.0,-0.9423744710599662,0.9423744710599662,0.0,decreasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.011007933531729797,0.7055073846129474,0.6944994510812176,decreasing,2,129,2,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,0.007142698859921803,0.7055073846129474,0.7126500834728692,increasing,2,129,2,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,0.007142698859921803,0.7055073846129474,0.7126500834728692,increasing,2,129,2,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.7942074886171215,0.0,0.7942074886171215,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,0.9602401497527953,0.0,0.9602401497527953,increasing,2,129,2,20000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.5775784189904314,0.0,0.5775784189904314,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,0.9602401497527953,0.0,0.9602401497527953,increasing,2,129,2,20000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.4205212829366568,0.0,0.4205212829366568,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,0.9602401497527953,0.0,0.9602401497527953,increasing,2,129,2,20000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.011007933531729797,0.7055073846129474,0.6944994510812176,decreasing,2,129,2,20000,review,0.05,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.2383573159732849,0.9999136978922772,0.7615563819189923,decreasing,2,129,2,20000,review,0.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.2383573159732849,0.9999136978922772,0.7615563819189923,decreasing,2,129,2,20000,review,0.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.1873018838384407,0.9999136978922772,0.8126118140538365,decreasing,2,129,2,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.1873018838384407,0.9999136978922772,0.8126118140538365,decreasing,2,129,2,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.1354911314376116,0.9999136978922772,0.8644225664546656,decreasing,2,129,2,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.1354911314376116,0.9999136978922772,0.8644225664546656,decreasing,2,129,2,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.9724093847280388,0.0,0.9724093847280388,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.098644803029312,0.9999136978922772,0.9012688948629652,decreasing,2,129,2,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.9724093847280388,0.0,0.9724093847280388,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.098644803029312,0.9999136978922772,0.9012688948629652,decreasing,2,129,2,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,1.1012678233311404,0.0,1.1012678233311404,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.06939743942233556,0.9999136978922772,0.9305162584699417,decreasing,2,129,2,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.6612824210272579,0.0,0.6612824210272579,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.06939743942233556,0.9999136978922772,0.9305162584699417,decreasing,2,129,2,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.7757205325623795,0.0,0.7757205325623795,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.05420515220920419,0.9999136978922772,0.945708545683073,decreasing,2,129,2,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,1.0,0.5788226407479963,0.0,0.5788226407479963,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.05420515220920419,0.9999136978922772,0.945708545683073,decreasing,2,129,2,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.011007933531729797,0.7055073846129474,0.6944994510812176,decreasing,2,129,2,20000,review,0.05,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.2383573159732849,0.9999136978922772,0.7615563819189923,decreasing,2,129,2,20000,review,0.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.1873018838384407,0.9999136978922772,0.8126118140538365,decreasing,2,129,2,20000,review,0.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.1354911314376116,0.9999136978922772,0.8644225664546656,decreasing,2,129,2,20000,review,0.75,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.098644803029312,0.9999136978922772,0.9012688948629652,decreasing,2,129,2,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.5160546916633274,0.0,0.5160546916633274,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.06939743942233556,0.9999136978922772,0.9305162584699417,decreasing,2,129,2,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed2-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.4647258547959523,0.0,0.4647258547959523,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,626.607833,-0.05420515220920419,0.9999136978922772,0.945708545683073,decreasing,2,129,2,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,candidate_pass,1.0,-1.6400582512902004,1.6400582512902004,0.0,decreasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.4457571199090523,0.24185316357076017,0.6876102834798125,increasing,2,129,3,20000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,candidate_pass,1.0,-1.6369111649978727,1.6369111649978727,0.0,decreasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.4250447680329324,0.2772762782814398,0.7023210463143722,increasing,2,129,3,20000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,candidate_pass,1.0,-1.1561905943199668,1.1561905943199668,0.0,decreasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.3620349491138756,0.39298704281358926,0.7550219919274649,increasing,2,129,3,20000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,candidate_pass,1.0,-1.1561905943199668,1.1561905943199668,0.0,decreasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.41786593966132485,0.39298704281358926,0.8108529824749141,increasing,2,129,3,20000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.4457571199090523,0.24185316357076017,0.6876102834798125,increasing,2,129,3,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.4457571199090523,0.24185316357076017,0.6876102834798125,increasing,2,129,3,20000,review,0.05,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.4250447680329324,0.2772762782814398,0.7023210463143722,increasing,2,129,3,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.3620349491138756,0.39298704281358926,0.7550219919274649,increasing,2,129,3,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.41786593966132485,0.39298704281358926,0.8108529824749141,increasing,2,129,3,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.24805776978265548,0.6135441031303058,0.8616018729129613,increasing,2,129,3,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.24805776978265548,0.6135441031303058,0.8616018729129613,increasing,2,129,3,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.4250447680329324,0.2772762782814398,0.7023210463143722,increasing,2,129,3,20000,review,0.1,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.3620349491138756,0.39298704281358926,0.7550219919274649,increasing,2,129,3,20000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.41786593966132485,0.39298704281358926,0.8108529824749141,increasing,2,129,3,20000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,0.24805776978265548,0.6135441031303058,0.8616018729129613,increasing,2,129,3,20000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.10347327574274334,1.0,0.8965267242572567,decreasing,2,129,3,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,1.378438234258906,0.0,1.378438234258906,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.07708117919543656,1.0,0.9229188208045634,decreasing,2,129,3,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,1.372908917640778,0.0,1.372908917640778,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.05688739411507482,1.0,0.9431126058849252,decreasing,2,129,3,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,1.0,1.135402244561578,0.0,1.135402244561578,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,2,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.028964468981711233,1.0,0.9710355310182888,decreasing,2,129,3,20000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.10347327574274334,1.0,0.8965267242572567,decreasing,2,129,3,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.10347327574274334,1.0,0.8965267242572567,decreasing,2,129,3,20000,review,1.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,1.2382403016655286,0.0,1.2382403016655286,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.07708117919543656,1.0,0.9229188208045634,decreasing,2,129,3,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,1.0906486447764074,0.0,1.0906486447764074,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.07708117919543656,1.0,0.9229188208045634,decreasing,2,129,3,20000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.8488859445232917,0.0,0.8488859445232917,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.05688739411507482,1.0,0.9431126058849252,decreasing,2,129,3,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.718432763097841,0.0,0.718432763097841,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,4,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.05688739411507482,1.0,0.9431126058849252,decreasing,2,129,3,20000,review,1.5,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeE-pscale2-Emax96.417-mu0.693-wallmu1-seed3-settle1-vel50,needs_physics_calibration,0.8333333333333334,0.6647204219513182,0.0,0.6647204219513182,increasing,E,96.417,50000,20000,3d5c00f20519e6bb6eb6756f51f1ad36564e649d,3,0.2079,0.2079,0.05544,0.05544,0.0693,0.05544,0.05544,0.693,1.0,585.884078,-0.028964468981711233,1.0,0.9710355310182888,decreasing,2,129,3,20000,review,2.0,2e-10,50.0,0,pass
