artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed0,needs_physics_calibration,0.6666666666666666,0.29544576758509694,0.0,0.29544576758509694,increasing,E,36.471,4,0.693,498.32732,-0.02622514621530314,1.0,0.9737748537846969,decreasing,0,review,2.0,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_participation_increase,1.0,-0.9254496364861736,0.9254496364861736,0.0,decreasing,E,36.471,2,0.693,568.412139,-0.18128090229866722,0.8651186251241428,0.6838377228254756,decreasing,1,review,0.05,1,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_participation_increase,1.0,-0.9254496364861736,0.9254496364861736,0.0,decreasing,E,36.471,2,0.693,568.412139,-0.17664721910071612,0.8651186251241428,0.6884714060234267,decreasing,1,review,0.1,1,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_participation_increase,1.0,-0.9254496364861736,0.9254496364861736,0.0,decreasing,E,36.471,2,0.693,568.412139,-0.14033548335370694,0.8651186251241428,0.7247831417704359,decreasing,1,review,0.25,1,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_d1_decrease,0.8333333333333334,0.8731438637524029,0.0,0.8731438637524029,increasing,E,36.471,2,0.693,568.412139,0.9080534252554282,0.0,0.9080534252554282,increasing,1,review,1.5,1,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_d1_decrease,0.8333333333333334,0.6416624230582234,0.0,0.6416624230582234,increasing,E,36.471,3,0.693,568.412139,0.9080534252554282,0.0,0.9080534252554282,increasing,1,review,1.5,1,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_d1_decrease,0.8333333333333334,0.2615845481111152,0.0,0.2615845481111152,increasing,E,36.471,4,0.693,568.412139,0.9080534252554282,0.0,0.9080534252554282,increasing,1,review,1.5,1,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_d1_decrease,0.8333333333333334,0.8645810689042401,0.0,0.8645810689042401,increasing,E,36.471,2,0.693,568.412139,0.9398090398888806,0.0,0.9398090398888806,increasing,1,review,2.0,1,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_d1_decrease,0.8333333333333334,0.4869870295863293,0.0,0.4869870295863293,increasing,E,36.471,3,0.693,568.412139,0.9398090398888806,0.0,0.9398090398888806,increasing,1,review,2.0,1,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,E,36.471,4,0.693,568.412139,0.9398090398888806,0.0,0.9398090398888806,increasing,1,review,2.0,1,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.693,568.412139,-0.18128090229866722,0.8651186251241428,0.6838377228254756,decreasing,1,review,0.05,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,4,0.693,568.412139,-0.18128090229866722,0.8651186251241428,0.6838377228254756,decreasing,1,review,0.05,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.693,568.412139,-0.17664721910071612,0.8651186251241428,0.6884714060234267,decreasing,1,review,0.1,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,4,0.693,568.412139,-0.17664721910071612,0.8651186251241428,0.6884714060234267,decreasing,1,review,0.1,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.693,568.412139,-0.14033548335370694,0.8651186251241428,0.7247831417704359,decreasing,1,review,0.25,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,4,0.693,568.412139,-0.14033548335370694,0.8651186251241428,0.7247831417704359,decreasing,1,review,0.25,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,2,0.693,568.412139,-0.15277659237601227,0.9434013464419692,0.7906247540659569,decreasing,1,review,0.5,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.693,568.412139,-0.15277659237601227,0.9434013464419692,0.7906247540659569,decreasing,1,review,0.5,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,4,0.693,568.412139,-0.15277659237601227,0.9434013464419692,0.7906247540659569,decreasing,1,review,0.5,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,2,0.693,568.412139,-0.15693032780945793,0.9922281322917768,0.8352978044823188,decreasing,1,review,0.75,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.693,568.412139,-0.15693032780945793,0.9922281322917768,0.8352978044823188,decreasing,1,review,0.75,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,4,0.693,568.412139,-0.15693032780945793,0.9922281322917768,0.8352978044823188,decreasing,1,review,0.75,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.9512709037987729,0.0,0.9512709037987729,increasing,E,36.471,2,0.693,568.412139,-0.13062102010303822,0.9922281322917768,0.8616071121887385,decreasing,1,review,1.0,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.9512709037987729,0.0,0.9512709037987729,increasing,E,36.471,3,0.693,568.412139,-0.13062102010303822,0.9922281322917768,0.8616071121887385,decreasing,1,review,1.0,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,4,0.693,568.412139,-0.13062102010303822,0.9922281322917768,0.8616071121887385,decreasing,1,review,1.0,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,1.6816139933631231,0.0,1.6816139933631231,increasing,E,36.471,2,0.693,568.412139,-0.11135520974716095,0.9996133415576951,0.8882581318105341,decreasing,1,review,1.25,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.8553145540898327,0.0,0.8553145540898327,increasing,E,36.471,3,0.693,568.412139,-0.11135520974716095,0.9996133415576951,0.8882581318105341,decreasing,1,review,1.25,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed1,needs_physics_calibration,1.0,0.8553145540898327,0.0,0.8553145540898327,increasing,E,36.471,4,0.693,568.412139,-0.11135520974716095,0.9996133415576951,0.8882581318105341,decreasing,1,review,1.25,0,review
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,candidate_pass,1.0,-0.7600010494897412,0.7600010494897412,0.0,decreasing,E,36.471,2,0.693,562.171058,0.05819526954468446,0.6338735983954531,0.6920688679401376,increasing,2,pass,0.05,2,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_participation_increase,1.0,-0.2670113434140412,0.2670113434140412,0.0,decreasing,E,36.471,2,0.693,562.171058,-0.22715089102449304,0.9334496532847227,0.7062987622602297,decreasing,2,review,0.1,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_participation_increase,1.0,-0.2670113434140412,0.2670113434140412,0.0,decreasing,E,36.471,2,0.693,562.171058,-0.17962921714527602,0.9334496532847227,0.7538204361394467,decreasing,2,review,0.25,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_participation_increase,1.0,-0.2670113434140412,0.2670113434140412,0.0,decreasing,E,36.471,2,0.693,562.171058,-0.10022524795422427,0.9334496532847227,0.8332244053304985,decreasing,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_participation_increase,1.0,-0.2670113434140412,0.2670113434140412,0.0,decreasing,E,36.471,2,0.693,562.171058,-0.049778814234093804,0.9334496532847227,0.8836708390506289,decreasing,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,1.0,0.47380807932088964,0.2670113434140412,0.7408194227349308,increasing,E,36.471,2,0.693,562.171058,0.00863569820349619,0.9334496532847227,0.9420853514882189,increasing,2,review,1.25,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,1.0,0.49112368711861687,0.2670113434140412,0.7581350305326581,increasing,E,36.471,2,0.693,562.171058,0.020543543153137445,0.9334496532847227,0.9539931964378602,increasing,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,1.0,0.44455186191561435,0.2670113434140412,0.7115632053296556,increasing,E,36.471,2,0.693,562.171058,0.04139294198018573,0.9334496532847227,0.9748425952649085,increasing,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,E,36.471,3,0.693,562.171058,0.05819526954468446,0.6338735983954531,0.6920688679401376,increasing,2,review,0.05,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,0.8333333333333334,0.2634505263060116,0.0,0.2634505263060116,increasing,E,36.471,3,0.693,562.171058,0.00863569820349619,0.9334496532847227,0.9420853514882189,increasing,2,review,1.25,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,0.8333333333333334,0.7581350305326581,0.0,0.7581350305326581,increasing,E,36.471,3,0.693,562.171058,0.020543543153137445,0.9334496532847227,0.9539931964378602,increasing,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,E,36.471,4,0.693,562.171058,0.05819526954468446,0.6338735983954531,0.6920688679401376,increasing,2,review,0.05,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,0.6666666666666666,0.2634505263060116,0.0,0.2634505263060116,increasing,E,36.471,4,0.693,562.171058,0.00863569820349619,0.9334496532847227,0.9420853514882189,increasing,2,review,1.25,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,0.6666666666666666,0.7581350305326581,0.0,0.7581350305326581,increasing,E,36.471,4,0.693,562.171058,0.020543543153137445,0.9334496532847227,0.9539931964378602,increasing,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,0.6666666666666666,0.017279245159574817,0.0,0.017279245159574817,increasing,E,36.471,3,0.693,562.171058,0.04139294198018573,0.9334496532847227,0.9748425952649085,increasing,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_d1_decrease,0.6666666666666666,0.017279245159574817,0.0,0.017279245159574817,increasing,E,36.471,4,0.693,562.171058,0.04139294198018573,0.9334496532847227,0.9748425952649085,increasing,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,1.0,0.4131049041735354,0.2670113434140412,0.6801162475875766,increasing,E,36.471,2,0.693,562.171058,-0.011479149661581034,0.9334496532847227,0.9219705036231417,decreasing,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,36.471,3,0.693,562.171058,-0.22715089102449304,0.9334496532847227,0.7062987622602297,decreasing,2,review,0.1,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,36.471,3,0.693,562.171058,-0.17962921714527602,0.9334496532847227,0.7538204361394467,decreasing,2,review,0.25,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,36.471,3,0.693,562.171058,-0.10022524795422427,0.9334496532847227,0.8332244053304985,decreasing,2,review,0.5,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,36.471,3,0.693,562.171058,-0.049778814234093804,0.9334496532847227,0.8836708390506289,decreasing,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.8333333333333334,0.6801162475875766,0.0,0.6801162475875766,increasing,E,36.471,3,0.693,562.171058,-0.011479149661581034,0.9334496532847227,0.9219705036231417,decreasing,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,E,36.471,4,0.693,562.171058,-0.22715089102449304,0.9334496532847227,0.7062987622602297,decreasing,2,review,0.1,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,E,36.471,4,0.693,562.171058,-0.17962921714527602,0.9334496532847227,0.7538204361394467,decreasing,2,review,0.25,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,E,36.471,4,0.693,562.171058,-0.10022524795422427,0.9334496532847227,0.8332244053304985,decreasing,2,review,0.5,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,E,36.471,4,0.693,562.171058,-0.049778814234093804,0.9334496532847227,0.8836708390506289,decreasing,2,review,0.75,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.693-seed2,needs_physics_calibration,0.6666666666666666,0.15183100877941713,0.0,0.15183100877941713,increasing,E,36.471,4,0.693,562.171058,-0.011479149661581034,0.9334496532847227,0.9219705036231417,decreasing,2,review,1.0,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,candidate_pass,1.0,-0.3182777034736284,0.3182777034736284,0.0,decreasing,E,36.471,2,0.77,635.947642,0.048929268051883246,0.676483366012603,0.7254126340644862,increasing,0,pass,0.5,2,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,candidate_pass,1.0,-0.3182777034736284,0.3182777034736284,0.0,decreasing,E,36.471,2,0.77,635.947642,0.1059166790659356,0.676483366012603,0.7824000450785386,increasing,0,pass,0.75,2,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_participation_increase,1.0,-0.3182777034736284,0.3182777034736284,0.0,decreasing,E,36.471,2,0.77,635.947642,-0.06795271171224715,0.676483366012603,0.6085306543003558,decreasing,0,review,0.05,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_participation_increase,1.0,-0.3182777034736284,0.3182777034736284,0.0,decreasing,E,36.471,2,0.77,635.947642,-0.050939990888107634,0.676483366012603,0.6255433751244953,decreasing,0,review,0.1,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_participation_increase,1.0,-0.3182777034736284,0.3182777034736284,0.0,decreasing,E,36.471,2,0.77,635.947642,-0.02601216969418685,0.676483366012603,0.6504711963184161,decreasing,0,review,0.25,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.77,635.947642,0.048929268051883246,0.676483366012603,0.7254126340644862,increasing,0,review,0.5,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.77,635.947642,0.1059166790659356,0.676483366012603,0.7824000450785386,increasing,0,review,0.75,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_d1_decrease,1.0,0.40526537549313124,0.5707951255123188,0.97606050100545,increasing,E,36.471,2,0.77,635.947642,0.07413418181802778,0.7542575527191375,0.8283917345371653,increasing,0,review,1.0,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,E,36.471,3,0.77,635.947642,0.07413418181802778,0.7542575527191375,0.8283917345371653,increasing,0,review,1.0,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,E,36.471,4,0.77,635.947642,0.048929268051883246,0.676483366012603,0.7254126340644862,increasing,0,review,0.5,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,E,36.471,4,0.77,635.947642,0.1059166790659356,0.676483366012603,0.7824000450785386,increasing,0,review,0.75,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,E,36.471,4,0.77,635.947642,0.07413418181802778,0.7542575527191375,0.8283917345371653,increasing,0,review,1.0,1,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.77,635.947642,-0.06795271171224715,0.676483366012603,0.6085306543003558,decreasing,0,review,0.05,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.77,635.947642,-0.050939990888107634,0.676483366012603,0.6255433751244953,decreasing,0,review,0.1,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,E,36.471,3,0.77,635.947642,-0.02601216969418685,0.676483366012603,0.6504711963184161,decreasing,0,review,0.25,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_physics_calibration,1.0,0.6731108935707121,0.0,0.6731108935707121,increasing,E,36.471,2,0.77,635.947642,-0.1408405350316303,1.0,0.8591594649683697,decreasing,0,review,1.25,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_physics_calibration,1.0,0.9351779762700746,0.0,0.9351779762700746,increasing,E,36.471,2,0.77,635.947642,-0.10315268031133129,1.0,0.8968473196886687,decreasing,0,review,1.5,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_physics_calibration,1.0,0.5451998672001364,0.0,0.5451998672001364,increasing,E,36.471,2,0.77,635.947642,-0.04600528649942692,1.0,0.9539947135005731,decreasing,0,review,2.0,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,E,36.471,4,0.77,635.947642,-0.06795271171224715,0.676483366012603,0.6085306543003558,decreasing,0,review,0.05,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.6731108935707121,0.0,0.6731108935707121,increasing,E,36.471,3,0.77,635.947642,-0.1408405350316303,1.0,0.8591594649683697,decreasing,0,review,1.25,0,pass
dia60al40-dem-artifacts-sizeE-Emax36.471-mu0.77-seed0,needs_physics_calibration,0.8333333333333334,0.3268812833779968,0.0,0.3268812833779968,increasing,E,36.471,3,0.77,635.947642,-0.10315268031133129,1.0,0.8968473196886687,decreasing,0,review,1.5,0,pass
